kww	// User ID
12-5-2021	// Evaluation date
p09_warmup_001 _014	12-5-2021	12:14:39:586	// Source file name and timestamp
238.095	// Sampling rate
0.646	// Data capture period

1.730000	// height
82.300000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.456825	-1.801247	3.368890	41.599156	1.757016	-41.599156	31.137595	-5.605032	-17.843412	5.605032	16.128899	2.972945	
1	-1.722884	-1.285805	3.396802	26.209219	0.542775	-26.209219	23.639473	-7.516444	-12.583444	7.516444	12.312142	3.002737	
2	-1.101594	-0.844873	3.408798	17.318163	-0.168316	-17.318163	17.124742	-7.276939	-8.118070	7.276939	8.445828	3.022510	
3	-0.506167	-0.388600	3.408836	2.934109	-3.429637	-2.934109	14.238944	-9.793488	-3.483820	9.793488	3.735899	3.030622	
4	-0.092055	-0.044524	3.405815	-9.425964	-6.895791	9.425964	13.959945	-12.306754	-0.059834	12.306754	-0.091614	3.026660	
5	0.153870	0.186607	3.406791	-21.410022	-10.273589	21.410022	15.691854	-15.404611	2.170600	15.404611	-2.636675	3.012536	
6	0.273752	0.313682	3.416941	-33.644726	-13.190100	33.644726	18.359360	-19.108439	3.396828	19.108439	-3.842496	2.991148	
7	0.321971	0.361464	3.438355	-46.453302	-15.534655	46.453302	21.194513	-23.261744	3.954096	23.261744	-3.987909	2.965402	
8	0.347481	0.361404	3.470661	-59.559330	-17.233734	59.559330	23.616073	-27.394749	4.176621	27.394749	-3.450571	2.937441	
9	0.390506	0.342917	3.511860	-72.630789	-18.333601	72.630789	25.156981	-31.047064	4.353217	31.047064	-2.577119	2.908313	
10	0.471618	0.321993	3.559310	-85.398949	-18.960373	85.398949	25.554147	-33.958062	4.648407	33.958062	-1.563686	2.878282	
11	0.585537	0.305547	3.610587	-97.912475	-19.233300	97.912475	24.833209	-36.056643	5.058927	36.056643	-0.421491	2.847516	
12	0.716522	0.299968	3.663774	-110.456384	-19.221519	110.456384	23.146011	-37.360241	5.493723	37.360241	0.936105	2.816399	
13	0.853912	0.306220	3.717398	-122.937012	-18.972788	122.937012	20.688585	-38.001941	5.870974	38.001941	2.602425	2.785407	
14	0.991374	0.321805	3.770459	-134.828662	-18.512985	134.828662	17.654993	-38.163350	6.133393	38.163350	4.657341	2.755164	
15	1.121405	0.346535	3.822376	-145.542798	-17.805852	145.542798	14.177729	-37.869841	6.216197	37.869841	7.202127	2.726680	
16	1.235850	0.374699	3.872748	-154.411146	-16.809052	154.411146	10.395699	-37.046978	6.038116	37.046978	10.364299	2.701321	
17	1.334931	0.387810	3.921092	-160.521909	-15.555888	160.521909	6.381887	-35.611229	5.565437	35.611229	14.236205	2.680663	
18	1.437074	0.360244	3.966811	-162.577893	-14.089628	162.577893	1.972098	-33.224838	4.884115	33.224838	18.867206	2.666228	
19	1.576179	0.266074	4.009447	-158.835084	-12.388643	158.835084	-3.123719	-29.229376	4.183767	29.229376	24.309900	2.659151	
20	1.779471	0.087352	4.048972	-147.883221	-10.434038	147.883221	-8.904987	-23.210970	3.639310	23.210970	30.610586	2.660144	
21	2.038684	-0.171485	4.085737	-130.226944	-8.259659	130.226944	-14.608642	-15.693636	3.247833	15.693636	37.759612	2.669949	
22	2.314272	-0.482924	4.120172	-108.485793	-5.914483	108.485793	-18.935335	-7.965168	2.813952	7.965168	45.642283	2.689804	
23	2.570267	-0.811924	4.152611	-85.708613	-3.497394	85.708613	-20.940806	-1.211768	2.105557	1.211768	54.010751	2.721368	
24	2.786363	-1.130137	4.183288	-64.106918	-1.240528	64.106918	-20.345817	3.827858	0.926240	-3.827858	62.518678	2.766240	
25	2.938522	-1.416608	4.212313	-45.550245	0.477035	45.550245	-17.138391	6.578597	-0.986793	-6.578597	70.832029	2.825681	
26	2.993501	-1.638811	4.239583	-32.993271	1.120114	32.993271	-11.703209	6.463027	-3.977049	-6.463027	78.644189	2.900833	
27	2.952853	-1.758529	4.264830	-28.450806	0.254491	28.450806	-5.476718	3.583531	-8.056459	-3.583531	85.629973	2.992323	
28	2.883145	-1.792852	4.287896	-27.822708	-1.940416	27.822708	0.007895	-0.469142	-12.592061	0.469142	91.698347	3.098711	
29	2.851751	-1.814850	4.308981	-23.172550	-4.942005	23.172550	4.843108	-3.746882	-16.855367	3.746882	97.058451	3.216083	
30	2.859335	-1.866554	4.328673	-10.786028	-8.498695	10.786028	10.168490	-5.729514	-20.614875	5.729514	101.788534	3.339926	
31	2.864162	-1.936252	4.347884	7.919846	-12.472020	-7.919846	16.834389	-6.936025	-23.994905	6.936025	105.717602	3.466671	
32	2.840152	-1.977215	4.367712	29.839958	-16.649830	-29.839958	24.898133	-7.530116	-27.077615	7.530116	108.567090	3.593276	
33	2.799216	-1.917523	4.389090	51.758893	-20.985988	-51.758893	33.658708	-7.124695	-29.745616	7.124695	110.021582	3.716128	
34	2.762579	-1.730297	4.412481	72.072500	-25.704901	-72.072500	42.936986	-5.679809	-31.956738	5.679809	109.989549	3.831265	
35	2.728347	-1.464463	4.438034	90.876311	-30.989151	-90.876311	53.615223	-3.945182	-33.941377	3.945182	108.709927	3.935892	
36	2.687523	-1.159319	4.466100	107.717056	-36.729113	-107.717056	66.053966	-2.737343	-35.850819	2.737343	106.425062	4.028961	
37	2.644300	-0.814285	4.497696	121.283887	-42.845808	-121.283887	79.761884	-2.464807	-37.577560	2.464807	103.218972	4.110337	
38	2.579955	-0.469450	4.534432	130.778245	-49.470594	-130.778245	94.606746	-3.558596	-39.190522	3.558596	99.223360	4.180756	
39	2.446846	-0.204908	4.577808	136.165302	-56.490319	-136.165302	109.897393	-6.284710	-40.765201	6.284710	94.521194	4.242504	
40	2.259580	-0.054860	4.628732	139.391573	-63.944797	-139.391573	124.675710	-9.981458	-41.687747	9.981458	88.984393	4.298141	
41	2.103375	-0.008926	4.687870	144.238499	-72.868552	-144.238499	140.761578	-13.869170	-41.294239	13.869170	82.669918	4.348730	
42	2.020663	-0.040886	4.755874	151.488199	-84.063875	-151.488199	160.310029	-18.110516	-39.723400	18.110516	75.928273	4.394206	
43	1.995306	-0.076062	4.833021	157.103122	-96.759139	-157.103122	181.019012	-23.088764	-37.205060	23.088764	68.747706	4.433702	
44	2.020715	-0.020158	4.918906	157.359204	-109.926106	-157.359204	198.974197	-28.800102	-33.478820	28.800102	60.643069	4.464997	
45	2.103750	0.153163	5.012430	152.278658	-123.702191	-152.278658	213.741162	-35.385395	-28.392788	35.385395	51.454934	4.484979	
46	2.238459	0.412026	5.111961	143.085578	-138.485141	-143.085578	226.830692	-43.225647	-22.207406	43.225647	41.551816	4.490661	
47	2.409359	0.732501	5.215598	129.713583	-153.651507	-129.713583	237.996783	-52.353221	-15.259666	52.353221	31.366008	4.479610	
48	2.606661	1.107272	5.321261	111.696709	-168.039297	-111.696709	246.218322	-62.581011	-7.863877	62.581011	21.299766	4.450087	
49	2.832738	1.531103	5.426552	89.136935	-181.108147	-89.136935	251.942151	-74.182376	-0.357002	74.182376	11.760104	4.401637	
50	3.094608	2.002648	5.528662	62.216498	-192.938657	-62.216498	256.357845	-87.785468	6.903162	87.785468	3.098309	4.335776	
51	3.397696	2.530645	5.624530	30.909971	-203.870378	-30.909971	260.484607	-104.052188	13.528894	104.052188	-4.420132	4.256028	
52	3.760147	3.131799	5.711102	-4.648893	-214.910522	4.648893	265.978224	-123.982033	19.264937	123.982033	-10.774141	4.167612	
53	4.202743	3.778889	5.785566	-43.481348	-227.484260	43.481348	275.194896	-148.387506	23.993719	148.387506	-16.158215	4.077135	
54	4.697876	4.362220	5.845617	-83.489043	-241.858106	83.489043	289.293558	-176.460871	27.543726	176.460871	-20.684018	3.991459	
55	5.180981	4.788788	5.889658	-122.471882	-256.467614	122.471882	306.975730	-206.174114	29.955270	206.174114	-24.397751	3.916149	
56	5.608779	5.062515	5.916754	-159.307360	-269.287373	159.307360	326.067693	-235.843873	31.556413	235.843873	-27.309212	3.855584	
57	5.956657	5.213611	5.926384	-194.369338	-279.353014	194.369338	345.240032	-264.194514	32.589073	264.194514	-29.300628	3.813529	
58	6.204167	5.250624	5.918299	-229.394640	-286.940658	229.394640	363.668116	-290.070371	33.268473	290.070371	-30.413720	3.792149	
59	6.355582	5.190762	5.892523	-266.759630	-293.007285	266.759630	380.537626	-312.964610	33.930716	312.964610	-31.032231	3.791301	
60	6.448720	5.076210	5.849180	-308.916342	-299.017873	308.916342	395.641113	-333.705398	34.980830	333.705398	-31.769912	3.809340	
61	6.531151	4.954233	5.788398	-358.070233	-307.131096	358.070233	410.090993	-354.508897	36.909515	354.508897	-33.420424	3.844022	
62	6.636769	4.852572	5.710565	-415.520988	-320.198373	415.520988	426.479587	-378.437756	40.279740	378.437756	-36.877776	3.892128	
63	6.799869	4.786931	5.616485	-480.523797	-341.035460	480.523797	448.001958	-409.098418	45.652687	409.098418	-42.930611	3.949232	
64	7.066582	4.780675	5.506994	-549.693336	-370.485658	549.693336	475.924734	-449.436728	53.558356	449.436728	-52.051614	4.011749	
65	7.465799	4.861333	5.382640	-619.080573	-406.207023	619.080573	507.818107	-499.569540	64.537536	499.569540	-64.437845	4.078879	
66	7.994835	5.050172	5.243830	-686.948175	-444.286176	686.948175	539.052946	-557.027095	79.208184	557.027095	-80.282281	4.151876	
67	8.652977	5.379251	5.090831	-753.419917	-481.878306	753.419917	565.739241	-619.932799	98.438953	619.932799	-100.128480	4.232711	
68	9.469610	5.911352	4.923528	-818.709270	-518.043919	818.709270	585.960593	-688.923556	123.547915	688.923556	-125.118790	4.324238	
69	10.482458	6.716150	4.741805	-882.329706	-552.446440	882.329706	598.474960	-765.592797	156.027665	765.592797	-156.691078	4.430737	
70	11.706597	7.841213	4.546570	-942.803584	-584.055519	942.803584	601.480800	-850.831099	196.909466	850.831099	-195.938144	4.557659	
71	13.148815	9.324165	4.340438	-997.398078	-611.701723	997.398078	593.828799	-945.921720	246.629812	945.921720	-243.544208	4.710949	
72	14.819660	11.186469	4.127556	-1041.697805	-635.004651	1041.697805	576.692217	-1052.874140	305.111009	1052.874140	-299.931470	4.896544	
73	16.708994	13.401609	3.912944	-1070.361360	-654.126730	1070.361360	553.396817	-1172.361352	371.404854	1172.361352	-364.862268	5.119600	
74	18.786537	15.907739	3.701782	-1078.540081	-669.640384	1078.540081	528.817858	-1303.876119	443.651316	1303.876119	-437.230042	5.384084	
75	21.007608	18.616702	3.499145	-1060.097289	-682.017588	1060.097289	508.353320	-1446.244702	519.201706	1446.244702	-514.805337	5.693510	
76	23.312048	21.443938	3.310126	-1007.674486	-690.333041	1007.674486	494.648990	-1594.747748	594.980384	1594.747748	-594.016400	6.051320	
77	25.656352	24.383050	3.139426	-921.435537	-693.508016	921.435537	486.845341	-1739.695501	668.036680	1739.695501	-670.660390	6.459718	
78	27.989323	27.431744	2.989825	-812.964761	-692.803691	812.964761	485.426714	-1868.341957	733.710044	1868.341957	-739.469185	6.916962	
79	30.198532	30.463393	2.861010	-695.685778	-690.807762	695.685778	493.452257	-1967.831619	784.047449	1967.831619	-793.306375	7.415631	
80	32.150448	33.278295	2.750581	-578.229537	-688.787679	578.229537	511.762033	-2028.395300	810.585429	2028.395300	-824.962267	7.944452	
81	33.739512	35.694549	2.656261	-465.989324	-685.704504	465.989324	536.109353	-2044.491372	807.640734	2044.491372	-829.164187	8.491551	
82	34.891329	37.583701	2.576997	-361.315078	-677.992594	361.315078	556.951742	-2013.160234	773.219078	2013.160234	-803.163073	9.046373	
83	35.556860	38.892056	2.512819	-261.941735	-659.942665	261.941735	562.326480	-1932.177973	708.250763	1932.177973	-746.680041	9.599696	
84	35.705733	39.613341	2.464796	-161.464108	-625.992610	161.464108	545.150449	-1801.715878	615.394090	1801.715878	-661.807469	10.142905	
85	35.341206	39.737027	2.434519	-52.730517	-574.187014	52.730517	509.012004	-1629.046892	499.423219	1629.046892	-553.813716	10.668653	
86	34.540153	39.248013	2.422900	66.844590	-508.247941	-66.844590	466.656785	-1431.214380	368.731938	1431.214380	-432.356078	11.173191	
87	33.500715	38.211455	2.430019	190.818898	-436.497601	-190.818898	432.436691	-1231.576951	235.258072	1231.576951	-311.760075	11.657630	
88	32.499092	36.802732	2.455810	304.257219	-367.858528	-304.257219	415.799025	-1049.826818	110.366032	1049.826818	-208.842850	12.124989	
89	31.720252	35.184563	2.500187	388.727338	-308.515024	-388.727338	421.931350	-894.727891	-0.425239	894.727891	-139.162655	12.574359	
90	31.116999	33.414850	2.562692	424.838286	-262.003573	-424.838286	456.837110	-765.750142	-98.724740	765.750142	-114.089608	12.996308	
91	30.361716	31.457119	2.642089	394.238286	-229.360857	-394.238286	527.310319	-654.549255	-190.132695	654.549255	-139.152196	13.369617	
92	28.899756	29.161182	2.735949	292.464685	-204.764856	-292.464685	630.213907	-540.314049	-277.206370	540.314049	-215.721602	13.655191	
93	26.358680	26.419085	2.840483	159.132571	-166.451225	-159.132571	741.054026	-385.048850	-355.761843	385.048850	-348.120168	13.782428	
