kww	// User ID
12-5-2021	// Evaluation date
p08_e_100_crow_005	12-5-2021	11:07:55:512	// Source file name and timestamp
238.095	// Sampling rate
0.600	// Data capture period

1.830000	// height
94.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-6.395444	2.243060	2.444979	637.212166	18.318092	-637.212166	358.164666	-1.564748	-90.523193	1.564748	32.368947	3.474433	
1	-5.069047	1.315986	2.421074	495.682898	11.262062	-495.682898	300.145294	-22.281341	-75.091637	22.281341	31.274733	3.543746	
2	-4.097302	0.508293	2.402756	393.800694	7.272249	-393.800694	247.610286	-31.744898	-60.451287	31.744898	28.432077	3.611648	
3	-1.820122	-0.647941	2.389721	195.878966	3.080575	-195.878966	136.465142	-48.759081	-21.860730	48.759081	13.181727	3.667258	
4	0.467988	-1.681961	2.381548	15.774172	0.383150	-15.774172	24.844933	-59.528704	18.448875	59.528704	-4.098657	3.700774	
5	2.605850	-2.507411	2.376081	-138.412076	-2.069555	138.412076	-74.663637	-66.247892	55.103362	66.247892	-19.624533	3.711755	
6	4.373954	-3.056156	2.372177	-253.592122	-5.047485	253.592122	-150.392327	-69.321936	82.781252	69.321936	-30.065181	3.705243	
7	5.745406	-3.323352	2.369711	-329.826206	-8.854580	329.826206	-201.290056	-69.505931	100.432934	69.505931	-34.759008	3.689018	
8	6.757426	-3.327927	2.369463	-371.014836	-13.294156	371.014836	-230.465473	-67.288445	108.891742	67.288445	-34.426316	3.670918	
9	7.460959	-3.137447	2.372787	-383.158765	-17.950916	383.158765	-242.549541	-62.871271	109.874387	62.871271	-30.261879	3.657284	
10	7.891478	-2.854789	2.381480	-372.488235	-22.383383	372.488235	-241.725944	-56.159679	105.095647	56.159679	-23.269457	3.652222	
11	8.096986	-2.559530	2.397783	-345.654093	-26.277601	345.654093	-231.419057	-47.798612	96.235887	47.798612	-14.357152	3.657951	
12	8.130714	-2.294478	2.424125	-308.338377	-29.447132	308.338377	-214.299462	-39.021701	84.816914	39.021701	-4.335052	3.675646	
13	8.018859	-2.104701	2.462428	-263.459718	-31.739961	263.459718	-192.224862	-30.504814	71.885158	30.504814	6.324642	3.705872	
14	7.767264	-2.016365	2.513718	-212.345100	-33.035135	212.345100	-166.455435	-22.532831	58.141174	22.532831	17.241447	3.748632	
