kww	// User ID
11-5-2021	// Evaluation date
p02_v_75_crow_002	12-4-2021	16:39:40:864	// Source file name and timestamp
238.095	// Sampling rate
0.692	// Data capture period

1.880000	// height
93.000000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-0.168880	0.687505	3.011844	18.971819	-0.217385	-18.971819	6.940849	-20.724245	3.689643	20.724245	-0.350858	1.558498	
1	-0.176389	0.511862	2.987588	19.863280	-0.051126	-19.863280	9.243336	-17.478643	2.297456	17.478643	0.416638	1.588003	
2	-0.163035	0.380556	2.962324	21.960954	0.200731	-21.960954	10.869524	-14.360999	1.325298	14.360999	0.695394	1.607853	
3	-0.410720	-0.000397	2.939649	19.645927	0.692979	-19.645927	14.976454	-9.992632	-1.384982	9.992632	2.341484	1.617823	
4	-0.721311	-0.417201	2.924634	16.541291	1.225586	-16.541291	19.328877	-5.997793	-4.284566	5.997793	4.261529	1.618811	
5	-1.048094	-0.840142	2.918356	12.796994	1.728768	-12.796994	23.705397	-2.723555	-7.220189	2.723555	6.441377	1.613306	
6	-1.333593	-1.213543	2.920521	8.997595	2.145664	-8.997595	27.687510	-0.451124	-9.921719	0.451124	8.710558	1.604225	
7	-1.551878	-1.512173	2.929501	5.371725	2.454116	-5.371725	31.062385	0.848822	-12.277316	-0.848822	10.963761	1.594450	
8	-1.683373	-1.730049	2.943239	2.010259	2.647774	-2.010259	33.651604	1.344349	-14.183476	-1.344349	13.043116	1.586257	
9	-1.714918	-1.873149	2.959900	-1.175837	2.737042	1.175837	35.360688	1.220809	-15.563626	-1.220809	14.782695	1.580821	
10	-1.643719	-1.948189	2.978053	-4.188223	2.743064	4.188223	36.164431	0.624253	-16.378889	-0.624253	16.055896	1.578150	
11	-1.477681	-1.956963	2.996635	-6.897346	2.682229	6.897346	36.053939	-0.341460	-16.620376	0.341460	16.795424	1.577450	
12	-1.231241	-1.903770	3.015014	-9.273486	2.561796	9.273486	35.034191	-1.559724	-16.309829	1.559724	17.002742	1.577549	
13	-0.922604	-1.799322	3.033183	-11.273193	2.396910	11.273193	33.224907	-2.860500	-15.525053	2.860500	16.766249	1.577209	
14	-0.575434	-1.651631	3.051716	-12.724766	2.216570	12.724766	30.868622	-4.116803	-14.394530	4.116803	16.243773	1.575448	
15	-0.219546	-1.471913	3.070916	-13.668698	2.042236	13.668698	28.232657	-5.317851	-13.079423	5.317851	15.620282	1.571830	
16	0.122729	-1.281489	3.090441	-14.466592	1.870280	14.466592	25.500378	-6.481862	-11.733915	6.481862	15.055123	1.566473	
