kww	// User ID
12-5-2021	// Evaluation date
p09_warmup_001 _019	12-5-2021	12:16:12:122	// Source file name and timestamp
238.095	// Sampling rate
0.792	// Data capture period

1.730000	// height
82.300000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.291726	0.597539	1.985794	-19.309863	-7.350153	19.309863	4.794549	-16.132581	-19.929362	16.132581	51.344451	3.694838	
1	-0.879310	1.032171	1.981068	-8.781027	-6.882630	8.781027	1.253459	-11.987813	-10.052146	11.987813	31.989923	3.860246	
2	0.283900	1.401301	1.970380	0.791786	-5.951833	-0.791786	-2.747624	-6.858031	-2.144508	6.858031	12.296853	3.985480	
3	1.283052	1.334874	1.956553	17.422587	-5.651065	-17.422587	-0.029169	0.023202	5.757870	-0.023202	-13.250645	4.064912	
4	1.813527	1.011366	1.943998	34.246798	-5.876191	-34.246798	5.822996	6.783214	11.080315	-6.783214	-33.051328	4.098773	
5	1.908204	0.516480	1.934719	49.899454	-6.709180	-49.899454	14.400449	12.295611	14.074965	-12.295611	-44.807745	4.097744	
6	1.692776	-0.050510	1.930438	62.707994	-7.957558	-62.707994	24.630939	15.689922	15.189014	-15.689922	-48.732065	4.074445	
7	1.347175	-0.627840	1.932702	72.182323	-9.244520	-72.182323	35.471419	16.908679	15.116829	-16.908679	-47.479743	4.039752	
8	1.038652	-1.122608	1.942546	78.272912	-10.369341	-78.272912	45.695396	16.355536	14.529346	-16.355536	-43.969248	4.000036	
9	0.872522	-1.417551	1.959903	81.188957	-11.372619	-81.188957	53.997730	14.658724	14.027083	-14.658724	-40.299195	3.956949	
10	0.884614	-1.423737	1.983831	81.322461	-12.204688	-81.322461	58.889019	12.560343	14.103010	-12.560343	-37.485555	3.909162	
11	1.032139	-1.148463	2.013299	79.195733	-12.820407	-79.195733	59.606318	10.620199	14.848514	-10.620199	-35.464896	3.855175	
12	1.214521	-0.699450	2.047552	75.276738	-13.291026	-75.276738	57.042178	8.949876	15.770825	-8.949876	-33.533251	3.795711	
13	1.344256	-0.204227	2.085992	69.731174	-13.689000	-69.731174	52.930796	7.366611	16.210365	-7.366611	-31.165962	3.733932	
14	1.395453	0.253198	2.128253	62.480634	-14.070839	-62.480634	48.422629	5.740755	15.886568	-5.740755	-28.399433	3.673599	
15	1.386597	0.624460	2.174466	53.593913	-14.497276	-53.593913	43.941709	4.051483	14.926240	-4.051483	-25.534781	3.617260	
16	1.347050	0.884758	2.225297	43.539756	-15.052941	-43.539756	39.639582	2.281356	13.624690	-2.281356	-22.819135	3.565763	
17	1.300835	1.036550	2.281668	33.121967	-15.824648	-33.121967	35.545169	0.457540	12.273531	-0.457540	-20.395339	3.518709	
18	1.259279	1.090439	2.344503	23.269001	-16.778774	-23.269001	31.674348	-1.303677	11.053997	1.303677	-18.314285	3.475109	
19	1.223083	1.059308	2.414782	14.678797	-17.728137	-14.678797	28.085596	-2.883724	10.033606	2.883724	-16.556160	3.433833	
20	1.191615	0.975876	2.493419	7.383355	-18.507863	-7.383355	24.828215	-4.288778	9.227421	4.288778	-15.070940	3.393904	
21	1.165422	0.878577	2.580426	0.844349	-19.100645	-0.844349	21.928371	-5.648481	8.617351	5.648481	-13.794676	3.354736	
22	1.140449	0.788198	2.674132	-5.514154	-19.536334	5.514154	19.414233	-7.075521	8.134576	7.075521	-12.642915	3.316187	
23	1.110460	0.714561	2.771361	-12.036608	-19.772612	12.036608	17.264099	-8.538715	7.689893	8.538715	-11.550779	3.278453	
24	1.073677	0.662199	2.868462	-18.867173	-19.747692	18.867173	15.372887	-9.906171	7.218938	9.906171	-10.506955	3.241815	
25	1.031760	0.624671	2.962315	-26.095931	-19.503907	26.095931	13.667520	-11.124726	6.687688	11.124726	-9.515841	3.206288	
26	0.984727	0.594979	3.050651	-33.970984	-19.173901	33.970984	12.166508	-12.274733	6.068543	12.274733	-8.549933	3.171621	
27	0.928649	0.574301	3.132012	-42.874258	-18.881743	42.874258	10.900748	-13.478606	5.319634	13.478606	-7.553307	3.137698	
28	0.863059	0.560720	3.205860	-53.009775	-18.714520	53.009775	9.811265	-14.805154	4.425546	14.805154	-6.499063	3.104599	
29	0.796568	0.543991	3.272687	-64.195403	-18.709804	64.195403	8.718439	-16.203480	3.432731	16.203480	-5.409189	3.072206	
30	0.740153	0.511666	3.333772	-75.953566	-18.858647	75.953566	7.414692	-17.559733	2.410405	17.559733	-4.303493	3.040036	
31	0.698318	0.452339	3.390787	-87.912267	-19.184646	87.912267	5.782664	-18.868913	1.400591	18.868913	-3.157506	3.007511	
32	0.667940	0.358204	3.445304	-99.989346	-19.762732	99.989346	3.822187	-20.307722	0.415918	20.307722	-1.920291	2.974478	
33	0.643549	0.231204	3.498239	-111.997948	-20.607106	111.997948	1.615557	-22.108081	-0.531727	22.108081	-0.556303	2.941486	
34	0.622052	0.082142	3.549696	-123.327969	-21.597897	123.327969	-0.699599	-24.391485	-1.415759	24.391485	0.945517	2.909576	
35	0.606809	-0.079122	3.599230	-132.974065	-22.522143	132.974065	-2.973705	-27.111875	-2.185682	27.111875	2.574484	2.879931	
36	0.608329	-0.243445	3.646367	-139.792106	-23.116045	139.792106	-5.046723	-30.062043	-2.776942	30.062043	4.320342	2.853576	
