kww	// User ID
11-5-2021	// Evaluation date
p05_warmup_018	11-5-2021	14:46:49:553	// Source file name and timestamp
238.095	// Sampling rate
0.725	// Data capture period

1.830000	// height
89.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-8.906335	-4.515546	2.970162	71.977143	-17.208324	-71.977143	158.706491	-26.969934	-67.846323	26.969934	66.454876	2.875234	
1	-6.871335	-3.563666	3.079219	55.886904	-13.703415	-55.886904	131.675859	-28.890522	-55.220594	28.890522	54.893956	2.870902	
2	-5.183704	-2.724927	3.163138	43.154607	-10.796728	-43.154607	106.421942	-28.873282	-43.482284	28.873282	43.796140	2.860293	
3	-2.513227	-1.485108	3.216728	18.062867	-6.491319	-18.062867	65.006778	-28.541272	-24.603246	28.541272	26.176560	2.846094	
4	0.018172	-0.323393	3.235978	-5.740661	-2.492518	5.740661	25.962899	-27.087597	-6.807671	27.087597	9.820832	2.832765	
5	2.254807	0.693737	3.225152	-26.707943	1.007175	26.707943	-6.995851	-25.302266	8.282996	25.302266	-3.496926	2.822251	
6	4.029542	1.510541	3.191287	-43.213187	3.782901	43.213187	-31.123150	-23.689644	19.439514	23.689644	-12.591304	2.814875	
7	5.340836	2.125164	3.142542	-55.121463	5.804824	55.121463	-46.603254	-22.505689	26.728039	22.505689	-17.622285	2.809758	
8	6.245662	2.542146	3.086542	-62.652676	7.096441	62.652676	-54.560557	-21.764936	30.657286	21.764936	-19.185697	2.806821	
9	6.829988	2.777655	3.029733	-66.395329	7.740536	66.395329	-56.646564	-21.364435	31.982291	21.364435	-18.043731	2.807641	
10	7.173181	2.873289	2.977214	-67.215688	7.867298	67.215688	-54.707915	-21.181072	31.506361	21.181072	-15.015212	2.814053	
11	7.334890	2.915678	2.932418	-66.493296	7.655152	66.493296	-50.646043	-21.230376	29.961808	21.230376	-10.990422	2.826464	
12	7.358008	3.023124	2.896372	-65.973232	7.305560	65.973232	-46.243356	-21.617090	27.918109	21.617090	-6.866625	2.843472	
13	7.279781	3.268482	2.867494	-66.885446	6.970415	66.885446	-42.677375	-22.316907	25.661361	22.316907	-3.246608	2.862577	
14	7.141136	3.588683	2.843313	-68.887116	6.656241	68.887116	-39.722313	-23.129043	23.091091	23.129043	-0.012795	2.881210	
15	6.977646	3.847034	2.822986	-70.514109	6.264602	70.514109	-36.221178	-23.880101	19.981114	23.880101	3.395247	2.897413	
16	6.805397	3.991979	2.807597	-71.083433	5.754943	71.083433	-31.747288	-24.622233	16.393488	24.622233	7.171339	2.910315	
17	6.630015	4.069639	2.798459	-71.171858	5.182264	71.171858	-26.859193	-25.513380	12.627400	25.513380	11.050433	2.920341	
18	6.452325	4.127456	2.795939	-71.323153	4.610890	71.323153	-22.146278	-26.538471	8.926797	26.538471	14.715953	2.928840	
19	6.266750	4.165998	2.799500	-71.207432	4.058334	71.207432	-17.752964	-27.502278	5.405935	27.502278	17.977173	2.937432	
20	6.079183	4.162751	2.808314	-70.011603	3.506813	70.011603	-13.554433	-28.212742	2.135725	28.212742	20.794069	2.947478	
21	5.909325	4.114048	2.821703	-67.302563	2.942656	67.302563	-9.512049	-28.580083	-0.820443	28.580083	23.233442	2.960036	
22	5.759526	4.027861	2.839268	-63.288770	2.357950	63.288770	-5.686350	-28.682454	-3.451007	28.682454	25.386575	2.976014	
23	5.611023	3.900317	2.860880	-58.466773	1.746651	58.466773	-2.124183	-28.719665	-5.766639	28.719665	27.304578	2.995684	
24	5.457256	3.723242	2.886621	-53.166526	1.113687	53.166526	1.133915	-28.808257	-7.749756	28.808257	29.020815	3.018015	
25	5.307108	3.500185	2.916643	-47.650936	0.470958	47.650936	3.986161	-28.970458	-9.369290	28.970458	30.562722	3.041117	
26	5.159162	3.258543	2.950749	-42.696669	-0.140139	42.696669	6.149934	-29.259877	-10.581766	29.259877	31.841074	3.063447	
27	5.008995	3.040143	2.988097	-39.182676	-0.662761	39.182676	7.363120	-29.666504	-11.369502	29.666504	32.710102	3.084443	
28	4.870251	2.870706	3.027533	-37.189968	-1.094948	37.189968	7.709422	-30.046139	-11.804265	30.046139	33.184356	3.104354	
29	4.761683	2.748896	3.068097	-36.213808	-1.487403	36.213808	7.529076	-30.279356	-12.019860	30.279356	33.450294	3.123785	
30	4.692514	2.659461	3.109263	-35.723004	-1.894912	35.723004	7.195019	-30.362166	-12.153620	30.362166	33.767965	3.143281	
31	4.666342	2.586545	3.150870	-35.256787	-2.365918	35.256787	7.033578	-30.328485	-12.313354	30.328485	34.387573	3.163305	
32	4.668931	2.512708	3.192722	-34.433626	-2.925626	34.433626	7.214056	-30.175486	-12.512165	30.175486	35.334822	3.184742	
33	4.659385	2.415134	3.234503	-33.092941	-3.549150	33.092941	7.657528	-29.934840	-12.650902	29.934840	36.333739	3.209039	
34	4.615933	2.292060	3.276518	-31.463396	-4.198014	31.463396	8.191573	-29.741736	-12.663444	29.741736	37.199105	3.237384	
35	4.565635	2.186280	3.319730	-29.988653	-4.865844	29.988653	8.694664	-29.630270	-12.585355	29.630270	37.983197	3.270033	
36	4.526574	2.139991	3.364029	-28.857905	-5.542461	28.857905	9.038948	-29.406750	-12.415228	29.406750	38.536639	3.306511	
37	4.483004	2.148982	3.407652	-27.890533	-6.209625	27.890533	9.193871	-28.944209	-12.129205	28.944209	38.601875	3.346106	
38	4.444658	2.197127	3.449257	-26.851529	-6.917929	26.851529	9.375529	-28.366355	-11.834841	28.366355	38.385804	3.388284	
39	4.444329	2.283711	3.489245	-25.626341	-7.767444	25.626341	9.843197	-27.822219	-11.678869	27.822219	38.313545	3.432991	
40	4.473065	2.390483	3.528858	-24.133221	-8.803978	24.133221	10.663708	-27.335272	-11.671442	27.335272	38.410072	3.480710	
41	4.484651	2.467818	3.569402	-22.173970	-10.009036	22.173970	11.801616	-26.909836	-11.726191	26.909836	38.428016	3.532238	
42	4.440551	2.465040	3.612150	-19.508064	-11.332545	19.508064	13.223637	-26.574529	-11.743010	26.574529	38.195162	3.588504	
43	4.322757	2.363651	3.657723	-16.193543	-12.715145	16.193543	14.854544	-26.283417	-11.605761	26.283417	37.571102	3.650417	
44	4.135792	2.189727	3.705425	-12.685533	-14.133236	12.685533	16.586737	-25.915800	-11.219186	25.915800	36.404190	3.718346	
