kww	// User ID
11-5-2021	// Evaluation date
p03_e_100_crow_002	11-5-2021	11:49:54:722	// Source file name and timestamp
238.095	// Sampling rate
0.696	// Data capture period

1.850000	// height
100.000000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-5.251201	-4.813183	4.493380	289.195326	-6.537883	-289.195326	166.477447	31.846611	-59.243541	-31.846611	56.371541	3.539205	
1	-4.013243	-3.912389	4.481260	250.540814	0.391436	-250.540814	134.025788	21.870344	-46.563378	-21.870344	43.912948	3.606848	
2	-3.035369	-3.095495	4.468511	223.588414	5.794731	-223.588414	105.198029	17.600958	-35.036517	-17.600958	33.892370	3.658899	
3	-2.111716	-2.299911	4.463689	160.185164	8.957063	-160.185164	72.327476	3.808214	-21.949178	-3.808214	24.935221	3.697446	
4	-1.427341	-1.694213	4.480904	102.525720	10.656183	-102.525720	46.145081	-9.156111	-11.468023	9.156111	19.675446	3.726673	
5	-0.929309	-1.290685	4.523586	54.290800	11.510318	-54.290800	27.154902	-21.056709	-3.917814	21.056709	17.945400	3.749603	
6	-0.554595	-1.033074	4.590782	19.588370	11.943271	-19.588370	14.585638	-30.959224	0.942562	30.959224	19.077578	3.768591	
7	-0.242810	-0.835362	4.676810	-2.466789	12.000948	2.466789	6.747942	-39.076897	3.885595	39.076897	22.215342	3.785359	
8	0.057753	-0.616665	4.772514	-14.084333	11.700823	14.084333	1.844071	-45.800144	5.838940	45.800144	26.505231	3.801383	
9	0.377302	-0.328137	4.867503	-18.629066	11.286581	18.629066	-1.652605	-51.651469	7.553836	51.651469	31.345825	3.818334	
10	0.732646	0.025152	4.953123	-19.404505	11.138825	19.404505	-4.697774	-56.871247	9.528291	56.871247	36.369933	3.838216	
11	1.135113	0.404648	5.024004	-18.770654	11.333241	18.770654	-7.638885	-61.456949	12.041093	61.456949	41.324136	3.862940	
12	1.578952	0.786679	5.078129	-18.580654	11.474230	18.580654	-10.317771	-65.764700	15.081805	65.764700	46.012850	3.893978	
13	2.043476	1.156498	5.116883	-20.188053	11.170475	20.188053	-12.278894	-70.288932	18.393168	70.288932	50.335754	3.932243	
14	2.507350	1.490458	5.145201	-23.965862	10.420130	23.965862	-13.118351	-75.071498	21.624659	75.071498	54.325244	3.977987	
15	2.950004	1.764888	5.170259	-29.635209	9.437981	29.635209	-12.568821	-79.897084	24.397659	79.897084	58.100606	4.030876	
16	3.361910	1.967063	5.198727	-36.862797	8.475161	36.862797	-10.690759	-84.492179	26.478934	84.492179	61.740268	4.090115	
17	3.754146	2.104799	5.235221	-45.723047	7.786456	45.723047	-8.146337	-88.466807	27.912584	88.466807	65.197069	4.154488	
18	4.140804	2.210093	5.282815	-56.624212	7.490565	56.624212	-5.765081	-91.615975	28.836305	91.615975	68.282232	4.222556	
19	4.523686	2.338098	5.343100	-69.927327	7.485530	69.927327	-4.007935	-94.244666	29.336221	94.244666	70.641020	4.292822	
20	4.904080	2.542514	5.414884	-85.603718	7.634123	85.603718	-3.169245	-96.691407	29.534492	96.691407	71.907264	4.363553	
21	5.299386	2.823978	5.494023	-102.347048	7.972021	102.347048	-3.668926	-98.476482	29.635271	98.476482	72.072213	4.432601	
22	5.727271	3.128041	5.574887	-117.646903	8.581366	117.646903	-5.658222	-98.609444	29.732653	98.609444	71.580380	4.497798	
23	6.166440	3.404784	5.651247	-129.754643	9.348135	129.754643	-8.524515	-96.841502	29.583539	96.841502	70.969660	4.557862	
24	6.568480	3.642217	5.716765	-138.638903	10.041801	138.638903	-11.361583	-93.837005	28.839893	93.837005	70.523439	4.612905	
25	6.906519	3.847719	5.766718	-144.931023	10.516752	144.931023	-13.704189	-90.281783	27.418250	90.281783	70.295914	4.663960	
26	7.185199	4.020048	5.799996	-148.843495	10.736181	148.843495	-15.598765	-86.301493	25.458100	86.301493	70.339826	4.712244	
27	7.435710	4.144570	5.818970	-149.876391	10.692118	149.876391	-17.501100	-81.337691	23.219157	81.337691	70.790312	4.758899	
28	7.693369	4.222233	5.827374	-147.788234	10.271100	147.788234	-19.924489	-74.836948	20.979744	74.836948	71.641946	4.805069	
29	7.960381	4.302038	5.828807	-143.779761	9.241287	143.779761	-23.072974	-67.116247	18.890548	67.116247	72.491059	4.851741	
30	8.224677	4.441912	5.826978	-139.225392	7.445936	139.225392	-26.926407	-58.752624	17.010492	58.752624	72.867687	4.899228	
31	8.490245	4.647922	5.826535	-134.018772	4.893439	134.018772	-31.212853	-49.789995	15.357850	49.789995	72.701203	4.947123	
32	8.760990	4.899610	5.832519	-127.431690	1.653441	127.431690	-35.427645	-40.189491	13.930875	40.189491	72.047226	4.994776	
33	9.029966	5.190875	5.848891	-119.128760	-2.203787	119.128760	-39.108981	-30.223958	12.764645	30.223958	70.781649	5.041578	
34	9.291467	5.527128	5.877772	-108.958965	-6.597867	108.958965	-41.914275	-20.239193	11.925091	20.239193	68.779322	5.087031	
