kww	// User ID
23-6-2021	// Evaluation date
p14_warmup_037	23-6-2021	13:10:50:512	// Source file name and timestamp
238.095	// Sampling rate
0.808	// Data capture period

1.980000	// height
106.900000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-0.297819	4.963444	2.878137	6.873493	-0.664306	-6.873493	-20.168612	-8.339600	14.392203	8.339600	-15.653467	1.870216	
1	0.491495	3.977770	2.860632	6.760337	-0.474401	-6.760337	-16.711755	-6.775523	13.120815	6.775523	-12.889240	1.875730	
2	1.159904	3.183973	2.841027	7.981379	-0.348997	-7.981379	-14.133363	-5.126523	12.288065	5.126523	-12.104170	1.879993	
3	1.748377	1.211252	2.824109	11.330700	-0.107052	-11.330700	-3.395745	-2.733080	8.026137	2.733080	-9.895888	1.881919	
4	2.127456	-0.806559	2.817148	15.230885	0.118586	-15.230885	8.892965	-0.732863	2.990855	0.732863	-7.555705	1.882058	
5	2.287747	-2.687752	2.822145	18.726180	0.254853	-18.726180	22.239010	0.434507	-2.811368	-0.434507	-3.946070	1.882121	
6	2.268143	-4.228244	2.838703	21.212919	0.231909	-21.212919	35.521107	0.566597	-9.007856	-0.566597	1.263750	1.885702	
7	2.149018	-5.389622	2.864955	22.790625	0.029522	-22.790625	48.074982	-0.178173	-15.306427	0.178173	7.797975	1.896378	
8	2.002298	-6.170856	2.898595	23.681877	-0.332101	-23.681877	59.159101	-1.543802	-21.274467	1.543802	14.969086	1.916350	
9	1.874321	-6.595788	2.936971	23.872031	-0.801474	-23.872031	68.125905	-3.326546	-26.444255	3.326546	21.968954	1.946192	
10	1.794958	-6.716395	2.977391	23.263525	-1.319334	-23.263525	74.599551	-5.377505	-30.470750	5.377505	28.091096	1.985119	
11	1.780341	-6.617762	3.017576	21.928895	-1.846023	-21.928895	78.694978	-7.561692	-33.325662	7.561692	32.999463	2.031391	
