kww	// User ID
12-5-2021	// Evaluation date
p08_v_50_step_005	12-5-2021	11:12:33:908	// Source file name and timestamp
238.095	// Sampling rate
0.958	// Data capture period

1.830000	// height
94.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.238401	-0.209474	2.420655	28.639699	0.334492	-28.639699	17.097016	11.486118	-14.112122	-11.486118	11.385966	1.701973	
1	-1.324137	-0.257063	2.395884	16.019988	0.845462	-16.019988	9.626395	5.042421	-6.958753	-5.042421	5.863390	1.718239	
2	-0.578398	-0.293594	2.371790	7.698958	1.297075	-7.698958	3.504473	0.793009	-1.089475	-0.793009	1.019994	1.731619	
3	0.660908	-0.392503	2.354024	-7.145466	1.544932	7.145466	-4.280886	-8.016859	8.557410	8.016859	-7.255529	1.739741	
4	1.802093	-0.520795	2.350101	-20.846770	1.615745	20.846770	-10.956781	-16.403958	17.507109	16.403958	-14.880180	1.741030	
5	2.765759	-0.677292	2.360592	-33.564584	1.561691	33.564584	-16.388281	-24.207089	25.239460	24.207089	-21.086666	1.736169	
6	3.477397	-0.846736	2.383334	-44.912107	1.463570	44.912107	-20.581837	-30.863339	31.218490	30.863339	-25.299332	1.727179	
7	3.959618	-0.998403	2.414485	-54.974577	1.368366	54.974577	-23.704520	-36.365457	35.494778	36.365457	-27.657346	1.716628	
8	4.253215	-1.109631	2.449644	-63.694176	1.306125	63.694176	-25.870583	-40.766630	38.271091	40.766630	-28.533625	1.706821	
9	4.405261	-1.184249	2.484911	-71.088124	1.307161	71.088124	-27.368070	-44.128311	39.939438	44.128311	-28.433381	1.699142	
10	4.463173	-1.238513	2.517381	-77.281928	1.392616	77.281928	-28.624951	-46.527355	40.923770	46.527355	-27.794400	1.693943	
11	4.462236	-1.289442	2.544366	-82.444625	1.554846	82.444625	-29.924825	-48.119292	41.507811	48.119292	-26.866732	1.690976	
12	4.424979	-1.352249	2.563645	-86.767678	1.762460	86.767678	-31.381958	-49.070696	41.849242	49.070696	-25.759313	1.689736	
13	4.372375	-1.436726	2.574821	-90.498464	1.982776	90.498464	-33.104186	-49.515585	42.083022	49.515585	-24.531058	1.689538	
14	4.322910	-1.549884	2.578446	-93.915436	2.188451	93.915436	-35.160585	-49.621751	42.326187	49.621751	-23.207798	1.689708	
15	4.284064	-1.695436	2.574259	-97.242035	2.355046	97.242035	-37.483256	-49.557424	42.596158	49.557424	-21.755193	1.689887	
16	4.253009	-1.873083	2.562032	-100.626942	2.465471	100.626942	-39.943483	-49.409252	42.820767	49.409252	-20.108622	1.690112	
17	4.224733	-2.083607	2.542837	-104.191824	2.508496	104.191824	-42.449337	-49.224569	42.951905	49.224569	-18.233113	1.690734	
18	4.197385	-2.313226	2.517984	-107.969568	2.477440	107.969568	-44.827436	-49.093521	42.978054	49.093521	-16.112434	1.692433	
19	4.175692	-2.529470	2.487812	-111.907226	2.386277	111.907226	-46.855207	-49.145076	42.887854	49.145076	-13.737533	1.696221	
20	4.171079	-2.709271	2.452413	-116.014356	2.282025	116.014356	-48.506257	-49.479711	42.691636	49.479711	-11.134540	1.703231	
21	4.184023	-2.853423	2.412785	-120.214789	2.218339	120.214789	-49.876931	-50.034848	42.356615	50.034848	-8.334975	1.714454	
22	4.189947	-2.981579	2.370668	-124.142158	2.215730	124.142158	-50.942006	-50.540275	41.735487	50.540275	-5.324592	1.730557	
23	4.161531	-3.113006	2.327661	-127.324441	2.254117	127.324441	-51.539070	-50.732099	40.669706	50.732099	-2.074888	1.751872	
24	4.094848	-3.240021	2.284583	-129.350124	2.292549	129.350124	-51.466451	-50.551767	39.108610	50.551767	1.380335	1.778538	
25	4.006074	-3.327009	2.241385	-129.919202	2.297272	129.919202	-50.572057	-50.143394	37.127689	50.143394	4.917642	1.810596	
26	3.914343	-3.346889	2.197532	-128.926424	2.259689	128.926424	-48.962952	-49.627318	34.900199	49.627318	8.397106	1.847937	
27	3.830540	-3.310727	2.152423	-126.444293	2.189500	126.444293	-47.063161	-48.913327	32.606956	48.913327	11.751968	1.890192	
28	3.757266	-3.249424	2.105778	-122.702857	2.103635	122.702857	-45.258039	-47.892396	30.353477	47.892396	14.976721	1.936755	
29	3.693251	-3.183115	2.058557	-118.039441	2.012439	118.039441	-43.636118	-46.617305	28.174084	46.617305	18.079742	1.987002	
30	3.639004	-3.110167	2.013529	-112.732163	1.896204	112.732163	-42.118933	-45.215928	26.088303	45.215928	21.033536	2.040470	
31	3.603091	-3.010668	1.974123	-106.980791	1.720629	106.980791	-40.706680	-43.807180	24.169526	43.807180	23.712003	2.096738	
32	3.596658	-2.865415	1.942698	-100.988120	1.476278	100.988120	-39.537165	-42.461407	22.524592	42.461407	25.944738	2.155167	
33	3.623018	-2.667361	1.919999	-94.930718	1.169919	94.930718	-38.735484	-41.189717	21.212176	41.189717	27.630959	2.214835	
34	3.676209	-2.420657	1.905545	-88.909303	0.794191	88.909303	-38.311355	-39.961875	20.219275	39.961875	28.760728	2.274692	
35	3.739845	-2.146440	1.898256	-82.869765	0.311467	82.869765	-38.141255	-38.659900	19.440620	38.659900	29.419009	2.333779	
36	3.794000	-1.873452	1.897204	-76.607705	-0.331386	76.607705	-38.035432	-37.102350	18.716912	37.102350	29.755886	2.391424	
37	3.827972	-1.615863	1.901832	-69.923628	-1.151385	69.923628	-37.858908	-35.172946	17.942434	35.172946	29.876853	2.447176	
38	3.840875	-1.371606	1.911426	-62.743759	-2.113531	62.743759	-37.554303	-32.881086	17.097133	32.881086	29.790509	2.500530	
39	3.833203	-1.142671	1.924958	-55.116273	-3.174741	55.116273	-37.041289	-30.316979	16.175957	30.316979	29.526495	2.550916	
40	3.795154	-0.951630	1.941660	-47.071946	-4.314901	47.071946	-36.058412	-27.530034	15.066851	27.530034	29.278016	2.598214	
41	3.715217	-0.816383	1.961532	-38.636288	-5.517349	38.636288	-34.319639	-24.542062	13.643353	24.542062	29.213121	2.642960	
42	3.601185	-0.718636	1.985030	-29.976020	-6.749838	29.976020	-31.832879	-21.505146	11.988071	21.505146	29.205732	2.685585	
43	3.467589	-0.629664	2.012330	-21.269600	-7.983222	21.269600	-28.715448	-18.641625	10.278822	18.641625	29.001420	2.725850	
44	3.315068	-0.549445	2.043209	-12.587156	-9.221224	12.587156	-24.891908	-16.045597	8.566066	16.045597	28.497434	2.763095	
45	3.139452	-0.502737	2.077225	-4.078060	-10.507179	4.078060	-20.190036	-13.705388	6.824622	13.705388	27.743261	2.796708	
46	2.941218	-0.504054	2.113555	3.932888	-11.863476	-3.932888	-14.539107	-11.647628	5.084255	11.647628	26.760187	2.826407	
47	2.717576	-0.528045	2.150957	11.173773	-13.191014	-11.173773	-8.134143	-9.909923	3.449141	9.909923	25.396099	2.851998	
48	2.466401	-0.521694	2.188257	17.527337	-14.302582	-17.527337	-1.578684	-8.441690	2.106767	8.441690	23.366718	2.872848	
49	2.204109	-0.447615	2.225202	22.755618	-15.121284	-22.755618	4.339135	-7.219824	1.379034	7.219824	20.348378	2.887653	
50	1.960884	-0.298942	2.262812	26.494413	-15.740614	-26.494413	9.121021	-6.401267	1.619502	6.401267	16.103007	2.894579	
51	1.764344	-0.075081	2.302677	28.595086	-16.265997	-28.595086	12.560356	-6.218336	3.012941	6.218336	10.667710	2.891778	
52	1.635011	0.229306	2.346081	29.164132	-16.739214	-29.164132	14.516555	-6.807735	5.556738	6.807735	4.307960	2.877858	
53	1.582331	0.617011	2.393868	28.478138	-17.172132	-28.478138	14.917485	-8.182127	9.178532	8.182127	-2.749856	2.851818	
54	1.606178	1.087771	2.446817	27.192244	-17.556460	-27.192244	13.772607	-10.298390	13.811944	10.298390	-10.412751	2.812812	
55	1.697924	1.622331	2.505636	26.458321	-17.926632	-26.458321	11.454512	-13.092819	19.293816	13.092819	-18.514610	2.760432	
56	1.844426	2.185445	2.570453	26.990747	-18.424029	-26.990747	8.754246	-16.581844	25.363412	16.581844	-26.767093	2.695307	
57	2.049547	2.785538	2.640695	27.933602	-19.162670	-27.933602	5.898156	-20.983920	31.908545	20.983920	-35.007340	2.619046	
58	2.321966	3.455054	2.715508	27.977452	-20.171309	-27.977452	2.695485	-26.436275	38.739906	26.436275	-43.022173	2.533593	
59	2.633564	4.144910	2.793901	27.291688	-21.663738	-27.291688	0.416569	-32.733248	45.172743	32.733248	-50.196237	2.441432	
60	2.939078	4.755728	2.874598	27.049426	-24.061477	-27.049426	1.382133	-39.648146	50.454108	39.648146	-55.883384	2.346407	
61	3.224220	5.250881	2.956093	27.852512	-27.637256	-27.852512	6.678018	-47.179768	54.336482	47.179768	-59.905925	2.253524	
62	3.495177	5.647065	3.036916	29.481884	-32.413713	-29.481884	16.008900	-55.345683	56.900809	55.345683	-62.414890	2.168070	
63	3.747202	5.950075	3.115999	31.698803	-38.329505	-31.698803	28.880137	-64.028209	58.178852	64.028209	-63.528262	2.094992	
64	3.956168	6.134743	3.192901	34.686535	-45.323824	-34.686535	45.078959	-72.967212	58.046162	72.967212	-63.183936	2.038324	
65	4.089094	6.164971	3.267588	38.411963	-53.318107	-38.411963	64.380786	-81.790351	56.432798	81.790351	-61.339812	2.000586	
66	4.130505	6.032224	3.340046	42.241461	-62.177862	-42.241461	86.105055	-90.189067	53.571501	90.189067	-58.238076	1.982341	
67	4.083646	5.750173	3.410175	45.606150	-71.675625	-45.606150	109.354275	-97.963165	49.806953	97.963165	-54.216280	1.982180	
68	3.958690	5.336061	3.477733	48.251017	-81.489461	-48.251017	133.335068	-104.987662	45.433345	104.987662	-49.550339	1.997014	
69	3.794538	4.842542	3.542072	49.803342	-91.279409	-49.803342	157.127450	-111.461704	40.910724	111.461704	-44.699544	2.022731	
70	3.654404	4.355242	3.602259	49.687484	-100.799905	-49.687484	179.808941	-117.942424	36.766558	117.942424	-40.215414	2.055289	
71	3.575888	3.931233	3.657778	47.140880	-109.987847	-47.140880	200.972125	-124.932335	33.267522	124.932335	-36.391592	2.091325	
72	3.551067	3.577370	3.708576	41.341129	-118.903683	-41.341129	220.694262	-132.610122	30.491880	132.610122	-33.332211	2.127874	
73	3.547108	3.279446	3.754173	32.276518	-127.498180	-32.276518	239.044000	-140.909077	28.564452	140.909077	-31.193556	2.162200	
74	3.530854	3.032384	3.793527	20.673378	-135.647848	-20.673378	255.825328	-149.734583	27.704743	149.734583	-30.222096	2.192123	
75	3.487184	2.849725	3.825507	6.905179	-143.468805	-6.905179	270.770699	-159.143441	28.169821	159.143441	-30.686130	2.216150	
76	3.423342	2.750229	3.848624	-8.608939	-151.235074	8.608939	283.706471	-169.319896	30.183131	169.319896	-32.794771	2.233349	
77	3.354427	2.741704	3.860972	-24.889328	-159.029593	24.889328	294.394865	-180.252854	33.758050	180.252854	-36.498575	2.243301	
78	3.294284	2.820838	3.861069	-41.010429	-166.638618	41.010429	302.526807	-191.538781	38.546147	191.538781	-41.349522	2.246264	
79	3.260507	2.984359	3.848161	-56.173773	-173.748861	56.173773	308.036702	-202.836120	44.137994	202.836120	-46.866487	2.243335	
80	3.274909	3.232472	3.821768	-69.692553	-180.279096	69.692553	311.265848	-214.282561	50.327169	214.282561	-52.823371	2.236405	
81	3.364473	3.563508	3.781603	-81.914696	-186.551978	81.914696	312.895378	-226.236739	56.814080	226.236739	-58.948000	2.228118	
82	3.561181	3.975277	3.727601	-94.571666	-193.157810	94.571666	313.817167	-239.069966	63.200005	239.069966	-64.944579	2.221902	
83	3.883687	4.462727	3.659764	-109.082842	-200.481936	109.082842	314.878623	-253.214821	69.350692	253.214821	-70.830297	2.221423	
84	4.327931	5.012723	3.578327	-125.193865	-208.404375	125.193865	316.674525	-269.086618	75.342234	269.086618	-76.807516	2.229687	
85	4.871402	5.604812	3.483973	-141.886852	-216.493685	141.886852	319.484697	-286.811672	81.233804	286.811672	-82.998822	2.248770	
86	5.466186	6.204429	3.378068	-158.341495	-224.171390	158.341495	323.274971	-305.795332	86.976583	305.795332	-89.333133	2.279827	
87	6.058224	6.769141	3.263022	-174.061650	-230.936696	174.061650	327.899387	-324.918894	92.460797	324.918894	-95.624901	2.322670	
88	6.617473	7.267556	3.142003	-189.074118	-236.701988	189.074118	333.352716	-343.268913	97.635354	343.268913	-101.763419	2.375602	
89	7.124606	7.674845	3.018009	-203.599352	-241.616894	203.599352	339.678197	-360.165622	102.418082	360.165622	-107.625287	2.436005	
90	7.564341	7.978839	2.892831	-217.561555	-245.820114	217.561555	346.594861	-375.152319	106.756129	375.152319	-113.106893	2.501197	
91	7.940725	8.195763	2.766464	-230.941315	-249.679641	230.941315	353.332249	-388.250209	110.763939	388.250209	-118.272514	2.569342	
92	8.267650	8.344560	2.638186	-244.025907	-253.683645	244.025907	358.907490	-399.404122	114.520140	399.404122	-123.173960	2.639817	
93	8.565385	8.450184	2.508210	-257.107507	-257.892589	257.107507	362.459019	-408.761673	118.325744	408.761673	-128.109813	2.712414	
94	8.867048	8.571415	2.377677	-270.005604	-261.841026	270.005604	363.459283	-417.737014	122.893841	417.737014	-133.807858	2.787271	
95	9.188726	8.750395	2.248022	-281.887517	-264.765539	281.887517	361.866880	-427.753415	128.559345	427.753415	-140.603179	2.865989	
96	9.510634	8.974639	2.121947	-291.747290	-265.835069	291.747290	357.869599	-438.642563	134.993914	438.642563	-148.116864	2.951258	
97	9.818733	9.226142	2.004945	-298.652065	-264.621011	298.652065	351.619417	-449.831516	141.889838	449.831516	-156.006786	3.045256	
98	10.147903	9.528136	1.903107	-301.843046	-261.655651	301.843046	343.630707	-462.464078	149.536812	462.464078	-164.614095	3.149587	
