kww	// User ID
12-5-2021	// Evaluation date
p08_e_100_step_002	12-5-2021	11:08:32:555	// Source file name and timestamp
238.095	// Sampling rate
0.688	// Data capture period

1.830000	// height
94.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.493307	-1.185512	3.266472	1.925756	-0.276343	-1.925756	9.790062	9.861202	-20.451586	-9.861202	40.978211	3.321195	
1	-1.212260	-0.925635	3.317009	3.076657	0.204051	-3.076657	6.209938	3.401594	-9.717649	-3.401594	19.261201	3.485757	
2	-0.190383	-0.809590	3.347050	4.278654	0.835970	-4.278654	1.562249	-0.855396	-0.402834	0.855396	-0.551953	3.614980	
3	0.937285	-0.581135	3.358002	7.890892	0.937853	-7.890892	3.665713	-9.442603	10.097986	9.442603	-23.344764	3.707154	
4	1.814214	-0.326073	3.354601	13.171039	0.789597	-13.171039	9.052266	-17.598447	18.205387	17.598447	-41.442611	3.764836	
5	2.449150	-0.024572	3.341813	19.732085	0.378385	-19.732085	17.166645	-24.979454	23.709450	24.979454	-54.323183	3.795439	
6	2.912774	0.323811	3.325340	26.535209	-0.236858	-26.535209	25.981977	-31.016763	27.141256	31.016763	-63.053542	3.806461	
7	3.316317	0.702346	3.311190	32.850708	-0.985064	-32.850708	34.104681	-35.780231	29.518042	35.780231	-69.773118	3.803635	
8	3.757702	1.075091	3.305075	38.443059	-1.758091	-38.443059	40.862227	-39.560766	31.782732	39.560766	-76.571186	3.790255	
9	4.294156	1.412149	3.311816	43.455675	-2.477522	-43.455675	46.277467	-42.824012	34.533433	42.824012	-84.795434	3.767266	
10	4.931185	1.680572	3.334796	48.078505	-3.088072	-48.078505	50.681677	-46.043171	38.020314	46.043171	-94.896462	3.733932	
11	5.633359	1.838065	3.375449	52.307891	-3.571904	-52.307891	54.599018	-49.734187	42.313514	49.734187	-106.582822	3.689170	
12	6.333454	1.858494	3.433070	55.837925	-4.012056	-55.837925	58.736377	-54.512788	47.336556	54.512788	-118.668243	3.632981	
13	6.961229	1.745216	3.504844	58.022243	-4.570607	-58.022243	63.621242	-60.965953	52.979675	60.965953	-129.505609	3.567216	
14	7.484443	1.520413	3.585707	57.955725	-5.365272	-57.955725	69.162466	-69.466099	59.303045	69.466099	-137.998714	3.495483	
15	7.900177	1.210642	3.668416	54.583848	-6.376201	-54.583848	74.701891	-80.046650	66.433986	80.046650	-143.744279	3.422390	
16	8.215896	0.843415	3.744144	46.842423	-7.453302	-46.842423	79.143247	-92.347977	74.384509	92.347977	-146.676270	3.352563	
17	8.458637	0.448384	3.804586	33.986730	-8.384463	-33.986730	81.087810	-105.686848	83.047703	105.686848	-147.017737	3.289876	
18	8.669991	0.063553	3.846360	16.018693	-8.995502	-16.018693	79.561310	-119.320991	92.193503	119.320991	-145.189252	3.236987	
19	8.888790	-0.267026	3.871219	-6.434822	-9.202987	6.434822	74.451710	-132.680346	101.493583	132.680346	-141.651674	3.195055	
20	9.147242	-0.517753	3.879455	-32.851386	-8.969823	32.851386	65.808550	-145.316111	110.649125	145.316111	-136.858141	3.163650	
21	9.465113	-0.690175	3.867705	-63.003214	-8.276958	63.003214	53.469011	-156.817236	119.416449	156.817236	-131.155395	3.141080	
22	9.843399	-0.792726	3.833183	-96.625927	-7.134809	96.625927	37.429671	-166.865061	127.543707	166.865061	-124.744732	3.125146	
23	10.259265	-0.838275	3.775398	-133.328494	-5.571913	133.328494	17.911553	-175.236057	134.780506	175.236057	-117.779918	3.113892	
24	10.658272	-0.844489	3.695516	-172.368764	-3.712818	172.368764	-4.106181	-181.979968	140.836994	181.979968	-110.378610	3.106209	
25	10.966345	-0.825838	3.596449	-212.569727	-1.849522	212.569727	-26.416836	-187.631732	145.341867	187.631732	-102.639095	3.102393	
26	11.118125	-0.828722	3.482500	-252.770210	-0.233554	252.770210	-47.205140	-192.614690	148.081822	192.614690	-94.807947	3.103837	
