kww	// User ID
24-6-2021	// Evaluation date
p18_e_75_step_002	24-6-2021	07:23:27:738	// Source file name and timestamp
357.143	// Sampling rate
0.700	// Data capture period

1.910000	// height
98.200000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.404156	0.137854	3.384061	14.018536	7.134827	-14.018536	-30.622276	23.774826	-12.623577	-23.774826	29.375084	3.902767	
1	-1.002846	0.055850	3.334426	16.433434	7.561730	-16.433434	-31.634961	22.368634	-7.805112	-22.368634	18.958635	3.977754	
2	-0.670619	-0.024568	3.283715	18.982469	8.351154	-18.982469	-34.458075	22.657241	-3.717418	-22.657241	9.350343	4.041615	
3	-0.265524	-0.144351	3.235782	22.555651	7.633835	-22.555651	-29.738846	19.069276	1.060575	-19.069276	-2.885697	4.093398	
4	0.078813	-0.278358	3.197357	26.969517	6.293225	-26.969517	-22.255441	14.822581	5.347995	-14.822581	-14.460606	4.132901	
5	0.330028	-0.430722	3.171393	32.074799	4.469023	-32.074799	-12.614163	10.269783	8.998036	-10.269783	-24.491419	4.161251	
6	0.469734	-0.603653	3.159683	37.462275	2.498731	-37.462275	-2.170479	6.016631	11.959622	-6.016631	-32.405733	4.180115	
7	0.509292	-0.789803	3.162937	42.822785	0.577104	-42.822785	8.484009	2.112872	14.326109	-2.112872	-38.203523	4.191307	
8	0.475708	-0.979058	3.181130	47.844263	-1.145411	-47.844263	18.888596	-1.510013	16.245393	1.510013	-42.217014	4.196594	
9	0.396689	-1.165336	3.213508	52.239596	-2.566497	-52.239596	28.691589	-4.905455	17.872934	4.905455	-44.915470	4.197539	
10	0.294296	-1.345286	3.258737	55.788749	-3.639083	-55.788749	37.655877	-8.099953	19.338745	8.099953	-46.746922	4.195396	
11	0.187021	-1.518519	3.315183	58.367836	-4.361226	-58.367836	45.609982	-11.114041	20.762222	11.114041	-48.127484	4.191054	
12	0.096222	-1.680042	3.381166	59.944225	-4.765130	-59.944225	52.416027	-13.994848	22.274335	13.994848	-49.464946	4.185053	
13	0.048711	-1.815074	3.455036	60.494953	-4.918734	-60.494953	57.973890	-16.851611	24.004768	16.851611	-51.109365	4.177634	
14	0.067626	-1.910755	3.535130	60.014073	-4.891441	-60.014073	62.130262	-19.742882	26.078916	19.742882	-53.328137	4.168768	
15	0.160774	-1.966462	3.619876	58.587553	-4.725257	-58.587553	64.699030	-22.594614	28.622347	22.594614	-56.302600	4.158146	
16	0.320368	-1.990067	3.707918	56.306330	-4.450580	-56.306330	65.591012	-25.294025	31.719057	25.294025	-60.061342	4.145265	
17	0.533512	-1.989385	3.798021	53.171041	-4.100004	-53.171041	64.805522	-27.773731	35.381261	27.773731	-64.474117	4.129569	
18	0.787594	-1.968348	3.888996	49.189797	-3.708296	-49.189797	62.451686	-30.022152	39.548299	30.022152	-69.293402	4.110548	
19	1.066776	-1.931467	3.979749	44.442839	-3.302951	-44.442839	58.790155	-32.044432	44.088777	32.044432	-74.181794	4.087814	
20	1.354398	-1.885922	4.069356	38.987042	-2.894947	-38.987042	54.083780	-33.823798	48.849178	33.823798	-78.818613	4.061123	
21	1.637749	-1.837432	4.157139	32.845130	-2.486224	-32.845130	48.545554	-35.345153	53.691922	35.345153	-82.967615	4.030379	
22	1.906406	-1.789206	4.242694	26.133521	-2.070761	-26.133521	42.449377	-36.615463	58.479805	36.615463	-86.439064	3.995656	
23	2.151401	-1.741249	4.325838	19.098660	-1.639749	-19.098660	36.144957	-37.686784	63.070847	37.686784	-89.074019	3.957243	
24	2.364960	-1.692420	4.406529	11.969624	-1.192811	-11.969624	29.958212	-38.641540	67.329260	38.641540	-90.760603	3.915695	
