kww	// User ID
24-6-2021	// Evaluation date
p21_e_50_crow_003	24-6-2021	14:58:22:221	// Source file name and timestamp
357.143	// Sampling rate
0.628	// Data capture period

1.780000	// height
98.200000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-8.275568	-4.859520	4.563437	165.099456	4.790187	-165.099456	86.520758	34.100396	-33.342607	-34.100396	20.560130	2.377000	
1	-7.564394	-4.515598	4.558448	159.090585	4.274959	-159.090585	82.340493	30.313684	-31.168474	-30.313684	21.030041	2.375888	
2	-7.107318	-4.264946	4.547748	159.346536	4.056066	-159.346536	79.411038	29.077747	-29.695207	-29.077747	21.456661	2.376978	
3	-5.727299	-3.709802	4.532628	137.907319	3.879781	-137.907319	71.189640	19.963255	-25.228167	-19.963255	19.946800	2.380438	
4	-4.107697	-3.105345	4.515821	110.861605	3.957337	-110.861605	61.783706	9.229834	-19.973258	-9.229834	17.333004	2.386517	
5	-2.355978	-2.495329	4.499012	80.053938	4.236709	-80.053938	51.954348	-2.376106	-14.369801	2.376106	13.965625	2.394455	
6	-0.647840	-1.938816	4.483609	48.940203	4.645734	-48.940203	42.795403	-13.599991	-9.082684	13.599991	10.491887	2.403586	
7	0.933601	-1.458212	4.470754	19.294107	5.106649	-19.294107	34.868759	-23.980859	-4.468152	23.980859	7.420545	2.413547	
8	2.339454	-1.063854	4.461358	-7.730769	5.563947	7.730769	28.464820	-33.204619	-0.745948	33.204619	5.135626	2.424327	
9	3.551669	-0.756305	4.455858	-31.936863	5.976839	31.936863	23.593218	-41.084248	1.989383	41.084248	3.865383	2.436154	
10	4.570190	-0.527585	4.454144	-53.428610	6.312132	53.428610	20.126111	-47.567264	3.735271	47.567264	3.692183	2.449387	
11	5.409826	-0.364197	4.455739	-72.098302	6.547747	72.098302	17.869179	-52.694976	4.567195	52.694976	4.572251	2.464400	
12	6.092614	-0.252865	4.460111	-87.849123	6.670895	87.849123	16.598595	-56.533351	4.590924	56.533351	6.395979	2.481492	
13	6.642791	-0.181575	4.466765	-100.795094	6.676310	100.795094	16.131872	-59.209533	3.918967	59.209533	9.029229	2.500902	
14	7.088099	-0.137598	4.475115	-111.162502	6.562507	111.162502	16.311757	-60.912525	2.683268	60.912525	12.322408	2.522882	
15	7.452393	-0.111484	4.484602	-119.277407	6.318832	119.277407	16.978670	-61.834007	1.003863	61.834007	16.147274	2.547715	
16	7.747744	-0.099079	4.494966	-125.528341	5.927312	125.528341	18.012232	-62.164254	-1.039202	62.164254	20.409584	2.575646	
17	7.977753	-0.102042	4.506242	-130.331379	5.386117	130.331379	19.407353	-62.083564	-3.411319	62.083564	25.052037	2.606858	
18	8.146043	-0.125802	4.518563	-134.060091	4.705913	134.060091	21.243639	-61.717429	-6.099941	61.717429	30.041370	2.641528	
19	8.263144	-0.169273	4.532178	-136.886651	3.875949	136.886651	23.513025	-61.177155	-9.048101	61.177155	35.297721	2.679869	
20	8.339371	-0.226596	4.547613	-138.736488	2.871795	138.736488	26.150376	-60.592099	-12.173702	60.592099	40.704859	2.722088	
21	8.377614	-0.297185	4.565619	-139.397613	1.682876	139.397613	29.187659	-60.036516	-15.429090	60.036516	46.178125	2.768339	
22	8.386628	-0.378967	4.586985	-138.688373	0.289570	138.688373	32.634094	-59.531720	-18.747750	59.531720	51.630062	2.818709	
23	8.385270	-0.459046	4.612487	-136.576618	-1.355755	136.576618	36.321583	-59.115732	-22.003987	59.115732	56.920049	2.873188	
24	8.386488	-0.527699	4.642842	-133.124444	-3.303081	133.124444	40.086773	-58.867266	-25.111131	58.867266	61.950624	2.931658	
25	8.392524	-0.591617	4.678517	-128.383534	-5.592978	128.383534	43.943776	-58.918095	-28.076327	58.918095	66.750757	2.994053	
26	8.401683	-0.658699	4.719566	-122.532135	-8.254372	122.532135	47.900499	-59.400702	-30.901863	59.400702	71.346578	3.060436	
27	8.409885	-0.725763	4.765718	-115.880883	-11.291595	115.880883	51.840912	-60.346662	-33.529386	60.346662	75.655856	3.130864	
