kww	// User ID
12-5-2021	// Evaluation date
p00_v_75_step_004	12-5-2021	16:33:30:972	// Source file name and timestamp
238.095	// Sampling rate
1.346	// Data capture period

1.790000	// height
84.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	0.578582	0.540479	2.572748	-17.531814	1.268881	17.531814	-27.834532	7.223933	0.478065	-7.223933	-2.478060	1.990531	
1	0.937395	0.343349	2.621244	-14.609136	1.236560	14.609136	-26.798931	6.366209	3.403278	-6.366209	-8.910131	1.977798	
2	1.231312	0.181422	2.654817	-12.157495	1.257411	12.157495	-26.842570	6.333540	5.871236	-6.333540	-14.726163	1.962695	
3	1.312769	-0.109146	2.674020	-6.405611	1.076329	6.405611	-21.863769	5.311271	8.043433	-5.311271	-19.379826	1.948107	
4	1.262062	-0.398186	2.681087	-0.465651	0.868247	0.465651	-16.045924	4.317618	9.594945	-4.317618	-22.195373	1.938342	
5	1.119492	-0.652378	2.679087	5.087481	0.646602	-5.087481	-9.571426	3.058058	10.497139	-3.058058	-23.137716	1.935039	
6	0.940347	-0.828249	2.671597	9.713049	0.439797	-9.713049	-3.013373	1.435997	10.796524	-1.435997	-22.545388	1.938768	
7	0.739677	-0.914601	2.662483	13.487753	0.265657	-13.487753	3.316323	-0.472971	10.623423	0.472971	-20.890836	1.948977	
8	0.538230	-0.917417	2.655027	16.464675	0.130553	-16.464675	9.035777	-2.492718	10.150880	2.492718	-18.742622	1.964526	
9	0.370870	-0.840955	2.651179	18.600075	0.017763	-18.600075	14.013586	-4.563054	9.504069	4.563054	-16.532359	1.984072	
10	0.255435	-0.706558	2.651518	19.849679	-0.084812	-19.849679	18.199329	-6.626944	8.842950	6.626944	-14.591635	2.006380	
11	0.186838	-0.563791	2.655343	20.145891	-0.175898	-20.145891	21.453818	-8.562463	8.382038	8.562463	-13.198083	2.030295	
12	0.154173	-0.453946	2.661189	19.453433	-0.252650	-19.453433	23.655125	-10.257740	8.236091	10.257740	-12.420519	2.054599	
13	0.139676	-0.373674	2.667746	18.029643	-0.307455	-18.029643	24.946165	-11.684300	8.360998	11.684300	-12.080630	2.078352	
14	0.113300	-0.292384	2.674401	16.355294	-0.331272	-16.355294	25.765529	-12.915508	8.613541	12.915508	-11.866403	2.101415	
15	0.064685	-0.222575	2.681118	14.447092	-0.319563	-14.447092	26.073078	-13.912699	8.893873	13.912699	-11.615999	2.124282	
16	0.035889	-0.232417	2.687489	11.700148	-0.277481	-11.700148	24.994525	-14.432166	9.276910	14.432166	-11.525446	2.147288	
17	0.092468	-0.388518	2.691737	7.558616	-0.218856	-7.558616	21.475378	-14.211297	9.950917	14.211297	-11.942985	2.170151	
18	0.259395	-0.698074	2.691275	2.118416	-0.143025	-2.118416	15.081874	-13.091192	11.007114	13.091192	-12.969964	2.192294	
19	0.474171	-1.042200	2.684741	-3.479462	-0.047913	3.479462	7.506649	-11.459832	12.182850	11.459832	-14.138303	2.213406	
20	0.622964	-1.232784	2.673798	-7.641220	0.053224	7.641220	2.063445	-10.319126	12.929819	10.319126	-14.680360	2.233500	
21	0.657140	-1.205814	2.662581	-9.876879	0.159082	9.876879	0.051613	-10.227533	12.990933	10.227533	-14.385158	2.252695	
22	0.625603	-1.051174	2.654586	-11.075033	0.271421	11.075033	0.087354	-10.910893	12.636691	10.910893	-13.713384	2.271197	
23	0.584667	-0.865287	2.650683	-12.188475	0.382783	12.188475	0.670158	-11.944464	12.208293	11.944464	-13.083137	2.289184	
24	0.550565	-0.687466	2.650094	-13.589269	0.488307	13.589269	1.175507	-13.096213	11.823809	13.096213	-12.590460	2.306453	
25	0.525232	-0.540437	2.651688	-15.458774	0.575738	15.458774	1.417410	-14.286099	11.492884	14.286099	-12.211588	2.322211	
26	0.510757	-0.442262	2.654310	-17.949145	0.636950	17.949145	1.289075	-15.485125	11.220088	15.485125	-11.917961	2.335827	
27	0.509856	-0.388544	2.657001	-21.000638	0.692264	21.000638	0.596431	-16.602358	11.031760	16.602358	-11.708748	2.348057	
28	0.533163	-0.367282	2.659023	-24.422209	0.763947	24.422209	-0.851568	-17.534130	10.993197	17.534130	-11.634963	2.360408	
29	0.594260	-0.376788	2.659493	-28.072823	0.852996	28.072823	-3.090053	-18.264360	11.171077	18.264360	-11.749847	2.373134	
30	0.684166	-0.408934	2.657660	-31.802240	0.959607	31.802240	-5.866436	-18.874264	11.521635	18.874264	-12.003671	2.385237	
31	0.781864	-0.449471	2.653518	-35.527048	1.083892	35.527048	-8.797654	-19.478215	11.944156	19.478215	-12.309435	2.396017	
32	0.888372	-0.498053	2.647033	-39.336110	1.209531	39.336110	-11.678985	-20.140529	12.447330	20.140529	-12.669490	2.405410	
