kww	// User ID
28-6-2021	// Evaluation date
p30_warmup_025	26-6-2021	12:19:39:791	// Source file name and timestamp
357.143	// Sampling rate
0.833	// Data capture period

1.850000	// height
83.100000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	2.332239	1.459654	2.560609	10.441002	0.309841	-10.441002	-14.524760	7.233638	9.184109	-7.233638	-17.805439	2.738924	
1	2.563537	1.485478	2.565666	12.198243	0.478472	-12.198243	-15.068161	7.463535	10.421661	-7.463535	-20.844668	2.768046	
2	2.816717	1.549549	2.567680	13.895997	0.670574	-13.895997	-16.066862	8.015875	11.682036	-8.015875	-23.937920	2.791902	
3	2.903333	1.412468	2.568264	15.673045	0.811836	-15.673045	-15.309358	7.671429	12.398161	-7.671429	-26.225772	2.810821	
4	2.897208	1.159678	2.570394	17.335771	0.976377	-17.335771	-14.096411	7.247877	12.802018	-7.247877	-27.979014	2.825579	
5	2.820954	0.842392	2.575705	18.928475	1.109701	-18.928475	-12.450254	6.712953	12.966017	-6.712953	-29.266464	2.836721	
6	2.707966	0.520463	2.585334	20.452756	1.177738	-20.452756	-10.525241	6.112947	12.978236	-6.112947	-30.183146	2.844814	
7	2.575554	0.226289	2.599789	21.901571	1.165189	-21.901571	-8.383655	5.440571	12.870180	-5.440571	-30.737946	2.850553	
8	2.442460	-0.019276	2.619130	23.311640	1.078223	-23.311640	-6.146159	4.749752	12.701957	-4.749752	-31.032256	2.854642	
9	2.324325	-0.219194	2.643043	24.769329	0.954364	-24.769329	-3.985370	4.192165	12.555484	-4.192165	-31.259815	2.857372	
10	2.230227	-0.379501	2.670992	26.357981	0.823559	-26.357981	-2.019449	3.875090	12.486383	-3.875090	-31.546142	2.858481	
11	2.157830	-0.505407	2.702372	28.055863	0.698241	-28.055863	-0.286179	3.805323	12.487152	-3.805323	-31.854336	2.857462	
12	2.093533	-0.612640	2.736583	29.686861	0.590170	-29.686861	1.225265	3.931356	12.495604	-3.931356	-32.040029	2.854014	
13	2.024072	-0.709545	2.773059	31.056592	0.494582	-31.056592	2.592047	4.139817	12.442193	-4.139817	-31.960218	2.848353	
14	1.944664	-0.791897	2.811292	32.121539	0.394730	-32.121539	3.912227	4.328319	12.294559	-4.328319	-31.573672	2.841140	
15	1.857527	-0.855650	2.850806	32.966237	0.280480	-32.966237	5.252410	4.456120	12.061164	-4.456120	-30.943065	2.833141	
16	1.764770	-0.902015	2.891100	33.662222	0.150914	-33.662222	6.645859	4.499372	11.751605	-4.499372	-30.125216	2.825034	
