kww	// User ID
29-6-2021	// Evaluation date
p35_e_50_crow_003	29-6-2021	20:37:34:054	// Source file name and timestamp
357.143	// Sampling rate
1.306	// Data capture period

1.880000	// height
82.300000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	0.511523	1.290338	1.898697	3.670163	0.227598	-3.670163	0.188954	0.816857	-0.845039	-0.816857	2.331037	2.634144	
1	0.687214	1.145570	1.926890	2.660643	0.202505	-2.660643	-0.838245	-0.168007	0.592541	0.168007	-0.228637	2.648186	
2	0.862686	1.076062	1.951131	2.086786	0.190562	-2.086786	-2.119332	-0.618748	1.822684	0.618748	-2.478439	2.657363	
3	0.969693	0.688616	1.970809	0.620104	0.059206	-0.620104	-2.143242	-2.601824	3.624154	2.601824	-6.172553	2.661980	
4	1.023880	0.207853	1.985292	-0.948934	-0.113843	0.948934	-1.633754	-4.903025	5.414358	4.903025	-10.062380	2.663058	
5	1.024730	-0.326116	1.994721	-2.556311	-0.312826	2.556311	-0.571289	-7.423195	7.059472	7.423195	-13.825804	2.661702	
6	0.983925	-0.857819	1.999657	-4.093652	-0.511441	4.093652	0.856409	-9.925369	8.425155	9.925369	-17.102949	2.658941	
7	0.912400	-1.358957	2.000882	-5.494100	-0.691420	5.494100	2.524073	-12.296582	9.459847	12.296582	-19.724328	2.655586	
8	0.819907	-1.802486	1.999323	-6.721217	-0.836486	6.721217	4.374270	-14.476585	10.133600	14.476585	-21.586275	2.652339	
9	0.710646	-2.178760	1.996019	-7.792441	-0.938322	7.792441	6.358121	-16.424809	10.446551	16.424809	-22.676648	2.649810	
10	0.590250	-2.491793	1.991956	-8.714494	-0.996203	8.714494	8.359056	-18.086918	10.437435	18.086918	-23.081941	2.648437	
11	0.471503	-2.743088	1.987897	-9.471364	-1.011773	9.471364	10.235024	-19.432326	10.174785	19.432326	-22.953737	2.648479	
12	0.363387	-2.929107	1.984338	-10.046742	-0.988548	10.046742	11.935573	-20.479187	9.716666	20.479187	-22.425997	2.650122	
13	0.265808	-3.052411	1.981614	-10.425783	-0.931667	10.425783	13.475181	-21.258005	9.105162	21.258005	-21.600805	2.653493	
14	0.180204	-3.124844	1.979980	-10.630266	-0.844458	10.630266	14.817935	-21.791333	8.396727	21.791333	-20.594265	2.658590	
15	0.111736	-3.153989	1.979572	-10.723778	-0.732513	10.723778	15.924061	-22.122498	7.651732	22.122498	-19.515123	2.665234	
16	0.063128	-3.141273	1.980362	-10.761075	-0.606872	10.761075	16.787116	-22.296550	6.916138	22.296550	-18.439045	2.673030	
17	0.034001	-3.095904	1.982178	-10.791465	-0.476092	10.791465	17.383878	-22.334190	6.225360	22.334190	-17.424490	2.681463	
18	0.025149	-3.029160	1.984778	-10.869352	-0.339979	10.869352	17.672863	-22.252869	5.610377	22.252869	-16.524366	2.690129	
