kww	// User ID
12-5-2021	// Evaluation date
p07_v_75_step_001	12-5-2021	09:12:42:038	// Source file name and timestamp
238.095	// Sampling rate
0.983	// Data capture period

1.900000	// height
97.700000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-0.512133	-2.361497	2.038596	21.731813	5.119367	-21.731813	-3.048357	9.365116	4.683362	-9.365116	-7.397501	1.800051	
1	0.167991	-2.170740	2.001723	19.150033	5.204152	-19.150033	-4.071347	7.017453	6.777108	-7.017453	-11.163104	1.819151	
2	0.729628	-2.047609	1.967362	17.711778	5.441164	-17.711778	-5.290664	5.593185	8.558615	-5.593185	-14.403886	1.834003	
3	1.611868	-1.608964	1.939321	14.140368	4.899386	-14.140368	-4.603103	1.421744	10.752653	-1.421744	-18.437748	1.845686	
4	2.423438	-1.172247	1.922890	10.841958	4.142458	-10.841958	-3.104130	-2.982879	12.725522	2.982879	-22.080156	1.855720	
5	3.133666	-0.804735	1.918501	7.460375	3.268491	-7.460375	-1.329089	-7.314262	14.489850	7.314262	-25.329784	1.864300	
6	3.689533	-0.583493	1.924876	3.904066	2.449324	-3.904066	0.013201	-11.008410	15.986630	11.008410	-28.044634	1.870946	
7	4.097437	-0.470183	1.939762	0.328968	1.715357	-0.328968	0.947167	-14.077064	17.176943	14.077064	-30.135390	1.875212	
8	4.379568	-0.422997	1.960902	-3.043985	1.063792	3.043985	1.697503	-16.650181	18.081972	16.650181	-31.631814	1.877214	
9	4.548141	-0.474705	1.986223	-6.220087	0.550163	6.220087	2.095635	-18.611528	18.822301	18.611528	-32.722474	1.877128	
10	4.639103	-0.632302	2.013867	-9.110868	0.221263	9.110868	2.024356	-19.930826	19.583810	19.930826	-33.707524	1.874527	
11	4.713440	-0.836299	2.042380	-11.591893	0.059379	11.591893	1.670282	-20.873088	20.493101	20.873088	-34.803146	1.868553	
12	4.791940	-1.070556	2.071113	-13.765396	0.081219	13.765396	0.955323	-21.508195	21.547136	21.508195	-35.988020	1.858355	
13	4.862449	-1.356650	2.100270	-15.782699	0.321646	15.782699	-0.352839	-21.689637	22.669025	21.689637	-37.129106	1.843137	
14	4.933760	-1.658622	2.130278	-17.636814	0.699972	17.636814	-1.944701	-21.585323	23.768754	21.585323	-38.136534	1.822380	
15	5.032341	-1.897653	2.161092	-19.278785	1.046698	19.278785	-3.103150	-21.700362	24.797302	21.700362	-38.990527	1.796313	
16	5.161611	-2.045801	2.192028	-20.809067	1.278603	20.809067	-3.561713	-22.309692	25.760905	22.309692	-39.684265	1.765818	
17	5.290720	-2.142936	2.222288	-22.392638	1.435717	22.392638	-3.609418	-23.236532	26.641350	23.236532	-40.140567	1.731968	
18	5.384424	-2.227535	2.251372	-24.056422	1.555430	24.056422	-3.437074	-24.231699	27.365488	24.231699	-40.238926	1.695856	
19	5.421413	-2.323509	2.278680	-25.732114	1.655048	25.732114	-3.053101	-25.141555	27.877203	25.141555	-39.930119	1.658457	
20	5.390636	-2.463228	2.303542	-27.358489	1.785125	27.358489	-2.514550	-25.818800	28.165077	25.818800	-39.257257	1.620397	
21	5.290147	-2.673057	2.325705	-28.929364	2.005107	28.929364	-1.895238	-26.161457	28.225756	26.161457	-38.284756	1.581999	
22	5.125121	-2.958251	2.344705	-30.477069	2.342137	30.477069	-1.222119	-26.149370	28.036097	26.149370	-37.046626	1.543427	
23	4.913133	-3.291186	2.359743	-31.998222	2.757812	31.998222	-0.425365	-25.883384	27.570788	25.883384	-35.562408	1.504815	
24	4.689283	-3.619219	2.371005	-33.518116	3.170182	33.518116	0.586461	-25.563495	26.855225	25.563495	-33.898609	1.466414	
25	4.488610	-3.908928	2.379585	-35.124189	3.544695	35.124189	1.804564	-25.337893	25.977420	25.337893	-32.182354	1.428483	
26	4.334738	-4.159353	2.386526	-36.847565	3.907304	36.847565	3.175300	-25.300133	25.060439	25.300133	-30.559664	1.391101	
27	4.247049	-4.367752	2.393207	-38.628487	4.269874	38.628487	4.643359	-25.580056	24.233294	25.580056	-29.144055	1.354259	
28	4.234010	-4.521234	2.401207	-40.424763	4.608448	40.424763	6.120933	-26.275168	23.577270	26.275168	-27.956125	1.318019	
29	4.284707	-4.618273	2.411561	-42.278813	4.899595	42.278813	7.531319	-27.390493	23.099109	27.390493	-26.919972	1.282622	
30	4.377240	-4.670088	2.425947	-44.179866	5.135337	44.179866	8.892658	-28.885502	22.760082	28.885502	-25.922996	1.248694	
31	4.493039	-4.685955	2.447905	-46.021976	5.320191	46.021976	10.243682	-30.707926	22.529875	30.707926	-24.882302	1.217271	
32	4.625860	-4.668854	2.480842	-47.806680	5.483757	47.806680	11.481346	-32.825402	22.431570	32.825402	-23.780287	1.189518	
33	4.757071	-4.634961	2.524545	-49.479332	5.654565	49.479332	12.597549	-35.130059	22.422233	35.130059	-22.542471	1.166508	
34	4.844875	-4.616918	2.574991	-50.785380	5.799600	50.785380	13.841534	-37.374626	22.313453	37.374626	-20.995577	1.149212	
35	4.874272	-4.622677	2.628593	-51.744168	5.864129	51.744168	15.231512	-39.444434	22.009846	39.444434	-19.119079	1.138399	
36	4.865218	-4.632977	2.685418	-52.667861	5.865971	52.667861	16.449853	-41.413344	21.578293	41.413344	-17.069731	1.134484	
37	4.826535	-4.648115	2.746447	-53.685412	5.898574	53.685412	17.309639	-43.218887	21.022932	43.218887	-14.931727	1.137482	
38	4.757160	-4.684576	2.809211	-54.779975	6.050803	54.779975	17.798698	-44.674415	20.289973	44.674415	-12.716960	1.147034	
39	4.669957	-4.740578	2.869102	-55.937028	6.337785	55.937028	17.914017	-45.753154	19.407910	45.753154	-10.492109	1.162510	
40	4.581596	-4.806175	2.922830	-57.038524	6.731700	57.038524	17.714691	-46.562293	18.434042	46.562293	-8.328096	1.183166	
