kww	// User ID
24-6-2021	// Evaluation date
p18_v_75_step_001	24-6-2021	07:31:28:951	// Source file name and timestamp
357.143	// Sampling rate
0.736	// Data capture period

1.910000	// height
98.200000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.859232	0.544654	4.291133	83.558321	3.566895	-83.558321	31.816078	20.542869	-39.062965	-20.542869	53.604124	3.006721	
1	-2.482901	0.442275	4.258559	75.745774	3.722257	-75.745774	26.184016	17.237938	-33.325308	-17.237938	46.799969	3.081518	
2	-2.224069	0.371402	4.222908	71.929633	4.053362	-71.929633	20.798060	16.053845	-28.942278	-16.053845	41.486992	3.150039	
3	-1.672767	0.158396	4.187826	58.949000	4.016461	-58.949000	15.595671	9.657879	-19.321273	-9.657879	28.114406	3.209567	
4	-1.082277	-0.100112	4.159742	45.048377	3.871000	-45.048377	11.213901	2.441068	-8.518751	-2.441068	12.455570	3.256374	
5	-0.490951	-0.387830	4.141678	30.825894	3.617208	-30.825894	7.939510	-5.302085	2.710677	5.302085	-4.133423	3.289148	
6	0.049753	-0.672959	4.135502	17.253454	3.297752	-17.253454	5.795050	-12.975565	13.305132	12.975565	-19.741015	3.307948	
7	0.519196	-0.939412	4.141784	4.347603	2.938441	-4.347603	4.562326	-20.391893	22.787599	20.391893	-33.349611	3.314027	
8	0.910667	-1.178027	4.160260	-8.171262	2.562299	8.171262	3.845283	-27.400018	30.930582	27.400018	-44.414200	3.309247	
9	1.228124	-1.384862	4.190116	-20.637033	2.182165	20.637033	3.323911	-33.948469	37.684622	33.948469	-52.773736	3.295742	
10	1.481760	-1.559072	4.230107	-33.109331	1.821992	33.109331	2.685767	-39.960729	43.148770	39.960729	-58.586318	3.275644	
11	1.685590	-1.699581	4.278620	-45.341850	1.510027	45.341850	1.657682	-45.337683	47.519847	45.337683	-62.209908	3.250827	
12	1.852840	-1.805642	4.333907	-57.028354	1.261011	57.028354	0.113810	-50.013437	50.993771	50.013437	-64.031022	3.222862	
13	1.995771	-1.880973	4.394241	-68.035202	1.083488	68.035202	-2.063707	-53.912573	53.775393	53.912573	-64.454880	3.192998	
14	2.126289	-1.926397	4.457907	-78.274043	0.975424	78.274043	-4.964495	-57.001807	56.057929	57.001807	-63.853749	3.162132	
15	2.253404	-1.936376	4.523274	-87.596475	0.919480	87.596475	-8.541420	-59.333341	57.977305	59.333341	-62.507408	3.130917	
16	2.383570	-1.910631	4.588942	-95.963138	0.899359	95.963138	-12.714524	-60.969912	59.644640	60.969912	-60.647906	3.099843	
17	2.523447	-1.854875	4.653781	-103.438377	0.907221	103.438377	-17.446209	-61.982283	61.174282	61.982283	-58.484352	3.069198	
18	2.676645	-1.773046	4.716857	-110.006432	0.950948	110.006432	-22.724393	-62.415688	62.668190	62.415688	-56.176716	3.039051	
19	2.838985	-1.671476	4.777415	-115.594325	1.060213	115.594325	-28.524545	-62.225937	64.181511	62.225937	-53.799995	3.009257	
20	3.002475	-1.560598	4.834924	-120.209334	1.258413	120.209334	-34.678711	-61.431498	65.687945	61.431498	-51.333094	2.979589	
21	3.162338	-1.445216	4.889066	-123.931473	1.540032	123.931473	-40.860050	-60.225586	67.105789	60.225586	-48.718226	2.949987	
22	3.319240	-1.322559	4.939655	-126.839957	1.890147	126.839957	-46.823501	-58.805239	68.380324	58.805239	-45.940348	2.920605	
23	3.478659	-1.190867	4.986618	-129.088325	2.297868	129.088325	-52.539783	-57.266900	69.520929	57.266900	-43.037498	2.891656	
24	3.648437	-1.051730	5.029970	-131.008694	2.743893	131.008694	-58.064418	-55.703176	70.563011	55.703176	-40.057469	2.863304	
25	3.833179	-0.906462	5.069785	-132.914512	3.207881	132.914512	-63.433802	-54.192901	71.521512	54.192901	-37.023181	2.835708	
26	4.032822	-0.760213	5.106251	-134.882447	3.695220	134.882447	-68.761815	-52.649326	72.412090	52.649326	-33.938527	2.809003	
27	4.249502	-0.623000	5.139764	-136.894750	4.225954	136.894750	-74.259733	-50.893829	73.295707	50.893829	-30.808693	2.783146	
28	4.488670	-0.497327	5.170816	-138.938646	4.805790	138.938646	-80.010812	-48.904997	74.234711	48.904997	-27.631491	2.757932	
29	4.750172	-0.377075	5.199771	-140.961999	5.434412	140.961999	-85.896876	-46.784070	75.217811	46.784070	-24.363210	2.733192	
30	5.025140	-0.260588	5.226798	-142.989623	6.117120	142.989623	-91.782687	-44.577648	76.165811	44.577648	-20.905098	2.708878	
31	5.302092	-0.151759	5.251952	-145.085614	6.857683	145.085614	-97.553582	-42.281948	76.984131	42.281948	-17.139850	2.685066	
32	5.570583	-0.054073	5.275261	-147.123148	7.662578	147.123148	-103.016754	-39.876401	77.583731	39.876401	-12.968508	2.661979	
33	5.824217	0.029788	5.296793	-148.902587	8.528206	148.902587	-107.981228	-37.370805	77.894029	37.370805	-8.346962	2.640035	
34	6.065694	0.100767	5.316795	-150.372759	9.412519	150.372759	-112.384547	-34.888121	77.900175	34.888121	-3.343018	2.619850	
35	6.302031	0.165559	5.335678	-151.520873	10.259083	151.520873	-116.252467	-32.574510	77.632821	32.574510	1.896210	2.602155	
36	6.532748	0.230121	5.353791	-152.338173	11.040544	152.338173	-119.598509	-30.450665	77.095190	30.450665	7.266961	2.587673	
37	6.746983	0.293768	5.371301	-152.844179	11.759606	152.844179	-122.314458	-28.448211	76.221172	28.448211	12.750824	2.577055	
38	6.932476	0.352828	5.388270	-152.944511	12.424308	152.944511	-124.168654	-26.543837	74.922862	26.543837	18.338353	2.570928	
39	7.082807	0.406795	5.404724	-152.459375	13.026908	152.459375	-124.968088	-24.793461	73.150896	24.793461	23.976321	2.569928	
40	7.193978	0.457986	5.420721	-151.162832	13.552372	151.162832	-124.626029	-23.218902	70.876522	23.218902	29.605714	2.574628	
