kww	// User ID
1-7-2021	// Evaluation date
p00_warmup_035_739	1-7-2021	12:14:50:296	// Source file name and timestamp
238.095	// Sampling rate
0.688	// Data capture period

1.790000	// height
84.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-8.195135	-1.899777	2.994799	418.277549	-10.421745	-418.277549	241.502146	49.238227	-81.814555	-49.238227	10.710211	2.935535	
1	-6.544946	-1.644610	2.980326	326.907131	-8.113260	-326.907131	199.110701	27.609530	-66.409051	-27.609530	11.301415	2.899378	
2	-5.239341	-1.441432	2.973643	260.942032	-6.056042	-260.942032	165.478048	13.632717	-53.595858	-13.632717	11.486187	2.852560	
3	-2.911745	-1.347781	2.977075	143.865130	-3.281773	-143.865130	113.327643	-15.409096	-30.525327	15.409096	11.456262	2.801029	
4	-0.592629	-1.355737	2.994272	37.986513	-0.845897	-37.986513	67.256574	-43.329092	-8.391162	43.329092	11.269885	2.754372	
5	1.551980	-1.419821	3.025044	-53.593009	1.077832	53.593009	30.245109	-69.872838	10.706590	69.872838	11.899047	2.717167	
6	3.307200	-1.468456	3.070519	-125.672903	2.386394	125.672903	4.512996	-93.297754	24.732308	93.297754	13.993824	2.690856	
7	4.615623	-1.465989	3.132174	-179.410968	3.121419	179.410968	-11.334454	-113.092857	33.506253	113.092857	17.646604	2.674190	
8	5.529806	-1.404760	3.210589	-217.352299	3.440799	217.352299	-20.685148	-128.913028	38.121038	128.913028	22.238761	2.665424	
9	6.184907	-1.285818	3.304007	-242.945739	3.600301	242.945739	-27.704720	-140.917098	40.503474	140.917098	26.789292	2.664281	
10	6.691035	-1.119233	3.408470	-258.801226	3.819928	258.801226	-34.925903	-149.483588	42.112952	149.483588	30.612185	2.671782	
11	7.105731	-0.921846	3.519368	-266.752758	4.224024	266.752758	-43.032707	-155.073590	43.594620	155.073590	33.529643	2.687795	
12	7.463506	-0.706041	3.632717	-268.578270	4.864171	268.578270	-52.011972	-158.146250	45.185309	158.146250	35.638891	2.710013	
13	7.780754	-0.483257	3.745523	-265.665014	5.714859	265.665014	-61.397819	-159.114047	46.842179	159.114047	37.180258	2.735403	
14	8.047902	-0.264631	3.855828	-259.057427	6.660470	259.057427	-70.343092	-158.333891	48.240991	158.333891	38.460145	2.761476	
15	8.234863	-0.067117	3.962751	-250.075129	7.556743	250.075129	-77.968043	-156.054610	48.867721	156.054610	39.813562	2.786429	
16	8.314763	0.075090	4.066425	-239.445380	8.271218	239.445380	-83.497450	-152.462453	48.254264	152.462453	41.582611	2.808945	
17	8.284425	0.134215	4.167649	-226.931715	8.634796	226.931715	-86.584625	-147.851165	46.298678	147.851165	43.878266	2.828312	
18	8.162733	0.105320	4.267358	-212.469526	8.444301	212.469526	-87.502395	-142.649369	43.294095	142.649369	46.494703	2.845154	
19	7.980197	-0.011579	4.366454	-196.437580	7.512722	196.437580	-86.762400	-137.251955	39.689952	137.251955	49.181873	2.862795	
20	7.755891	-0.216730	4.466022	-179.218600	5.679735	179.218600	-84.591763	-131.818808	35.780110	131.818808	51.843132	2.886829	
21	7.475607	-0.509001	4.567264	-160.895329	2.827131	160.895329	-80.716413	-126.189625	31.521490	126.189625	54.476004	2.921867	
22	7.115486	-0.870851	4.670943	-141.324780	-1.082129	141.324780	-74.840962	-120.068234	26.824773	120.068234	56.905464	2.969904	
23	6.676107	-1.245608	4.776849	-120.419139	-5.986604	120.419139	-67.219927	-113.234029	21.915155	113.234029	58.577355	3.032014	
24	6.194050	-1.551281	4.883612	-98.268034	-11.754147	98.268034	-58.641526	-105.599970	17.393322	105.599970	58.709007	3.110249	
25	5.746339	-1.712806	4.988884	-75.377155	-18.299583	75.377155	-50.032548	-97.414116	14.105945	97.414116	56.755210	3.208311	
26	5.413958	-1.690307	5.090107	-52.512828	-25.724356	52.512828	-41.835394	-89.360689	12.705770	89.360689	52.802900	3.330860	
27	5.218782	-1.470801	5.185393	-30.397297	-34.181000	30.397297	-33.917547	-82.059710	13.374587	82.059710	47.130455	3.481115	
28	5.104728	-1.044253	5.273072	-9.779229	-43.586553	9.779229	-26.125910	-75.475721	16.049844	75.475721	39.376325	3.658564	
29	4.983251	-0.436415	5.350646	8.741726	-53.768164	-8.741726	-18.120935	-69.240061	20.514684	69.240061	28.914331	3.859261	
30	4.804258	0.278796	5.415285	24.901103	-64.841904	-24.901103	-8.949497	-63.435146	26.401895	63.435146	15.817265	4.077780	
31	4.573496	1.029479	5.465180	38.850267	-77.234290	-38.850267	2.666252	-58.699418	33.458302	58.699418	0.712150	4.308014	
32	4.311205	1.763370	5.499890	50.809973	-91.474126	-50.809973	18.189273	-55.984020	41.613488	55.984020	-15.817092	4.542368	
33	4.023637	2.432459	5.519810	59.798239	-107.954035	-59.798239	39.317217	-56.406616	50.682511	56.406616	-33.132544	4.771046	
34	3.712194	3.002414	5.525531	63.598911	-126.762368	-63.598911	67.546560	-61.120308	60.279205	61.120308	-50.368435	4.982800	
35	3.394416	3.473852	5.517642	60.625879	-147.765832	-60.625879	103.660738	-71.251045	70.137185	71.251045	-66.746094	5.167216	
36	3.110076	3.881180	5.497097	50.842500	-170.583115	-50.842500	147.425414	-87.672173	80.199746	87.672173	-81.758560	5.316945	
37	2.919117	4.270753	5.465579	35.699316	-194.615972	-35.699316	197.696571	-110.743911	90.366641	110.743911	-95.029176	5.428719	
38	2.883210	4.658970	5.425712	17.740000	-219.774703	-17.740000	253.780002	-140.293508	100.238329	140.293508	-106.232540	5.504038	
39	3.019396	4.995948	5.380652	-1.687691	-246.460065	1.687691	315.714454	-175.363770	108.994350	175.363770	-115.061137	5.549049	
