kww	// User ID
12-5-2021	// Evaluation date
p11_v_50_crow_004	12-5-2021	14:24:34:676	// Source file name and timestamp
238.095	// Sampling rate
0.842	// Data capture period

1.910000	// height
93.200000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-5.213202	-0.849342	3.555160	75.672354	-3.192204	-75.672354	58.179750	-0.060429	-20.074603	0.060429	9.070535	1.598782	
1	-4.203236	-0.808910	3.541952	63.340227	-3.786616	-63.340227	51.396981	-3.517810	-16.617307	3.517810	9.412348	1.604867	
2	-3.387478	-0.777953	3.524033	56.125348	-4.198368	-56.125348	46.214336	-5.248645	-13.932789	5.248645	9.239229	1.611749	
3	-1.969259	-0.806770	3.504137	35.933756	-4.461768	-35.933756	38.722731	-10.903402	-9.861706	10.903402	8.196333	1.618404	
4	-0.598065	-0.857092	3.487009	15.505416	-4.566432	-15.505416	32.113466	-16.828982	-6.192771	16.828982	6.997718	1.625143	
5	0.605085	-0.937224	3.474422	-3.865520	-4.659940	3.865520	27.013753	-22.789063	-3.282632	22.789063	6.342539	1.632881	
6	1.470417	-1.058277	3.466618	-19.686754	-4.881674	19.686754	24.441507	-28.149961	-1.653518	28.149961	6.784259	1.644347	
7	1.993343	-1.208840	3.462623	-31.782452	-5.202920	31.782452	24.187236	-32.829643	-1.225933	32.829643	8.182854	1.662652	
8	2.378801	-1.319250	3.461141	-41.700749	-5.406257	41.700749	24.146701	-37.061213	-1.064302	37.061213	9.746579	1.688762	
9	2.862939	-1.316374	3.460913	-51.103187	-5.355991	51.103187	22.172141	-41.131360	-0.204322	41.131360	10.991526	1.720693	
10	3.420180	-1.213258	3.460888	-59.841647	-5.153687	59.841647	18.682700	-45.042341	1.190389	45.042341	12.343184	1.756401	
11	3.875327	-1.092140	3.460340	-66.768950	-4.962061	66.768950	15.517205	-48.608949	2.378634	48.608949	14.334766	1.796453	
