kww	// User ID
12-5-2021	// Evaluation date
p09_warmup_001 _005	12-5-2021	12:11:53:468	// Source file name and timestamp
238.095	// Sampling rate
0.817	// Data capture period

1.730000	// height
82.300000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.031999	-0.951249	2.374536	14.089176	0.469946	-14.089176	11.791676	-3.853867	-5.914425	3.853867	5.517515	2.648963	
1	-0.685693	-0.637484	2.362663	6.967334	0.229379	-6.967334	9.150483	-4.448341	-3.985914	4.448341	3.951018	2.655695	
2	-0.346597	-0.338138	2.345795	2.598999	0.174364	-2.598999	6.277512	-3.999361	-2.039476	3.999361	2.101228	2.655109	
3	-0.218526	-0.135156	2.330449	-5.519583	-0.653351	5.519583	7.162727	-6.552726	-1.141620	6.552726	1.160309	2.647938	
4	-0.220333	-0.029205	2.326148	-12.914694	-1.607259	12.914694	9.536054	-9.518588	-1.003458	9.518588	0.934496	2.636464	
5	-0.330868	-0.018881	2.336442	-19.927299	-2.610122	19.927299	12.909715	-12.785418	-1.563682	12.785418	1.479012	2.623105	
6	-0.493334	-0.086232	2.362359	-26.336999	-3.514660	26.336999	16.319243	-15.856373	-2.536140	15.856373	2.545535	2.610071	
7	-0.660797	-0.211675	2.402589	-32.070590	-4.255822	32.070590	19.180083	-18.450132	-3.660652	18.450132	3.848216	2.598702	
8	-0.802864	-0.359717	2.454468	-37.182768	-4.858199	37.182768	21.216277	-20.486176	-4.752280	20.486176	5.149617	2.589537	
9	-0.912564	-0.493438	2.514716	-41.972054	-5.417264	41.972054	22.454125	-22.108017	-5.739297	22.108017	6.335291	2.582681	
10	-0.989495	-0.597438	2.580123	-46.613346	-6.000675	46.613346	22.970923	-23.429356	-6.585619	23.429356	7.355997	2.578009	
11	-1.031869	-0.672798	2.647950	-51.051942	-6.605593	51.051942	22.846252	-24.490738	-7.258240	24.490738	8.189254	2.575230	
12	-1.037801	-0.721478	2.716078	-55.178222	-7.198624	55.178222	22.201067	-25.345640	-7.733234	25.345640	8.828851	2.574013	
13	-1.000081	-0.742140	2.782992	-58.922302	-7.769667	58.922302	21.079079	-26.037688	-7.965762	26.037688	9.250947	2.574064	
14	-0.916048	-0.738158	2.847791	-62.260642	-8.303669	62.260642	19.571838	-26.631618	-7.947760	26.631618	9.476801	2.575212	
15	-0.810744	-0.731608	2.910194	-65.118366	-8.730996	65.118366	18.108197	-27.288445	-7.840406	27.288445	9.703065	2.577487	
16	-0.722043	-0.749777	2.970416	-67.434725	-9.020468	67.434725	17.193084	-28.206439	-7.875463	28.206439	10.190860	2.581060	
17	-0.662778	-0.793479	3.028923	-69.380784	-9.253782	69.380784	16.909981	-29.477238	-8.116204	29.477238	11.012670	2.586177	
18	-0.620196	-0.842829	3.086218	-71.121466	-9.461877	71.121466	17.031221	-30.977184	-8.480540	30.977184	12.098962	2.593053	
19	-0.575636	-0.882732	3.142724	-72.583225	-9.531907	72.583225	17.366615	-32.423459	-8.890625	32.423459	13.439340	2.601656	
20	-0.515147	-0.906972	3.198885	-73.716461	-9.377595	73.716461	17.768536	-33.588320	-9.290691	33.588320	15.084808	2.611772	
21	-0.437087	-0.914930	3.255156	-74.609488	-9.035483	74.609488	18.073778	-34.397233	-9.649309	34.397233	17.082664	2.623326	
22	-0.336661	-0.904042	3.311751	-75.296891	-8.556831	75.296891	18.003820	-34.757165	-9.902641	34.757165	19.446206	2.636485	
23	-0.197405	-0.864329	3.368518	-75.722253	-7.901318	75.722253	17.359073	-34.605405	-9.933483	34.605405	22.193176	2.651727	
24	-0.039460	-0.794166	3.425050	-76.098303	-6.954504	76.098303	16.850906	-34.407813	-9.880605	34.407813	25.469281	2.670393	
25	0.087317	-0.703713	3.480854	-76.889018	-5.632081	76.889018	17.531433	-34.786964	-10.143979	34.786964	29.402090	2.694740	
26	0.196211	-0.600281	3.535470	-77.937695	-3.990708	77.937695	18.912115	-35.361430	-10.781584	35.361430	33.831693	2.726449	
27	0.359485	-0.494896	3.588551	-78.326855	-2.219755	78.326855	19.316593	-35.007138	-11.408537	35.007138	38.470318	2.765387	
28	0.622275	-0.410864	3.639794	-77.176237	-0.560414	77.176237	17.670709	-33.082147	-11.683491	33.082147	43.177210	2.810309	
29	0.972032	-0.374047	3.688812	-73.990064	0.789384	73.990064	14.137070	-29.863885	-11.550075	29.863885	47.980564	2.860392	
30	1.338642	-0.401275	3.735222	-69.079550	1.823220	69.079550	10.176511	-26.448215	-11.312824	26.448215	53.009769	2.916113	
