kww	// User ID
23-6-2021	// Evaluation date
p17_e_75_crow_001	23-6-2021	15:56:20:236	// Source file name and timestamp
357.143	// Sampling rate
0.700	// Data capture period

1.960000	// height
98.700000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-10.987456	3.183993	4.518009	152.455907	-31.725244	-152.455907	203.697917	-16.437981	-84.177011	16.437981	73.521102	4.708068	
1	-9.715185	2.675150	4.478554	126.799226	-25.305058	-126.799226	178.311410	-17.049067	-72.732950	17.049067	65.188192	4.765823	
2	-8.868462	2.259750	4.435143	112.198229	-19.646692	-112.198229	159.268092	-14.334233	-64.280982	14.334233	58.769728	4.819263	
3	-6.446839	1.483196	4.390607	82.920969	-11.375707	-82.920969	120.715927	-14.291086	-44.130067	14.291086	40.669322	4.865032	
4	-3.647959	0.574604	4.350568	57.609452	-2.964770	-57.609452	78.173628	-12.240926	-21.178314	12.240926	18.884034	4.897911	
5	-0.659734	-0.412225	4.317938	36.375792	5.011380	-36.375792	34.342241	-9.009319	3.023620	9.009319	-4.666729	4.915197	
6	2.215033	-1.386570	4.293951	19.221202	11.967394	-19.221202	-6.848444	-5.645017	26.120053	5.645017	-27.123143	4.916044	
7	4.819588	-2.298980	4.278289	4.295632	17.719635	-4.295632	-43.577908	-3.236341	46.948666	3.236341	-46.850873	4.901334	
8	7.048377	-3.118268	4.270120	-9.890178	22.258699	9.890178	-74.810207	-2.393892	64.771465	2.393892	-62.844089	4.873038	
9	8.858416	-3.834620	4.268799	-24.093171	25.702615	24.093171	-100.328617	-3.204553	79.313025	3.204553	-74.777014	4.833682	
10	10.251268	-4.447697	4.273923	-38.382180	28.223558	38.382180	-120.432989	-5.316377	90.621384	5.316377	-82.806372	4.785813	
11	11.256425	-4.958934	4.284772	-52.477188	29.979963	52.477188	-135.665298	-8.205057	98.941016	8.205057	-87.360170	4.731732	
12	11.918951	-5.378336	4.300120	-65.948648	31.108156	65.948648	-146.767920	-11.280391	104.629007	11.280391	-88.989344	4.673411	
13	12.292385	-5.718771	4.318681	-78.359800	31.727468	78.359800	-154.554417	-13.985879	108.109943	13.985879	-88.280502	4.612416	
14	12.431695	-5.986673	4.339142	-89.438693	31.918425	89.438693	-159.681490	-15.971703	109.807969	15.971703	-85.774442	4.549894	
15	12.386071	-6.190219	4.360203	-99.150644	31.736041	99.150644	-162.674181	-17.030558	110.104132	17.030558	-81.942326	4.486647	
16	12.198696	-6.346766	4.381081	-107.643925	31.251463	107.643925	-164.092318	-16.930431	109.364238	16.930431	-77.219577	4.423155	
17	11.915003	-6.476675	4.401433	-115.215519	30.552768	115.215519	-164.574241	-15.527879	107.954767	15.527879	-71.992941	4.359542	
18	11.580468	-6.594577	4.421065	-122.159764	29.719378	122.159764	-164.645600	-12.906692	106.183175	12.906692	-66.542103	4.295648	
19	11.228401	-6.704776	4.440120	-128.645491	28.801451	128.645491	-164.523003	-9.309032	104.242695	9.309032	-61.022468	4.231183	
20	10.877839	-6.801451	4.459002	-134.791389	27.806832	134.791389	-164.135403	-5.098253	102.211254	5.098253	-55.492175	4.165928	
21	10.539894	-6.874457	4.477894	-140.807715	26.705445	140.807715	-163.257368	-0.745040	100.081764	0.745040	-49.962506	4.099911	
22	10.221958	-6.916937	4.496556	-147.076135	25.474089	147.076135	-161.716218	3.325470	97.818586	-3.325470	-44.454268	4.033472	
23	9.930276	-6.931182	4.514375	-153.893262	24.148587	153.893262	-159.594565	6.911303	95.417359	-6.911303	-39.025690	3.967163	
24	9.671111	-6.928166	4.530425	-161.172048	22.809554	161.172048	-157.173973	10.037325	92.921313	-10.037325	-33.758040	3.901567	
25	9.447561	-6.921462	4.543770	-168.567986	21.527357	168.567986	-154.699425	12.835894	90.380264	-12.835894	-28.712430	3.837152	
26	9.257814	-6.924983	4.554479	-175.716062	20.340475	175.716062	-152.314138	15.486738	87.809199	-15.486738	-23.902937	3.774188	
27	9.099384	-6.951431	4.564261	-182.248263	19.263592	182.248263	-150.105554	18.139202	85.193624	-18.139202	-19.310428	3.712784	
28	8.969414	-7.008533	4.575210	-187.680531	18.291526	187.680531	-148.064445	20.841840	82.497632	-20.841840	-14.897518	3.652954	
29	8.859088	-7.096616	4.588165	-191.457030	17.394738	191.457030	-146.009180	23.597742	79.646256	-23.597742	-10.606411	3.594644	
30	8.757055	-7.206266	4.602826	-193.297202	16.526679	193.297202	-143.610022	26.371080	76.560936	-26.371080	-6.371956	3.537745	
31	8.657096	-7.323437	4.618596	-193.341720	15.646009	193.341720	-140.584754	29.063397	73.215900	-29.063397	-2.135898	3.482116	
32	8.552879	-7.436513	4.634882	-191.788213	14.715403	191.788213	-136.771486	31.554093	69.597361	-31.554093	2.152556	3.427655	
33	8.432436	-7.536072	4.651130	-188.579697	13.694725	188.579697	-132.034222	33.758648	65.668559	-33.758648	6.525687	3.374412	
34	8.284661	-7.616357	4.666925	-183.549214	12.561900	183.549214	-126.324777	35.700807	61.415951	-35.700807	10.986374	3.322575	
35	8.106175	-7.672378	4.682155	-176.779852	11.314746	176.779852	-119.738362	37.427490	56.881162	-37.427490	15.497903	3.272386	
36	7.903059	-7.698199	4.697070	-168.627664	9.960495	168.627664	-112.485890	38.888931	52.164736	-38.888931	19.984170	3.224122	
37	7.688672	-7.699184	4.712082	-159.412575	8.527684	159.412575	-104.909466	40.051951	47.401016	-40.051951	24.371700	3.178107	
38	7.474782	-7.687339	4.727415	-149.380446	7.055480	149.380446	-97.309553	40.936007	42.688678	-40.936007	28.614012	3.134685	
39	7.263863	-7.661521	4.742994	-138.834437	5.571679	138.834437	-89.775236	41.519607	38.060395	-41.519607	32.662308	3.094235	
40	7.052098	-7.614695	4.758506	-128.044913	4.097597	128.044913	-82.314006	41.820503	33.517372	-41.820503	36.468657	3.057144	
41	6.835507	-7.550458	4.773398	-117.178166	2.649163	117.178166	-74.932826	41.947432	29.051303	-41.947432	40.027126	3.023710	
42	6.615371	-7.479040	4.786876	-106.418005	1.233729	106.418005	-67.635411	41.991948	24.665690	-41.991948	43.374973	2.994098	
43	6.400655	-7.406966	4.798145	-96.019312	-0.142351	96.019312	-60.484543	41.958637	20.402743	-41.958637	46.549930	2.968423	
44	6.200859	-7.331919	4.807453	-86.225985	-1.470520	86.225985	-53.568047	41.765368	16.321897	-41.765368	49.544208	2.946840	
45	6.020786	-7.245956	4.817116	-77.279957	-2.747651	77.279957	-46.951641	41.298040	12.470446	-41.298040	52.312623	2.929566	
46	5.865049	-7.143655	4.830779	-69.483434	-3.978400	69.483434	-40.700267	40.455464	8.888700	-40.455464	54.825611	2.916840	
47	5.740644	-7.023864	4.851614	-63.108050	-5.161751	63.108050	-34.873937	39.133117	5.615229	-39.133117	57.086557	2.908915	
48	5.647706	-6.893951	4.880781	-58.105160	-6.298113	58.105160	-29.449853	37.390785	2.615957	-37.390785	59.164478	2.906029	
49	5.572506	-6.772109	4.917180	-54.031450	-7.414557	54.031450	-24.269534	35.562029	-0.266907	-35.562029	61.208038	2.908269	
50	5.500102	-6.670632	4.959142	-50.480141	-8.552079	50.480141	-19.188773	33.893445	-3.176719	-33.893445	63.309605	2.915543	
51	5.423383	-6.591201	5.005679	-47.191748	-9.751092	47.191748	-14.151640	32.422419	-6.169853	-32.422419	65.470147	2.927703	
52	5.339190	-6.536862	5.056402	-43.797418	-11.063248	43.797418	-9.087364	31.200977	-9.295291	-31.200977	67.718944	2.944570	
53	5.250492	-6.506958	5.111732	-40.018895	-12.534159	40.018895	-3.965651	30.181752	-12.552799	-30.181752	70.070659	2.965963	
54	5.165272	-6.493064	5.172663	-35.734624	-14.185289	35.734624	1.170433	29.183565	-15.866798	-29.183565	72.466941	2.991761	
55	5.089197	-6.487059	5.239683	-30.781606	-16.032972	30.781606	6.312960	28.106435	-19.178746	-28.106435	74.860296	3.021907	
56	5.018209	-6.489898	5.312407	-24.957954	-18.121828	24.957954	11.613566	27.026358	-22.539754	-27.026358	77.299023	3.056373	
57	4.934307	-6.519380	5.389972	-17.853701	-20.555221	17.853701	17.472473	26.202261	-26.159496	-26.202261	79.963908	3.095107	
58	4.819306	-6.594160	5.471302	-8.994881	-23.453286	8.994881	24.275879	25.800979	-30.242167	-25.800979	83.026164	3.138071	
59	4.672216	-6.705529	5.555254	1.408468	-26.847783	-1.408468	31.967157	25.556603	-34.731826	-25.556603	86.405953	3.185332	
60	4.505887	-6.821252	5.640640	12.403187	-30.664829	-12.403187	40.066195	24.967228	-39.334880	-24.967228	89.783259	3.237011	
61	4.330686	-6.914713	5.726257	23.143023	-34.820738	-23.143023	48.093810	23.746830	-43.774330	-23.746830	92.844106	3.293082	
62	4.148961	-6.982937	5.811112	33.364680	-39.304681	-33.364680	55.880714	21.922679	-47.952718	-21.922679	95.467037	3.353250	
63	3.970458	-7.034135	5.894451	42.980981	-44.160524	-42.980981	63.403846	19.563013	-51.847382	-19.563013	97.675545	3.417071	
64	3.807432	-7.074994	5.975535	51.850713	-49.446566	-51.850713	70.675417	16.689396	-55.459620	-16.689396	99.532646	3.484160	
65	3.642278	-7.127323	6.053615	60.433385	-55.286752	-60.433385	78.128048	13.564439	-59.039248	-13.564439	101.241484	3.554168	
66	3.435053	-7.224321	6.128152	69.888385	-61.856705	-69.888385	86.528406	10.685582	-63.037860	-10.685582	103.142926	3.626700	
67	3.163050	-7.375106	6.199019	81.047845	-69.223443	-81.047845	96.221507	8.379659	-67.689356	-8.379659	105.417581	3.701365	
68	2.834457	-7.558674	6.266472	93.921789	-77.310066	-93.921789	106.891245	6.610304	-72.843357	-6.610304	107.955365	3.777802	
69	2.474900	-7.746850	6.330867	108.129527	-86.013044	-108.129527	117.964982	5.109176	-78.160231	-5.109176	110.517858	3.855698	
70	2.110630	-7.918188	6.392411	123.262520	-95.247387	-123.262520	128.940034	3.567498	-83.334510	-3.567498	112.912275	3.934781	
71	1.761190	-8.058445	6.451292	138.943073	-104.940976	-138.943073	139.451347	1.773520	-88.173022	-1.773520	115.043572	4.014763	
72	1.435504	-8.155959	6.507881	154.851480	-115.041957	-154.851480	149.204444	-0.312111	-92.515783	0.312111	116.799259	4.095299	
73	1.133458	-8.201412	6.562576	170.764168	-125.550478	-170.764168	157.947551	-2.602792	-96.169476	2.602792	117.981596	4.175941	
74	0.854337	-8.193127	6.615600	186.482299	-136.570469	-186.482299	165.565778	-4.994817	-98.987516	4.994817	118.441656	4.256157	
75	0.599280	-8.134712	6.667123	201.668187	-148.243015	-201.668187	172.071775	-7.427597	-100.932663	7.427597	118.157793	4.335369	
76	0.370166	-8.028988	6.717411	215.814083	-160.665321	-215.814083	177.511905	-9.882262	-102.049718	9.882262	117.199985	4.412996	
77	0.169107	-7.878078	6.766725	228.275062	-173.950692	-228.275062	181.924564	-12.353321	-102.370500	12.353321	115.621900	4.488488	
78	0.000850	-7.680063	6.815003	238.192287	-188.236650	-238.192287	185.226464	-14.903730	-101.770861	14.903730	113.302586	4.561312	
79	-0.120509	-7.427151	6.861657	244.563205	-203.683042	-244.563205	187.245160	-17.730766	-100.043166	17.730766	110.042738	4.630951	
80	-0.174301	-7.118116	6.905760	246.432738	-220.603969	-246.432738	188.064969	-21.082339	-97.170398	21.082339	105.854728	4.697005	
81	-0.142501	-6.764318	6.946288	242.841329	-239.470173	-242.841329	188.127144	-25.193004	-93.355464	25.193004	100.964171	4.759309	
82	-0.012055	-6.377614	6.982187	232.839189	-260.716933	-232.839189	187.913428	-30.347068	-88.783547	30.347068	95.546722	4.818011	
83	0.215616	-5.966010	7.012384	215.900295	-284.540915	-215.900295	187.802702	-36.766929	-83.560313	36.766929	89.655510	4.873508	
84	0.525707	-5.528476	7.035774	191.954443	-310.700963	-191.954443	187.930397	-44.544358	-77.679708	44.544358	83.207446	4.926128	
85	0.917630	-5.040854	7.051219	161.008455	-338.570948	-161.008455	187.956840	-53.949410	-70.830428	53.949410	75.827162	4.975782	
86	1.403014	-4.474845	7.057689	123.333057	-367.619164	-123.333057	187.567541	-65.447132	-62.607129	65.447132	67.063012	5.021954	
87	1.981190	-3.825021	7.054326	79.675739	-397.673046	-79.675739	187.059507	-79.390255	-52.896617	79.390255	56.763588	5.063999	
88	2.644365	-3.099481	7.040294	31.072128	-428.656204	-31.072128	187.095465	-96.045698	-41.818409	96.045698	45.019112	5.101385	
89	3.390530	-2.308265	7.014852	-21.309772	-460.503760	21.309772	188.417450	-115.735167	-29.582606	115.735167	32.016751	5.133799	
90	4.222224	-1.463704	6.977597	-76.476415	-493.318141	76.476415	191.827016	-138.844777	-16.475978	138.844777	18.019092	5.161260	
91	5.138086	-0.582311	6.928371	-133.673291	-527.181049	133.673291	198.152200	-165.755021	-2.863381	165.755021	3.358079	5.184162	
92	6.131151	0.316016	6.867186	-192.196051	-561.999011	192.196051	208.186630	-196.764358	10.859501	196.764358	-11.608328	5.203192	
93	7.196569	1.218013	6.794379	-252.075044	-597.964181	252.075044	222.605170	-232.156263	24.413096	232.156263	-26.620383	5.219247	
94	8.324831	2.116692	6.710663	-314.908407	-635.548165	314.908407	241.919380	-272.141958	37.615627	272.141958	-41.465339	5.233388	
95	9.491795	2.998339	6.617029	-383.268822	-674.606315	383.268822	266.302239	-316.606146	50.230607	316.606146	-55.803278	5.246767	
96	10.668820	3.841217	6.514552	-459.808855	-714.401211	459.808855	295.497762	-365.103269	62.005215	365.103269	-69.214865	5.260545	
97	11.830180	4.625972	6.404290	-546.756410	-753.888841	546.756410	328.667544	-417.093782	72.831883	417.093782	-81.391130	5.275777	
98	12.949112	5.342370	6.287295	-643.635439	-789.929808	643.635439	363.387829	-472.106233	82.766461	472.106233	-92.207250	5.293227	
99	14.008630	5.987412	6.164596	-745.298628	-816.597485	745.298628	395.535708	-529.830814	91.917951	529.830814	-101.705846	5.313301	
100	15.021597	6.565357	6.037168	-846.094382	-829.655590	846.094382	422.151844	-590.303118	100.551811	590.303118	-110.204367	5.336177	
101	16.022014	7.087988	5.905899	-946.236117	-830.449336	946.236117	443.694576	-653.992078	109.259885	653.992078	-118.299320	5.361990	
102	17.040783	7.574128	5.771576	-1050.767978	-822.805030	1050.767978	461.744171	-721.706353	118.910865	721.706353	-126.678128	5.390912	
103	18.091273	8.050606	5.634993	-1163.869924	-808.508230	1163.869924	475.924218	-794.168312	130.483296	794.168312	-135.986538	5.423111	
104	19.163855	8.539431	5.497075	-1287.825352	-788.498493	1287.825352	485.161004	-871.480320	144.769911	871.480320	-146.627221	5.458617	
105	20.230887	9.040847	5.358786	-1424.888531	-765.026737	1424.888531	489.676218	-953.016434	162.111245	953.016434	-158.532606	5.497270	
106	21.246871	9.534185	5.220948	-1575.983952	-739.246228	1575.983952	488.972565	-1037.120745	182.360528	1037.120745	-171.197827	5.538772	
107	22.180925	10.019524	5.084102	-1739.831871	-710.620673	1739.831871	480.715407	-1122.280260	205.656429	1122.280260	-184.601626	5.582692	
108	23.051408	10.545255	4.948379	-1914.535012	-679.471337	1914.535012	462.987659	-1208.994501	233.081165	1208.994501	-199.884502	5.628593	
109	23.876682	11.148648	4.813298	-2097.416727	-646.318464	2097.416727	434.962523	-1297.864039	265.424328	1297.864039	-218.056915	5.676239	
110	24.643893	11.819096	4.677505	-2284.525622	-610.704662	2284.525622	396.157877	-1387.829073	302.229211	1387.829073	-239.088227	5.725582	
111	25.370289	12.558840	4.538907	-2472.394899	-572.980231	2472.394899	347.106212	-1479.318014	343.246078	1479.318014	-263.248340	5.776832	
112	26.104333	13.396688	4.395572	-2658.706461	-534.560607	2658.706461	289.468649	-1574.928972	389.017455	1574.928972	-291.489455	5.830893	
113	26.830820	14.317474	4.246629	-2840.323088	-495.837608	2840.323088	224.742350	-1674.365599	439.064154	1674.365599	-323.845363	5.889145	
114	27.471251	15.272459	4.092361	-3012.902601	-457.042681	3012.902601	154.845845	-1774.154313	491.865531	1774.154313	-359.723391	5.952201	
115	27.971099	16.248311	3.933772	-3172.484449	-420.188905	3172.484449	83.206512	-1872.306806	546.567784	1872.306806	-399.442800	6.019280	
116	28.328086	17.246351	3.771996	-3316.157897	-387.335800	3316.157897	12.990665	-1968.791467	602.542484	1968.791467	-443.332713	6.089036	
117	28.596747	18.235737	3.607701	-3442.706825	-358.403353	3442.706825	-55.006934	-2064.517096	658.651210	2064.517096	-490.409166	6.161273	
118	28.871124	19.183712	3.440834	-3551.804520	-332.154713	3551.804520	-121.713400	-2161.624528	714.481508	2161.624528	-539.517992	6.238446	
119	29.217915	20.098605	3.271006	-3641.127477	-308.430417	3641.127477	-187.182015	-2262.369462	770.885145	2262.369462	-590.641087	6.325369	
120	29.664096	21.038841	3.098264	-3706.150501	-289.043881	3706.150501	-249.211185	-2369.140559	829.601913	2369.140559	-645.042896	6.427472	
121	30.214153	22.082472	2.923564	-3741.565662	-276.395984	3741.565662	-304.823716	-2483.787328	892.492099	2483.787328	-704.540279	6.549500	
122	30.831854	23.275429	2.748628	-3741.003706	-271.503574	3741.003706	-351.990230	-2604.561142	959.809308	2604.561142	-769.829064	6.694884	
123	31.470694	24.653377	2.575530	-3698.175609	-274.838802	3698.175609	-388.635885	-2728.461038	1030.373849	2728.461038	-840.463448	6.865752	
124	32.136643	26.283815	2.406324	-3609.875976	-288.087195	3609.875976	-411.058690	-2856.037742	1103.307746	2856.037742	-916.159279	7.063997	
125	32.869935	28.229564	2.242766	-3476.346980	-313.688497	3476.346980	-413.934981	-2989.397280	1177.663659	2989.397280	-996.449191	7.292273	
126	33.688148	30.505055	2.085911	-3300.329603	-353.617352	3300.329603	-391.290865	-3128.140856	1250.902195	3128.140856	-1079.529455	7.553746	
127	34.573856	33.075544	1.935674	-3087.884027	-409.015836	3087.884027	-337.366851	-3269.390607	1318.604551	3269.390607	-1162.000446	7.851328	
128	35.474613	35.854414	1.790954	-2848.656375	-479.835448	2848.656375	-247.429935	-3408.482077	1374.619121	3408.482077	-1238.773291	8.187199	
129	36.327195	38.712296	1.650420	-2595.974072	-564.034742	2595.974072	-120.022385	-3539.792603	1412.296650	3539.792603	-1303.759511	8.562718	
130	37.104500	41.526847	1.513042	-2346.393899	-657.975067	2346.393899	41.727517	-3659.262907	1427.072335	3659.262907	-1352.044448	8.978672	
131	37.817635	44.206960	1.378128	-2115.692304	-756.919225	2115.692304	230.421252	-3765.109845	1417.352092	3765.109845	-1380.982417	9.435390	
132	38.469503	46.665535	1.245508	-1913.892961	-854.545008	1913.892961	434.762369	-3855.174184	1382.975919	3855.174184	-1389.079177	9.932472	
133	39.044279	48.839012	1.115731	-1744.204473	-943.969047	1744.204473	641.142071	-3926.379452	1324.716393	3926.379452	-1375.805135	10.468436	
134	39.564902	50.735915	0.989889	-1604.762463	-1018.915115	1604.762463	834.561595	-3976.853982	1245.723931	3976.853982	-1343.218700	11.040537	
135	40.062626	52.381722	0.869229	-1487.414266	-1072.837358	1487.414266	999.250477	-4002.169157	1149.728859	4002.169157	-1294.403955	11.644487	
136	40.488149	53.766982	0.754994	-1376.946840	-1099.779896	1376.946840	1122.412294	-3992.523078	1037.897249	3992.523078	-1230.261133	12.274349	
137	40.766787	54.891102	0.648834	-1256.383700	-1096.867586	1256.383700	1197.725841	-3939.476423	910.586484	3939.476423	-1151.116087	12.923372	
138	40.883901	55.764092	0.553435	-1111.650903	-1064.171727	1111.650903	1225.230844	-3840.568951	769.907467	3840.568951	-1059.698897	13.585205	
139	40.879322	56.384281	0.472739	-932.978541	-1003.993350	932.978541	1210.924243	-3698.878096	619.416571	3698.878096	-961.254703	14.254694	
140	40.851958	56.753709	0.412066	-716.992500	-921.030868	716.992500	1166.366924	-3523.250815	463.730073	3523.250815	-863.621373	14.928179	
141	40.979306	56.872898	0.377651	-467.939304	-821.673681	467.939304	1106.652082	-3327.357091	308.437649	3327.357091	-777.916520	15.602987	
