kww	// User ID
28-6-2021	// Evaluation date
p31_warmup_037	28-6-2021	17:31:06:526	// Source file name and timestamp
357.143	// Sampling rate
0.778	// Data capture period

1.960000	// height
90.100000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	1.477949	0.109570	2.174177	79.309170	-2.119891	-79.309170	9.368827	20.475939	2.208305	-20.475939	-16.002230	2.647034	
1	1.583250	0.047283	2.156884	78.002576	-1.843408	-78.002576	9.728871	20.111698	2.242147	-20.111698	-17.671692	2.652756	
2	1.748163	0.031358	2.138737	77.634578	-1.582857	-77.634578	9.812778	19.872892	2.501581	-19.872892	-19.850997	2.653766	
3	1.631011	-0.213676	2.121094	73.643945	-1.004576	-73.643945	10.217814	19.657124	1.709604	-19.657124	-19.635233	2.650947	
4	1.407047	-0.542680	2.106211	68.804263	-0.305307	-68.804263	10.651443	19.689302	0.481348	-19.689302	-18.513352	2.645927	
5	1.099172	-0.938463	2.094946	63.480480	0.478810	-63.480480	11.158499	19.996221	-1.112872	-19.996221	-16.681460	2.639510	
6	0.763349	-1.346247	2.087641	58.389340	1.263855	-58.389340	11.719253	20.545321	-2.848513	-20.545321	-14.574530	2.632310	
7	0.434579	-1.731735	2.084288	53.874303	1.998930	-53.874303	12.331892	21.288658	-4.579951	-21.288658	-12.453125	2.624612	
8	0.138016	-2.073183	2.084774	50.124155	2.656954	-50.124155	12.984839	22.183257	-6.206073	-22.183257	-10.510491	2.616420	
9	-0.112795	-2.357992	2.088793	47.208449	3.218358	-47.208449	13.656055	23.170390	-7.658511	-23.170390	-8.836641	2.607657	
10	-0.306189	-2.572373	2.095841	45.088653	3.655912	-45.088653	14.269013	24.147752	-8.855730	-24.147752	-7.490391	2.598372	
11	-0.435937	-2.711860	2.105401	43.726662	3.955239	-43.726662	14.760039	25.058968	-9.754385	-25.058968	-6.522142	2.588760	
12	-0.503944	-2.789839	2.117028	43.161996	4.135201	-43.161996	15.142384	25.972487	-10.385852	-25.972487	-5.977630	2.579026	
13	-0.512399	-2.825990	2.130327	43.383775	4.231245	-43.383775	15.452127	27.002190	-10.804325	-27.002190	-5.919454	2.569131	
14	-0.462565	-2.849129	2.144965	44.167623	4.289817	-44.167623	15.753468	28.218510	-11.075738	-28.218510	-6.411251	2.558570	
15	-0.360287	-2.889808	2.160670	45.299117	4.360467	-45.299117	16.159719	29.662331	-11.287887	-29.662331	-7.452508	2.546482	
16	-0.220488	-2.952685	2.177124	46.880814	4.454387	-46.880814	16.738835	31.346557	-11.510312	-31.346557	-8.897949	2.532057	
17	-0.058234	-3.028738	2.194008	49.083534	4.557187	-49.083534	17.489524	33.218005	-11.767661	-33.218005	-10.560803	2.514777	
18	0.124042	-3.121337	2.211150	51.890788	4.681768	-51.890788	18.432034	35.212747	-12.064577	-35.212747	-12.389903	2.494239	
19	0.326455	-3.232223	2.228458	55.258334	4.843962	-55.258334	19.597292	37.297379	-12.409143	-37.297379	-14.360306	2.469906	
20	0.541409	-3.332260	2.245793	59.296886	5.006660	-59.296886	20.884054	39.404259	-12.774070	-39.404259	-16.336706	2.441214	
21	0.760500	-3.378330	2.263036	64.148888	5.113246	-64.148888	22.076913	41.434619	-13.085136	-41.434619	-18.178735	2.407921	
22	0.973204	-3.372428	2.280187	69.715951	5.167070	-69.715951	23.144845	43.346174	-13.346286	-43.346174	-19.795773	2.370236	
23	1.166212	-3.350324	2.297306	75.765461	5.210868	-75.765461	24.253340	45.148173	-13.672812	-45.148173	-21.109170	2.328608	
24	1.337144	-3.318516	2.314415	82.118619	5.256045	-82.118619	25.414289	46.802246	-14.130010	-46.802246	-22.110085	2.283413	
25	1.498071	-3.259583	2.331513	88.444994	5.290575	-88.444994	26.450362	48.187643	-14.672776	-48.187643	-22.888404	2.234757	
26	1.666024	-3.159177	2.348629	94.207599	5.298993	-94.207599	27.151453	49.148145	-15.200681	-49.148145	-23.563012	2.182543	
27	1.855927	-3.008072	2.365918	98.812675	5.258413	-98.812675	27.321501	49.560882	-15.605556	-49.560882	-24.235395	2.126633	
28	2.073667	-2.809376	2.383669	101.666619	5.159408	-101.666619	26.872061	49.410622	-15.856419	-49.410622	-24.947515	2.066931	
29	2.308776	-2.576692	2.402137	102.342513	5.019072	-102.342513	25.852531	48.785942	-16.032298	-48.785942	-25.609005	2.003530	
30	2.537384	-2.322445	2.421398	100.678321	4.863551	-100.678321	24.353876	47.798731	-16.252543	-47.798731	-26.019460	1.936810	
