kww	// User ID
11-5-2021	// Evaluation date
p05_warmup_030	11-5-2021	14:50:12:654	// Source file name and timestamp
238.095	// Sampling rate
0.625	// Data capture period

1.830000	// height
89.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-10.677064	-8.358725	3.106241	148.007037	-8.704731	-148.007037	200.024501	23.283405	-113.353975	-23.283405	104.756949	3.527083	
1	-8.277737	-6.773773	3.251205	117.586703	-7.512606	-117.586703	168.909366	11.091930	-95.780740	-11.091930	89.269928	3.536150	
2	-6.247489	-5.388086	3.371736	94.058297	-6.415362	-94.058297	139.232558	2.086831	-78.404922	-2.086831	73.565967	3.536240	
3	-3.303578	-3.604666	3.462420	56.509588	-4.953242	-56.509588	99.270687	-14.226356	-52.356521	14.226356	49.200551	3.529818	
4	-0.632871	-1.989354	3.521115	22.642914	-3.634874	-22.642914	63.546734	-29.144622	-28.170582	29.144622	27.180280	3.521228	
5	1.638197	-0.586380	3.553015	-7.468936	-2.526133	7.468936	33.839847	-41.947129	-7.951046	41.947129	9.919615	3.512878	
6	3.393711	0.561828	3.565526	-33.291527	-1.677797	33.291527	11.246678	-51.733439	6.814924	51.733439	-1.334822	3.506327	
7	4.670824	1.480313	3.565851	-55.497946	-1.059028	55.497946	-4.951612	-58.692804	16.404354	58.692804	-7.312776	3.502013	
8	5.563551	2.232601	3.559334	-74.442481	-0.599854	74.442481	-16.351294	-63.186469	21.994949	63.186469	-9.587034	3.499768	
9	6.187148	2.901363	3.549127	-90.412054	-0.227244	90.412054	-24.842567	-65.635585	25.054639	65.635585	-9.854693	3.499494	
10	6.624336	3.538500	3.536541	-103.635360	0.097515	103.635360	-31.628624	-66.447609	26.597296	66.447609	-9.250917	3.501411	
11	6.959269	4.159920	3.521773	-114.026721	0.358212	114.026721	-37.174961	-65.847308	27.289376	65.847308	-8.394671	3.505957	
12	7.286691	4.769858	3.504709	-121.031749	0.524621	121.031749	-41.548126	-63.845369	27.630776	63.845369	-7.589978	3.513849	
13	7.643478	5.366176	3.485439	-124.115137	0.613953	124.115137	-44.583794	-60.539591	27.678842	60.539591	-6.773069	3.525794	
14	7.998812	5.933550	3.464314	-123.118300	0.670109	123.118300	-46.009647	-56.225753	27.105786	56.225753	-5.627388	3.541607	
15	8.304210	6.434557	3.441945	-118.123494	0.701993	118.123494	-45.427795	-51.286754	25.558484	51.286754	-3.808093	3.559970	
16	8.521925	6.830248	3.419245	-109.638104	0.690857	109.638104	-42.630398	-46.128466	22.925076	46.128466	-1.141642	3.579381	
17	8.629790	7.103662	3.397254	-98.851725	0.632694	98.851725	-37.856997	-41.134770	19.340007	41.134770	2.346644	3.598853	
18	8.619134	7.239848	3.377073	-87.234110	0.524777	87.234110	-31.506353	-36.618181	15.028086	36.618181	6.557769	3.617762	
19	8.483412	7.216829	3.359703	-76.083899	0.355788	76.083899	-24.120221	-32.738780	10.318746	32.738780	11.215255	3.635450	
20	8.204354	7.002077	3.345795	-66.057364	0.109843	66.057364	-16.409509	-29.496516	5.633785	29.496516	15.833526	3.651108	
21	7.786683	6.583955	3.336091	-57.418094	-0.211765	57.418094	-9.266676	-26.918150	1.436722	26.918150	19.947011	3.664215	
22	7.293887	6.053518	3.331473	-51.152647	-0.492852	51.152647	-3.667489	-25.098345	-1.883467	25.098345	23.233294	3.674933	
23	6.789791	5.544806	3.331929	-48.156241	-0.562067	48.156241	0.109209	-23.973885	-4.268962	23.973885	25.516300	3.683607	
24	6.292440	5.095439	3.336273	-47.648868	-0.419729	47.648868	2.617410	-23.253568	-5.940496	23.253568	26.807489	3.690211	
25	5.805648	4.674728	3.342793	-48.074442	-0.213668	48.074442	4.378980	-22.559319	-7.113835	22.559319	27.227602	3.694775	
26	5.341722	4.268522	3.349386	-48.419266	-0.057298	48.419266	5.524625	-21.560991	-7.922586	21.560991	26.892300	3.697967	
27	4.930128	3.858937	3.354467	-47.966521	-0.041725	47.966521	6.040449	-20.192109	-8.466589	20.192109	26.184167	3.700941	
28	4.614624	3.430854	3.358688	-46.347937	-0.234528	46.347937	5.861123	-18.642299	-8.804261	18.642299	25.729206	3.704823	
29	4.425712	3.043101	3.364088	-44.247242	-0.565037	44.247242	5.077331	-17.045852	-9.011518	17.045852	25.816790	3.710343	
30	4.352728	2.771882	3.372014	-42.807976	-0.894667	42.807976	4.074819	-15.515553	-9.196122	15.515553	26.337560	3.717758	
31	4.348628	2.612986	3.383100	-42.441930	-1.175425	42.441930	3.148923	-14.211880	-9.410426	14.211880	27.106641	3.726964	
32	4.374621	2.534969	3.397663	-43.061609	-1.430582	43.061609	2.325072	-13.147876	-9.689741	13.147876	27.973428	3.737843	
