kww	// User ID
23-6-2021	// Evaluation date
p16_e_50_crow_004	23-6-2021	14:04:31:442	// Source file name and timestamp
357.143	// Sampling rate
0.808	// Data capture period

1.780000	// height
81.200000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	0.580964	-0.044200	3.855911	-28.014425	1.417619	28.014425	-33.021693	12.546656	-11.753012	-12.546656	20.129842	3.209058	
1	0.545360	0.057913	3.869769	-26.325489	1.572202	26.325489	-34.446445	10.822115	-7.142028	-10.822115	12.649442	3.281033	
2	0.524604	0.153415	3.879205	-25.041307	1.767129	25.041307	-37.363674	10.359932	-3.156499	-10.359932	5.669615	3.343645	
3	0.366702	0.197977	3.886314	-18.456780	1.600147	18.456780	-33.439007	8.309987	1.617009	-8.309987	-3.287614	3.395555	
4	0.139848	0.218226	3.895333	-8.115785	1.248521	8.115785	-26.298061	6.247504	5.806403	-6.247504	-11.524251	3.436032	
5	-0.155540	0.208026	3.908259	5.385571	0.768585	-5.385571	-16.269853	4.168546	9.121858	-4.168546	-18.180525	3.466025	
6	-0.508745	0.143024	3.926506	19.426543	0.286154	-19.426543	-4.956459	2.264667	11.481272	-2.264667	-22.836471	3.487139	
7	-0.896331	0.020673	3.950953	31.958643	-0.120338	-31.958643	6.534311	0.380906	13.060234	-0.380906	-25.685416	3.501092	
8	-1.290140	-0.137722	3.982120	42.031504	-0.428500	-42.031504	17.524469	-1.722042	14.073142	1.722042	-27.106920	3.509631	
9	-1.663625	-0.304257	4.020135	49.373678	-0.650218	-49.373678	27.548594	-4.215809	14.769504	4.215809	-27.629262	3.514530	
10	-1.987326	-0.441699	4.064837	54.318805	-0.813569	-54.318805	36.291596	-7.270824	15.393363	7.270824	-27.794504	3.517419	
11	-2.250312	-0.533275	4.115776	57.181818	-0.948002	-57.181818	43.580407	-10.892764	16.064258	10.892764	-27.883904	3.519597	
12	-2.464708	-0.599907	4.172136	57.749834	-1.073520	-57.749834	49.260597	-14.805324	16.766465	14.805324	-27.914485	3.521877	
13	-2.626941	-0.641130	4.232810	56.401044	-1.208140	-56.401044	53.451089	-18.889742	17.473920	18.889742	-27.898477	3.524666	
14	-2.720355	-0.625561	4.296502	54.144453	-1.362274	-54.144453	56.477427	-23.263884	18.236874	23.263884	-27.965617	3.528275	
15	-2.767739	-0.572509	4.361760	50.875700	-1.516624	-50.875700	58.143016	-27.646996	19.138734	27.646996	-28.253348	3.532943	
16	-2.816685	-0.547661	4.427087	45.480293	-1.629638	-45.480293	57.716361	-31.381010	20.245255	31.381010	-28.857693	3.538450	
17	-2.883274	-0.578040	4.491148	37.634950	-1.670917	-37.634950	54.911298	-34.157955	21.564346	34.157955	-29.815471	3.544093	
18	-2.956224	-0.641737	4.552994	28.135080	-1.635239	-28.135080	50.254437	-36.158581	23.019021	36.158581	-31.054334	3.549168	
19	-3.022780	-0.704499	4.612132	18.072259	-1.533964	-18.072259	44.577889	-37.737789	24.507861	37.737789	-32.455599	3.553366	
