kww	// User ID
11-5-2021	// Evaluation date
p05_v_50_crow_005	11-5-2021	14:37:26:469	// Source file name and timestamp
238.095	// Sampling rate
1.262	// Data capture period

1.830000	// height
89.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-3.303368	-1.821166	3.240797	61.775704	-0.929674	-61.775704	75.026014	-2.718656	-24.590755	2.718656	23.890721	2.729017	
1	-2.246150	-1.307955	3.283981	45.632548	-0.602638	-45.632548	59.983548	-7.209917	-17.900409	7.209917	17.505289	2.707123	
2	-1.329630	-0.845462	3.315704	34.111258	-0.283129	-34.111258	47.178750	-9.248987	-12.080189	9.248987	11.929239	2.684109	
3	-0.396968	-0.426172	3.337779	12.240287	0.006870	-12.240287	34.105853	-16.731263	-7.242909	16.731263	7.331394	2.664243	
4	0.318811	-0.150174	3.354155	-6.852985	0.201506	6.852985	24.267736	-24.206597	-4.291914	24.206597	4.505264	2.653505	
5	0.822455	-0.028491	3.367812	-22.017483	0.290776	22.017483	17.717032	-31.326638	-2.980473	31.326638	3.244665	2.653381	
6	1.151610	-0.030850	3.380802	-32.181176	0.294889	32.181176	13.775737	-37.329698	-2.659408	37.329698	2.978075	2.663543	
7	1.373255	-0.097630	3.393703	-38.115655	0.252552	38.115655	11.254262	-41.965365	-2.629687	41.965365	3.086546	2.681939	
8	1.549937	-0.173508	3.405946	-41.111439	0.199009	41.111439	8.929638	-45.002099	-2.351469	45.002099	3.075575	2.705533	
9	1.723028	-0.221591	3.416470	-42.576071	0.158482	42.576071	5.929816	-46.408958	-1.546781	46.408958	2.670495	2.730876	
10	1.913957	-0.225830	3.424170	-43.520234	0.145331	43.520234	1.918746	-46.342946	-0.156540	46.342946	1.785421	2.754876	
11	2.134958	-0.188964	3.428077	-44.403160	0.166740	44.403160	-3.046312	-45.014272	1.753538	45.014272	0.451067	2.775432	
12	2.391817	-0.110825	3.427359	-45.422065	0.234131	45.422065	-8.699269	-42.722940	4.096864	42.722940	-1.281616	2.791589	
13	2.679488	0.013025	3.421263	-46.775655	0.359882	46.775655	-14.645628	-39.901865	6.757891	39.901865	-3.337592	2.803258	
14	2.984694	0.172121	3.409231	-48.537759	0.542326	48.537759	-20.414289	-36.947331	9.540786	36.947331	-5.545870	2.810709	
15	3.292958	0.345663	3.391087	-50.473800	0.768555	50.473800	-25.526239	-34.081300	12.217124	34.081300	-7.667359	2.814281	
