kww	// User ID
12-5-2021	// Evaluation date
p08_v_75_crow_001	12-5-2021	11:12:52:419	// Source file name and timestamp
238.095	// Sampling rate
0.754	// Data capture period

1.830000	// height
94.500000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-4.616625	0.082028	2.219717	226.218154	-4.425864	-226.218154	169.410684	-12.012232	-40.497963	12.012232	6.287884	2.296209	
1	-3.613839	-0.244920	2.240926	176.444657	-3.762865	-176.444657	143.424353	-20.782359	-32.982841	20.782359	8.669735	2.331314	
2	-2.847997	-0.521795	2.250823	140.483770	-3.088229	-140.483770	119.717632	-24.647503	-26.290653	24.647503	9.758183	2.369173	
3	-1.286180	-1.098002	2.248471	69.543989	-1.912388	-69.543989	71.062675	-30.729914	-10.602161	30.729914	8.927808	2.405147	
4	0.239576	-1.659336	2.232917	5.585910	-0.603298	-5.585910	22.629909	-34.315629	5.248389	34.315629	7.279621	2.435833	
5	1.627387	-2.113884	2.205201	-48.050309	0.648434	48.050309	-20.045701	-36.455187	19.292253	36.455187	5.927500	2.460936	
6	2.744688	-2.378321	2.167512	-87.182986	1.626369	87.182986	-51.859894	-37.571038	29.607316	37.571038	5.717585	2.482829	
7	3.577975	-2.449662	2.123360	-112.534883	2.244229	112.534883	-72.492416	-38.017158	35.970696	38.017158	6.790846	2.504954	
8	4.155235	-2.364095	2.077006	-125.722648	2.461901	125.722648	-83.720036	-37.723478	38.895248	37.723478	8.810369	2.530203	
9	4.529341	-2.149708	2.032538	-129.080928	2.277480	129.080928	-87.978013	-36.767508	39.274828	36.767508	11.238959	2.560199	
10	4.760520	-1.826948	1.993144	-125.270080	1.822321	125.270080	-87.561257	-35.471356	38.069796	35.471356	13.593276	2.595380	
11	4.900250	-1.458726	1.961065	-116.713863	1.316128	116.713863	-84.512346	-33.900461	36.036092	33.900461	15.658994	2.635274	
12	4.978517	-1.123624	1.937693	-105.016597	0.921333	105.016597	-80.177612	-31.856780	33.581856	31.856780	17.443386	2.678871	
13	5.016632	-0.841541	1.923255	-91.220122	0.727263	91.220122	-75.158586	-29.500275	30.986491	29.500275	18.901889	2.725090	
14	5.035010	-0.584569	1.916692	-76.138074	0.778505	76.138074	-69.754052	-27.307372	28.535040	27.307372	19.890858	2.772994	
15	5.045993	-0.326268	1.916457	-60.403030	1.051236	60.403030	-64.181849	-25.622156	26.448331	25.622156	20.253186	2.821689	
16	5.057522	-0.038536	1.921512	-44.642445	1.464557	44.642445	-58.658638	-24.735394	24.945491	24.735394	19.714238	2.870130	
17	5.070894	0.291240	1.931538	-29.412148	1.925460	29.412148	-53.341059	-24.748970	24.126002	24.748970	18.153254	2.917108	
18	5.063736	0.618071	1.946593	-14.792059	2.339481	14.792059	-47.932045	-25.154902	23.620948	25.154902	16.105814	2.961724	
19	5.010557	0.888032	1.966973	-0.671691	2.609421	0.671691	-41.964997	-25.333211	22.951249	25.333211	14.211028	3.003839	
20	4.916099	1.102408	1.993266	12.782572	2.637359	-12.782572	-35.489721	-25.216588	22.142523	25.216588	12.430311	3.043613	
21	4.797163	1.288974	2.026188	25.592987	2.309140	-25.592987	-28.858053	-24.980051	21.500389	24.980051	10.374639	3.080762	
22	4.658788	1.466988	2.066266	37.874713	1.487000	-37.874713	-22.346469	-24.721242	21.226794	24.721242	7.771616	3.114424	
23	4.498157	1.647337	2.113608	49.047260	0.082102	-49.047260	-16.190020	-24.571884	21.416866	24.571884	4.470161	3.143364	
24	4.310325	1.830446	2.167942	58.333040	-1.833234	-58.333040	-10.570475	-24.618938	22.078686	24.618938	0.448137	3.166225	
25	4.092514	2.008396	2.229040	65.870902	-4.047789	-65.870902	-5.555244	-24.769436	23.175917	24.769436	-4.218128	3.181843	
26	3.845677	2.172095	2.297072	72.567069	-6.348580	-72.567069	-1.139026	-24.828337	24.691539	24.828337	-9.446629	3.189300	
27	3.575775	2.321504	2.372334	78.988165	-8.605598	-78.988165	2.599775	-24.675842	26.667310	24.675842	-15.205446	3.187655	
28	3.302566	2.481727	2.454801	84.962042	-10.777873	-84.962042	5.379593	-24.460943	29.315876	24.460943	-21.629856	3.175723	
