kww	// User ID
11-5-2021	// Evaluation date
p04_v_50_step_003	11-5-2021	13:06:51:496	// Source file name and timestamp
238.095	// Sampling rate
0.842	// Data capture period

1.880000	// height
85.900000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.213744	-0.926677	1.574808	28.358224	0.677284	-28.358224	7.417639	8.944298	-10.413440	-8.944298	14.424632	2.544962	
1	-1.695291	-0.669074	1.609928	25.836402	0.717886	-25.836402	5.606744	7.160108	-7.593632	-7.160108	10.678935	2.555224	
2	-1.297551	-0.461068	1.634827	25.821211	0.737404	-25.821211	4.359115	6.120367	-5.317041	-6.120367	7.433298	2.553691	
3	-0.773128	-0.296411	1.648456	24.442151	0.496057	-24.442151	5.103361	3.688691	-2.546317	-3.688691	3.158340	2.542008	
4	-0.334776	-0.199954	1.650316	23.409428	0.222390	-23.409428	6.663855	1.393639	-0.274126	-1.393639	-0.420564	2.523630	
5	0.006886	-0.165550	1.641816	21.822853	-0.014982	-21.822853	8.554781	-0.747430	1.472607	0.747430	-3.057193	2.501696	
6	0.249792	-0.171310	1.625265	19.350589	-0.177208	-19.350589	10.295887	-2.683104	2.707897	2.683104	-4.649123	2.478998	
7	0.420011	-0.193446	1.603441	16.101938	-0.278123	-16.101938	11.692643	-4.468895	3.577546	4.468895	-5.405844	2.457903	
8	0.544575	-0.217187	1.578789	12.516289	-0.340419	-12.516289	12.722815	-6.097600	4.236104	6.097600	-5.592792	2.440265	
9	0.638671	-0.244474	1.553079	9.010779	-0.388145	-9.010779	13.571361	-7.540680	4.776284	7.540680	-5.382228	2.426914	
10	0.704505	-0.281694	1.527395	5.921427	-0.446974	-5.921427	14.497372	-8.777182	5.222905	8.777182	-4.846700	2.417410	
11	0.730480	-0.323040	1.502334	3.577482	-0.531827	-3.577482	15.712716	-9.785420	5.530099	9.785420	-3.988515	2.410618	
