kww	// User ID
24-6-2021	// Evaluation date
p20_warmup_006	24-6-2021	14:05:58:007	// Source file name and timestamp
357.143	// Sampling rate
1.108	// Data capture period

1.910000	// height
102.000000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	2.135326	0.771980	1.674167	-8.964102	0.185601	8.964102	-11.392940	-1.483230	6.704940	1.483230	-12.962342	1.212938	
1	2.086097	0.640254	1.669524	-8.867392	0.171368	8.867392	-11.975421	-1.399549	7.167500	1.399549	-13.560388	1.215993	
2	2.083036	0.556702	1.663518	-8.761305	0.170188	8.761305	-12.647147	-1.257288	7.607112	1.257288	-14.141307	1.217677	
3	1.895208	0.295773	1.656834	-8.668303	0.119552	8.668303	-12.917603	-1.330522	8.096301	1.330522	-14.679944	1.218198	
4	1.640677	-0.018254	1.650763	-8.576362	0.051113	8.576362	-12.973079	-1.491300	8.552089	1.491300	-15.151522	1.217966	
5	1.337815	-0.357598	1.645986	-8.510205	-0.030526	8.510205	-12.784774	-1.739354	8.926864	1.739354	-15.512932	1.217375	
6	1.019677	-0.686283	1.642841	-8.464102	-0.117021	8.464102	-12.390471	-2.043927	9.193019	2.043927	-15.754232	1.216878	
7	0.704433	-0.991698	1.641332	-8.408177	-0.203974	8.408177	-11.849383	-2.379133	9.366518	2.379133	-15.916096	1.216713	
8	0.404622	-1.269917	1.641308	-8.311929	-0.288408	8.311929	-11.225356	-2.718336	9.477652	2.718336	-16.050330	1.216747	
9	0.130996	-1.516754	1.642595	-8.144834	-0.367378	8.144834	-10.520039	-3.050910	9.531002	3.050910	-16.160732	1.216674	
10	-0.104030	-1.720609	1.645142	-7.888154	-0.436728	7.888154	-9.673716	-3.389739	9.492169	3.389739	-16.186875	1.216411	
11	-0.293219	-1.871854	1.649016	-7.567783	-0.493474	7.567783	-8.672116	-3.743705	9.334685	3.743705	-16.082439	1.216237	
12	-0.438686	-1.977469	1.654314	-7.297609	-0.538552	7.297609	-7.642439	-4.092947	9.095651	4.092947	-15.907640	1.216409	
13	-0.549484	-2.058333	1.661132	-7.229595	-0.576938	7.229595	-6.786993	-4.407272	8.860423	4.407272	-15.798635	1.216641	
14	-0.636026	-2.131891	1.669494	-7.412164	-0.614245	7.412164	-6.222359	-4.673349	8.699590	4.673349	-15.855185	1.216046	
15	-0.701767	-2.196255	1.679251	-7.717680	-0.650506	7.717680	-5.850789	-4.911815	8.602693	4.911815	-16.032065	1.213828	
16	-0.740520	-2.236018	1.690151	-7.989021	-0.680415	7.989021	-5.496683	-5.154126	8.508274	5.154126	-16.208268	1.210014	
17	-0.747337	-2.245506	1.701969	-8.221112	-0.702366	8.221112	-5.157860	-5.399055	8.404801	5.399055	-16.374056	1.205212	
18	-0.727775	-2.230699	1.714566	-8.489688	-0.719903	8.489688	-4.898274	-5.634981	8.307575	5.634981	-16.569039	1.199919	
19	-0.693260	-2.198834	1.727846	-8.779997	-0.735673	8.779997	-4.661312	-5.873992	8.199231	5.873992	-16.752648	1.194376	
20	-0.651181	-2.158928	1.741734	-9.024512	-0.749225	9.024512	-4.388960	-6.126645	8.070415	6.126645	-16.890559	1.188695	
21	-0.604204	-2.118515	1.756157	-9.250514	-0.758445	9.250514	-4.125173	-6.379557	7.927994	6.379557	-16.989246	1.182909	
