kww	// User ID
12-5-2021	// Evaluation date
p09_warmup_001 _006	12-5-2021	12:12:12:005	// Source file name and timestamp
238.095	// Sampling rate
0.854	// Data capture period

1.730000	// height
82.300000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.661433	-1.593985	2.500271	16.259595	-0.664569	-16.259595	19.929941	-6.753217	-15.701062	6.753217	17.230451	2.884661	
1	-0.944096	-1.077001	2.457154	11.365990	-0.590953	-11.365990	12.581936	-5.474054	-9.609054	5.474054	10.902969	2.924233	
2	-0.326239	-0.640923	2.413786	9.541650	-0.283265	-9.541650	5.752819	-3.136786	-4.111398	3.136786	4.780469	2.947458	
3	0.234852	-0.125588	2.377672	7.366727	-1.125189	-7.366727	2.457479	-2.261589	1.849235	2.261589	-2.227466	2.953296	
4	0.580647	0.334751	2.359376	6.050759	-2.340048	-6.050759	2.364559	-2.247162	6.154681	2.247162	-7.382847	2.942918	
5	0.716230	0.697235	2.361704	4.004292	-3.731968	-4.004292	4.784573	-3.310229	8.572102	3.310229	-10.248889	2.920867	
6	0.706342	0.903538	2.384577	0.337358	-4.932010	-0.337358	7.880748	-4.940005	9.389976	4.940005	-11.121680	2.892178	
7	0.628376	0.967144	2.425763	-4.952540	-5.825292	4.952540	10.392836	-6.724574	9.202117	6.724574	-10.714339	2.860688	
8	0.532222	0.947119	2.482178	-11.404626	-6.467553	11.404626	11.925999	-8.533365	8.473640	8.533365	-9.605900	2.828720	
9	0.449680	0.885663	2.550352	-18.395458	-6.903131	18.395458	12.428322	-10.241832	7.551309	10.241832	-8.234827	2.797523	
10	0.400758	0.802038	2.626835	-25.250170	-7.145070	25.250170	11.968928	-11.671157	6.689941	11.671157	-6.912172	2.767463	
11	0.388936	0.709339	2.708431	-31.603792	-7.254908	31.603792	10.772851	-12.758149	6.008466	12.758149	-5.775222	2.738278	
12	0.408213	0.618911	2.792277	-37.468590	-7.334247	37.468590	9.091738	-13.547584	5.526254	13.547584	-4.837884	2.709481	
13	0.446415	0.536065	2.875888	-43.008061	-7.485080	43.008061	7.221464	-14.146965	5.193800	14.146965	-4.033555	2.680588	
14	0.488580	0.459077	2.957147	-48.398508	-7.750251	48.398508	5.501990	-14.700491	4.923369	14.700491	-3.256152	2.651232	
15	0.524829	0.383227	3.034098	-53.831690	-8.083287	53.831690	4.148533	-15.334991	4.644825	15.334991	-2.423275	2.621274	
16	0.548153	0.304531	3.105099	-59.584300	-8.428865	59.584300	3.221399	-16.159903	4.302655	16.159903	-1.472979	2.590907	
17	0.556665	0.222295	3.169240	-65.850913	-8.771657	65.850913	2.645673	-17.230887	3.873501	17.230887	-0.370029	2.560623	
18	0.558671	0.138204	3.226379	-72.454351	-9.085458	72.454351	2.267860	-18.497441	3.397577	18.497441	0.875745	2.531081	
19	0.561477	0.055225	3.276894	-78.975534	-9.307797	78.975534	2.065823	-19.866031	2.911784	19.866031	2.271944	2.502952	
20	0.565113	-0.020826	3.321634	-85.130258	-9.390015	85.130258	2.065058	-21.260232	2.406131	21.260232	3.878044	2.476748	
21	0.572643	-0.082906	3.361879	-90.819463	-9.327551	90.819463	2.097981	-22.608775	1.883760	22.608775	5.748024	2.452864	
22	0.592343	-0.125848	3.399112	-95.917631	-9.104782	95.917631	1.967615	-23.827030	1.378123	23.827030	7.912369	2.431831	
23	0.630122	-0.145044	3.434788	-100.249602	-8.667267	100.249602	1.637347	-24.830597	0.906075	24.830597	10.408342	2.414486	
24	0.688238	-0.138874	3.470114	-103.600740	-7.966086	103.600740	1.134939	-25.577555	0.455652	25.577555	13.269358	2.402013	
25	0.769079	-0.114417	3.505774	-105.591857	-6.986457	105.591857	0.481129	-26.068531	0.008193	26.068531	16.493418	2.395819	
26	0.880940	-0.082534	3.541919	-105.707645	-5.742190	105.707645	-0.313996	-26.262156	-0.416749	26.262156	20.036324	2.397017	
27	1.031805	-0.048238	3.578435	-103.700046	-4.284011	103.700046	-1.210241	-26.123665	-0.780636	26.123665	23.852654	2.405970	
28	1.205545	-0.009846	3.615003	-100.300511	-2.753093	100.300511	-2.028953	-25.922568	-1.170371	25.922568	27.933488	2.422808	
29	1.362875	0.046035	3.650901	-97.562388	-1.389704	97.562388	-2.593750	-26.237461	-1.815863	26.237461	32.251460	2.448422	
30	1.484625	0.138364	3.685134	-97.469699	-0.382278	97.469699	-3.054257	-27.340958	-2.845526	27.340958	36.709746	2.484338	
31	1.594209	0.250424	3.716894	-99.528148	0.301564	99.528148	-3.702659	-28.768908	-4.149180	28.768908	41.243967	2.531308	
32	1.725674	0.331390	3.745912	-101.135435	0.847547	101.135435	-4.560262	-29.753574	-5.550510	29.753574	45.897449	2.588528	
33	1.899619	0.353214	3.772532	-100.014651	1.390216	100.014651	-5.530820	-29.804325	-6.909013	29.804325	50.727300	2.654172	
34	2.117659	0.319701	3.797416	-95.021565	1.954085	95.021565	-6.476999	-28.890640	-8.129513	28.890640	55.742672	2.726316	
35	2.351080	0.246335	3.821051	-86.344416	2.520044	86.344416	-7.015255	-27.408185	-9.262459	27.408185	60.869016	2.803953	
36	2.565151	0.155518	3.843574	-75.577526	3.021761	75.577526	-6.840787	-25.806965	-10.426975	25.806965	65.901383	2.887153	
37	2.746360	0.053046	3.864955	-64.321498	3.322268	64.321498	-5.929906	-24.318044	-11.702436	24.318044	70.623995	2.976060	
38	2.886784	-0.088143	3.885265	-52.664622	3.305334	52.664622	-4.144390	-23.119775	-13.183736	23.119775	74.952440	3.070347	
39	2.978985	-0.293566	3.904774	-39.655232	2.925165	39.655232	-1.237186	-22.340716	-14.903220	22.340716	78.833517	3.169403	
40	3.030174	-0.546210	3.923785	-24.927267	2.127888	24.927267	2.739854	-21.877421	-16.696283	21.877421	82.040060	3.272227	
