kww	// User ID
11-5-2021	// Evaluation date
p04_v_75_step_002	11-5-2021	13:04:27:664	// Source file name and timestamp
238.095	// Sampling rate
0.729	// Data capture period

1.880000	// height
85.900000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.651055	-0.296367	2.410354	42.185238	1.667975	-42.185238	1.958535	8.121479	-9.943136	-8.121479	32.044683	3.243203	
1	-1.797341	-0.138232	2.497153	39.779578	1.217483	-39.779578	1.574215	8.436850	-6.108607	-8.436850	21.905470	3.261060	
2	-1.189802	-0.044126	2.557307	39.357828	0.895531	-39.357828	1.220509	9.694705	-3.513912	-9.694705	13.382239	3.263266	
3	-0.616321	-0.168720	2.589545	38.335900	-1.194244	-38.335900	4.417791	11.943998	-1.218123	-11.943998	3.865121	3.251916	
4	-0.292523	-0.409665	2.594585	38.377819	-3.589068	-38.377819	8.827358	14.010597	0.255785	-14.010597	-2.866797	3.230338	
5	-0.189216	-0.717579	2.578647	39.035374	-5.876818	-39.035374	14.320494	14.888174	1.109566	-14.888174	-6.542227	3.201507	
6	-0.249080	-1.023119	2.548810	40.246016	-7.593886	-40.246016	20.486945	14.032276	1.481041	-14.032276	-7.589898	3.168136	
7	-0.400484	-1.285916	2.511344	42.017786	-8.569548	-42.017786	26.994579	11.564624	1.508344	-11.564624	-6.976050	3.132185	
8	-0.566423	-1.469945	2.470667	44.317649	-8.808014	-44.317649	33.271776	7.890963	1.364388	-7.890963	-5.699532	3.094991	
9	-0.685398	-1.545186	2.429490	47.038410	-8.447188	-47.038410	38.673760	3.522898	1.226476	-3.522898	-4.446199	3.057655	
10	-0.734783	-1.506266	2.389356	49.992923	-7.674059	-49.992923	42.707125	-0.900382	1.200810	0.900382	-3.484807	3.021202	
11	-0.723658	-1.375644	2.350968	52.731559	-6.690159	-52.731559	45.189264	-4.741027	1.307493	4.741027	-2.828580	2.986535	
12	-0.665500	-1.178576	2.314377	54.390810	-5.675279	-54.390810	46.185670	-7.646973	1.545595	7.646973	-2.455636	2.954587	
13	-0.573152	-0.929932	2.279378	53.979253	-4.752393	-53.979253	45.943152	-9.635504	1.904041	9.635504	-2.325412	2.926493	
14	-0.467064	-0.646597	2.245916	50.889630	-3.991196	-50.889630	44.881786	-10.942644	2.329722	10.942644	-2.334566	2.903644	
15	-0.368161	-0.355303	2.214109	45.088266	-3.435548	-45.088266	43.497396	-11.857628	2.761833	11.857628	-2.380598	2.887555	
16	-0.290829	-0.080091	2.183956	37.069483	-3.119376	-37.069483	42.267149	-12.616740	3.162081	12.616740	-2.390143	2.879277	
17	-0.245969	0.168239	2.155169	27.704515	-3.065029	-27.704515	41.643060	-13.414643	3.485235	13.414643	-2.284172	2.878773	
18	-0.238172	0.385926	2.127373	17.765103	-3.272492	-17.765103	41.985996	-14.481178	3.675905	14.481178	-1.994826	2.884896	
19	-0.258258	0.566014	2.100279	7.407198	-3.711926	-7.407198	43.388968	-15.968417	3.716405	15.968417	-1.505260	2.895727	
20	-0.289019	0.705767	2.073302	-3.631218	-4.331974	3.631218	45.600982	-17.766280	3.629770	17.766280	-0.813249	2.909064	
21	-0.328396	0.822680	2.045292	-15.657278	-5.077052	15.657278	48.282326	-19.632618	3.371769	19.632618	0.148906	2.923161	
22	-0.390402	0.944068	2.014951	-29.041941	-5.894042	29.041941	51.268841	-21.436375	2.795709	21.436375	1.489117	2.937373	
23	-0.472976	1.079831	1.981332	-43.850311	-6.724099	43.850311	54.400087	-23.074629	1.804209	23.074629	3.288391	2.951963	
24	-0.551953	1.219821	1.944219	-59.624451	-7.487584	59.624451	57.363545	-24.413680	0.413522	24.413680	5.623942	2.967460	
25	-0.610674	1.354538	1.904846	-75.975844	-8.079692	75.975844	59.970666	-25.616683	-1.361006	25.616683	8.569193	2.984431	
26	-0.652239	1.472529	1.866629	-92.588959	-8.414695	92.588959	62.331488	-27.233379	-3.534104	27.233379	12.130303	3.003373	
27	-0.684887	1.542679	1.835100	-108.488535	-8.475599	108.488535	64.577505	-29.790873	-6.037314	29.790873	16.212227	3.024513	
28	-0.709415	1.528939	1.816796	-122.194599	-8.292881	122.194599	66.551941	-33.505706	-8.646770	33.505706	20.617413	3.047909	
29	-0.716410	1.413691	1.817490	-132.615122	-7.898486	132.615122	67.762285	-38.284530	-11.027254	38.284530	25.074626	3.073645	
30	-0.688610	1.202106	1.840562	-139.405383	-7.318559	139.405383	67.554189	-43.806457	-12.839871	43.806457	29.302529	3.101753	
31	-0.609145	0.917408	1.886283	-142.715640	-6.595483	142.715640	65.417894	-49.620479	-13.859047	49.620479	33.093539	3.132080	
32	-0.466980	0.590380	1.952154	-143.038615	-5.793922	143.038615	61.127430	-55.179074	-14.022215	55.179074	36.376440	3.164323	
33	-0.252330	0.252538	2.033814	-141.219231	-4.980868	141.219231	54.650823	-59.835866	-13.394079	59.835866	39.224617	3.198196	
