kww	// User ID
23-6-2021	// Evaluation date
p16_e_50_crow_005	23-6-2021	14:04:55:255	// Source file name and timestamp
357.143	// Sampling rate
0.692	// Data capture period

1.780000	// height
81.200000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	0.305971	-1.775079	4.647852	76.684798	-2.490631	-76.684798	58.274306	8.631476	-36.030106	-8.631476	36.704143	3.196883	
1	0.232934	-1.518628	4.680771	66.751990	-1.970841	-66.751990	48.653912	5.603468	-30.439549	-5.603468	31.840921	3.245953	
2	0.172937	-1.307747	4.709000	61.620493	-1.517110	-61.620493	40.190820	4.793864	-25.865431	-4.793864	27.696393	3.290864	
3	-0.044981	-0.969839	4.733049	44.218464	-0.974612	-44.218464	29.014553	-1.321458	-17.696370	1.321458	19.391378	3.330376	
4	-0.316216	-0.621698	4.753968	25.534147	-0.487453	-25.534147	18.590587	-8.294752	-9.154350	8.294752	10.257496	3.363228	
5	-0.634551	-0.283248	4.772041	6.602531	-0.062521	-6.602531	9.291701	-15.631653	-0.661810	15.631653	0.889701	3.388891	
6	-0.967963	0.020368	4.787639	-11.127072	0.298542	11.127072	1.435637	-22.617569	7.158043	22.617569	-7.845094	3.407327	
7	-1.286602	0.282115	4.801074	-27.364320	0.604981	27.364320	-4.926739	-29.182211	14.027362	29.182211	-15.459174	3.418966	
8	-1.575698	0.501886	4.812627	-41.950036	0.871450	41.950036	-9.859285	-35.262715	19.852078	35.262715	-21.712577	3.424698	
9	-1.835436	0.679027	4.822465	-54.901315	1.110550	54.901315	-13.516658	-40.749293	24.661587	40.749293	-26.562332	3.425666	
10	-2.061524	0.812485	4.830733	-66.229257	1.321213	66.229257	-15.877380	-45.637396	28.419123	45.637396	-29.949987	3.423009	
11	-2.244876	0.908043	4.837759	-75.949961	1.496882	75.949961	-16.870117	-50.044856	31.114163	50.044856	-31.903951	3.417903	
12	-2.379847	0.974686	4.844082	-84.195479	1.638529	84.195479	-16.758092	-53.992888	32.911040	53.992888	-32.681346	3.411512	
13	-2.469184	1.015239	4.850310	-91.258303	1.756365	91.258303	-16.191254	-57.275652	34.110894	57.275652	-32.679918	3.404577	
14	-2.523575	1.033985	4.856976	-97.435597	1.868246	97.435597	-15.798019	-59.706506	35.027780	59.706506	-32.272946	3.397264	
15	-2.554587	1.041310	4.864433	-102.881245	1.987010	102.881245	-15.747647	-61.365432	35.808724	61.365432	-31.635790	3.389532	
16	-2.571270	1.037549	4.872783	-107.807303	2.105011	107.807303	-15.939713	-62.370482	36.400871	62.370482	-30.745883	3.381393	
