kww	// User ID
28-6-2021	// Evaluation date
p23_e_75_step_003	26-6-2021	12:32:56:709	// Source file name and timestamp
357.143	// Sampling rate
0.819	// Data capture period

1.800000	// height
77.100000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	2.370028	1.390459	2.256009	31.812429	0.705225	-31.812429	-1.759378	7.018935	0.757218	-7.018935	-19.764051	2.985751	
1	2.464939	1.209345	2.266221	32.587994	0.720102	-32.587994	-1.804721	8.171382	1.291733	-8.171382	-22.963696	3.009255	
2	2.612403	1.080449	2.272060	33.750024	0.737742	-33.750024	-1.915089	9.303286	1.752711	-9.303286	-26.413219	3.025337	
3	2.469054	0.722848	2.275019	33.391925	0.759100	-33.391925	-1.802268	10.304092	2.364358	-10.304092	-28.214860	3.034493	
4	2.203635	0.293935	2.277992	32.535059	0.766520	-32.535059	-1.704805	11.169014	3.020947	-11.169014	-29.141310	3.037946	
5	1.837344	-0.174646	2.282720	31.263136	0.759736	-31.263136	-1.635919	11.870637	3.690005	-11.870637	-29.160460	3.036871	
6	1.417334	-0.640816	2.290470	29.838674	0.748470	-29.838674	-1.605565	12.452034	4.333826	-12.452034	-28.474116	3.032587	
7	0.972173	-1.086672	2.301945	28.413095	0.747627	-28.413095	-1.598708	12.983896	4.934017	-12.983896	-27.248603	3.026330	
8	0.527405	-1.501500	2.317405	27.075448	0.766490	-27.075448	-1.596577	13.530617	5.476471	-13.530617	-25.666102	3.019070	
9	0.101677	-1.879266	2.336786	25.852898	0.807552	-25.852898	-1.571470	14.123393	5.947335	-14.123393	-23.864282	3.011479	
10	-0.290084	-2.215323	2.359853	24.734974	0.864589	-24.734974	-1.496007	14.766847	6.335834	-14.766847	-21.964383	3.003990	
11	-0.640613	-2.514300	2.386261	23.742765	0.927635	-23.742765	-1.361893	15.482470	6.651000	-15.482470	-20.094345	2.996755	
12	-0.953889	-2.792260	2.415527	22.919625	0.988969	-22.919625	-1.177734	16.308891	6.916724	-16.308891	-18.339823	2.989626	
13	-1.240072	-3.065923	2.447130	22.252489	1.040683	-22.252489	-0.956568	17.270474	7.155079	-17.270474	-16.726313	2.982264	
