kww	// User ID
25-6-2021	// Evaluation date
p25_v_75_step_001	25-6-2021	10:13:34:837	// Source file name and timestamp
357.143	// Sampling rate
1.028	// Data capture period

1.880000	// height
87.600000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	1.610562	-1.912230	1.224869	24.091664	3.826540	-24.091664	-20.475437	20.962637	10.707931	-20.962637	-23.661135	1.907282	
1	1.700805	-1.773234	1.209091	24.599799	3.810481	-24.599799	-20.085798	20.615715	10.690439	-20.615715	-23.353584	1.891657	
2	1.782110	-1.721119	1.192429	25.366717	3.854831	-25.366717	-20.199682	20.820557	10.850765	-20.820557	-23.411115	1.875192	
3	1.869722	-1.347259	1.176076	24.931492	3.691328	-24.931492	-18.563067	18.904493	10.353798	-18.904493	-21.972306	1.859589	
4	1.944279	-0.891969	1.162298	23.882160	3.487017	-23.882160	-16.516996	16.392334	9.652008	-16.392334	-20.124716	1.847744	
5	1.992779	-0.403216	1.152273	22.293684	3.252407	-22.293684	-14.207965	13.533180	8.765092	-13.533180	-17.989540	1.840948	
6	2.011595	0.055060	1.146520	20.424311	3.006640	-20.424311	-11.895604	10.696461	7.782736	-10.696461	-15.812410	1.839925	
7	1.987907	0.444378	1.145063	18.424156	2.741577	-18.424156	-9.684321	8.059497	6.726559	-8.059497	-13.647775	1.844769	
8	1.913516	0.737419	1.147796	16.422177	2.453711	-16.422177	-7.681302	5.773244	5.635024	-5.773244	-11.541303	1.855140	
9	1.795922	0.913595	1.154516	14.516340	2.165582	-14.516340	-6.088440	4.010988	4.602619	-4.010988	-9.624523	1.870349	
10	1.651908	0.970711	1.164893	12.803406	1.906216	-12.803406	-5.056436	2.867868	3.733884	-2.867868	-8.045762	1.889430	
11	1.513635	0.954842	1.178558	11.469201	1.682407	-11.469201	-4.454120	2.207462	3.088855	-2.207462	-6.896007	1.911326	
12	1.399064	0.908647	1.195164	10.561108	1.485562	-10.561108	-4.082314	1.839481	2.649347	-1.839481	-6.141088	1.935098	
13	1.280791	0.812439	1.214306	9.789087	1.309270	-9.789087	-3.944927	1.733053	2.334225	-1.733053	-5.603579	1.959923	
14	1.134915	0.644427	1.235540	8.879954	1.153034	-8.879954	-4.075779	1.876523	2.082158	-1.876523	-5.134272	1.985045	
15	0.984956	0.444375	1.258524	7.916891	1.018320	-7.916891	-4.340286	2.131996	1.889449	-2.131996	-4.739979	2.009955	
16	0.874502	0.283278	1.283126	7.188609	0.893522	-7.188609	-4.493903	2.292161	1.773044	-2.292161	-4.506026	2.034597	
17	0.820236	0.192551	1.309326	6.827895	0.768774	-6.827895	-4.433118	2.269882	1.736073	-2.269882	-4.474062	2.059287	
18	0.804864	0.148932	1.337011	6.710449	0.660494	-6.710449	-4.283506	2.167214	1.760143	-2.167214	-4.608289	2.084365	
19	0.816514	0.132960	1.365982	6.730511	0.581682	-6.730511	-4.147003	2.071936	1.835305	-2.071936	-4.890545	2.110004	
20	0.870644	0.153094	1.396138	6.925271	0.527651	-6.925271	-4.023885	1.981892	1.998108	-1.981892	-5.430241	2.136014	
21	0.968472	0.193696	1.427551	7.217092	0.499780	-7.217092	-3.989275	1.960210	2.275821	-1.960210	-6.323343	2.161645	
22	1.078026	0.213948	1.460431	7.423556	0.496568	-7.423556	-4.116557	2.099504	2.624138	-2.099504	-7.474391	2.185908	
23	1.185236	0.220014	1.495024	7.515768	0.499882	-7.515768	-4.301279	2.319850	2.987842	-2.319850	-8.719217	2.208118	
24	1.300414	0.247069	1.531471	7.491651	0.498601	-7.491651	-4.428588	2.474908	3.349980	-2.474908	-9.964795	2.228016	
25	1.418589	0.287234	1.569750	7.255855	0.497914	-7.255855	-4.546849	2.589509	3.707411	-2.589509	-11.188973	2.245513	
26	1.528772	0.315937	1.609711	6.803572	0.499810	-6.803572	-4.719787	2.738922	4.059356	-2.738922	-12.402480	2.260475	
27	1.633719	0.337355	1.651072	6.247453	0.502179	-6.247453	-4.922440	2.888048	4.407879	-2.888048	-13.593535	2.272748	
28	1.742243	0.368555	1.693441	5.677996	0.509401	-5.677996	-5.125380	2.980950	4.758793	-2.980950	-14.748686	2.282297	
29	1.858951	0.421341	1.736418	5.068262	0.527552	-5.068262	-5.327712	3.003986	5.112182	-3.003986	-15.844432	2.289239	
30	1.976648	0.499291	1.779623	4.364163	0.556805	-4.364163	-5.514964	2.959787	5.441738	-2.959787	-16.779886	2.293807	
31	2.083206	0.593626	1.822655	3.661038	0.591669	-3.661038	-5.661650	2.870416	5.720391	-2.870416	-17.483529	2.296340	
32	2.173729	0.684340	1.865121	3.122736	0.627065	-3.122736	-5.775697	2.800005	5.954648	-2.800005	-18.028792	2.297245	
33	2.245665	0.752356	1.906761	2.828295	0.659696	-2.828295	-5.877615	2.817798	6.158131	-2.817798	-18.511757	2.296915	
34	2.297457	0.790576	1.947489	2.772998	0.683018	-2.772998	-5.957501	2.927540	6.333769	-2.927540	-18.963505	2.295756	
35	2.333342	0.804000	1.987341	2.934178	0.692863	-2.934178	-5.998768	3.080883	6.486324	-3.080883	-19.390652	2.294239	
36	2.353458	0.803994	2.026397	3.331259	0.689500	-3.331259	-5.969212	3.233262	6.600311	-3.233262	-19.725400	2.292869	
37	2.350523	0.798499	2.064671	3.972796	0.667594	-3.972796	-5.810314	3.359261	6.638566	-3.359261	-19.841373	2.292133	
38	2.321521	0.786906	2.102052	4.808323	0.620010	-4.808323	-5.495234	3.452898	6.584509	-3.452898	-19.690099	2.292433	
39	2.271380	0.766194	2.138460	5.809998	0.546461	-5.809998	-5.039295	3.526203	6.453705	-3.526203	-19.329843	2.294056	
40	2.210812	0.735543	2.174030	6.980266	0.452394	-6.980266	-4.479407	3.605589	6.284321	-3.605589	-18.888509	2.297119	
41	2.152953	0.696156	2.209072	8.185440	0.348147	-8.185440	-3.886519	3.722228	6.123451	-3.722228	-18.511578	2.301506	
42	2.109239	0.650500	2.243882	9.092344	0.248071	-9.092344	-3.365210	3.890305	6.012315	-3.890305	-18.311226	2.306890	
43	2.088312	0.600902	2.278596	9.435295	0.165057	-9.435295	-3.008185	4.095407	5.983325	-4.095407	-18.362528	2.312749	
44	2.090604	0.550065	2.313247	9.300230	0.100571	-9.300230	-2.816138	4.308060	6.042055	-4.308060	-18.658917	2.318371	
45	2.106330	0.501314	2.347911	9.004333	0.046579	-9.004333	-2.704389	4.516547	6.161143	-4.516547	-19.103947	2.323009	
46	2.125994	0.455623	2.382652	8.755245	0.003251	-8.755245	-2.627478	4.747700	6.317139	-4.747700	-19.627836	2.326002	
47	2.142782	0.408821	2.417392	8.572738	-0.023007	-8.572738	-2.598241	5.036533	6.498120	-5.036533	-20.202878	2.326657	
48	2.144462	0.357765	2.451970	8.432657	-0.045274	-8.432657	-2.554159	5.361901	6.662782	-5.361901	-20.705895	2.324451	
49	2.116387	0.306534	2.486237	8.345005	-0.096112	-8.345005	-2.337951	5.644731	6.742083	-5.644731	-20.925140	2.319613	
50	2.048009	0.257429	2.520030	8.406437	-0.198191	-8.406437	-1.818240	5.832388	6.679539	-5.832388	-20.700403	2.313282	
51	1.934804	0.208058	2.553186	8.797403	-0.353933	-8.797403	-0.934787	5.942313	6.448645	-5.942313	-19.978937	2.307082	
52	1.784041	0.161590	2.585641	9.623247	-0.554888	-9.623247	0.307672	6.016481	6.066227	-6.016481	-18.836335	2.302564	
53	1.618721	0.125662	2.617445	10.822370	-0.778153	-10.822370	1.783580	6.087629	5.608765	-6.087629	-17.513507	2.300816	
54	1.469718	0.106755	2.648683	12.265100	-0.986026	-12.265100	3.256275	6.179197	5.186435	-6.179197	-16.342033	2.302129	
