kww	// User ID
28-6-2021	// Evaluation date
p23_v_75_crow_002	26-6-2021	12:41:12:846	// Source file name and timestamp
357.143	// Sampling rate
0.844	// Data capture period

1.800000	// height
77.100000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.648397	0.905764	2.932464	68.789235	1.070012	-68.789235	9.374097	5.637374	-5.537784	-5.637374	22.665595	2.262536	
1	-1.258053	0.819015	2.929032	65.281772	0.974388	-65.281772	8.025910	5.154158	-4.362073	-5.154158	17.639986	2.346753	
2	-0.923027	0.791691	2.921518	63.987786	0.949945	-63.987786	6.449721	5.029161	-3.254095	-5.029161	13.108503	2.420687	
3	-0.487875	0.474293	2.911336	55.195047	0.672998	-55.195047	5.320457	4.391865	-2.051347	-4.391865	6.023677	2.482394	
4	-0.079662	0.049933	2.901144	44.558992	0.301895	-44.558992	4.458331	3.649945	-0.967888	-3.649945	-1.337297	2.529656	
5	0.283284	-0.446438	2.892508	32.674403	-0.140870	-32.674403	3.920082	2.760428	-0.072677	-2.760428	-8.464613	2.562497	
6	0.584720	-0.956151	2.886593	20.583269	-0.609693	-20.583269	3.731603	1.750258	0.564439	-1.750258	-14.748939	2.581794	
7	0.823136	-1.449023	2.884077	8.830280	-1.080604	-8.830280	3.965054	0.651054	0.897223	-0.651054	-19.898090	2.589165	
8	1.007977	-1.897220	2.885302	-2.155577	-1.530345	2.155577	4.632055	-0.518132	0.935261	0.518132	-23.842528	2.586602	
9	1.154941	-2.276117	2.890341	-12.209007	-1.937799	12.209007	5.668322	-1.775475	0.744042	1.775475	-26.674714	2.576168	
10	1.277988	-2.570131	2.899089	-21.199883	-2.286064	21.199883	6.962132	-3.124155	0.417973	3.124155	-28.545478	2.559843	
11	1.386519	-2.775546	2.911333	-28.956181	-2.565537	28.956181	8.379304	-4.525232	0.058973	4.525232	-29.612772	2.539480	
12	1.490241	-2.898397	2.926811	-35.344241	-2.777985	35.344241	9.746920	-5.905688	-0.220718	5.905688	-30.075355	2.516714	
13	1.602534	-2.950236	2.945239	-40.191110	-2.936046	40.191110	10.877296	-7.191268	-0.298538	7.191268	-30.186263	2.492791	
14	1.735972	-2.941735	2.966303	-43.229415	-3.053196	43.229415	11.632968	-8.359082	-0.059716	8.359082	-30.170844	2.468538	
