kww	// User ID
28-6-2021	// Evaluation date
p23_v_50_step_005	26-6-2021	12:40:29:051	// Source file name and timestamp
357.143	// Sampling rate
1.078	// Data capture period

1.800000	// height
77.100000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	1.119790	1.222830	1.835051	11.328310	-0.195331	-11.328310	-2.412824	-0.907570	2.178643	0.907570	-7.223774	1.785713	
1	1.210662	1.122792	1.823911	11.135465	-0.209622	-11.135465	-2.006593	-0.588050	2.046649	0.588050	-8.615320	1.805278	
2	1.317507	1.075673	1.811057	11.116313	-0.242598	-11.116313	-1.748655	-0.399311	1.961278	0.399311	-10.012328	1.820776	
3	1.272301	0.805273	1.797712	10.658381	-0.178027	-10.658381	-0.980012	0.334257	1.607116	-0.334257	-10.994655	1.832255	
4	1.159129	0.466504	1.786100	10.096926	-0.084797	-10.096926	-0.192112	1.214475	1.223887	-1.214475	-11.705294	1.839888	
5	0.991105	0.077944	1.777406	9.421993	0.024213	-9.421993	0.561169	2.178009	0.847283	-2.178009	-12.138697	1.843904	
6	0.798235	-0.320271	1.772429	8.602563	0.129475	-8.602563	1.230344	3.109797	0.510708	-3.109797	-12.333670	1.844564	
7	0.601849	-0.707115	1.771524	7.609370	0.220642	-7.609370	1.840219	3.940249	0.211097	-3.940249	-12.333759	1.842171	
8	0.419777	-1.063602	1.774750	6.559456	0.296045	-6.559456	2.447452	4.622709	-0.065972	-4.622709	-12.197515	1.837074	
9	0.264879	-1.368605	1.781964	5.588221	0.359828	-5.588221	3.095915	5.125897	-0.331900	-5.125897	-11.961536	1.829694	
10	0.146236	-1.610407	1.792876	4.703727	0.410482	-4.703727	3.787473	5.428790	-0.585135	-5.428790	-11.668258	1.820504	
11	0.068455	-1.795493	1.807061	3.786814	0.439870	-3.786814	4.502035	5.534270	-0.816214	-5.534270	-11.386827	1.809924	
12	0.033523	-1.934294	1.824026	2.704125	0.441029	-2.704125	5.214448	5.458022	-1.010508	-5.458022	-11.183317	1.798239	
13	0.041788	-2.029466	1.843303	1.385234	0.411737	-1.385234	5.889686	5.208091	-1.146814	-5.208091	-11.097112	1.785635	
14	0.091565	-2.083142	1.864475	-0.164697	0.352718	0.164697	6.488783	4.789527	-1.200744	-4.789527	-11.153081	1.772268	
15	0.178885	-2.104502	1.887140	-1.835128	0.266003	1.835128	6.988230	4.216519	-1.153165	-4.216519	-11.365716	1.758235	
16	0.298777	-2.103745	1.910903	-3.497136	0.152948	3.497136	7.371057	3.511968	-0.992306	-3.511968	-11.735540	1.743533	
