kww	// User ID
28-6-2021	// Evaluation date
p23_e_50_step_002	26-6-2021	12:29:11:943	// Source file name and timestamp
357.143	// Sampling rate
0.869	// Data capture period

1.800000	// height
77.100000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	1.627063	1.991655	2.352397	29.514620	2.283174	-29.514620	-6.394438	-0.477784	5.038942	0.477784	-12.998326	2.186518	
1	1.749545	1.841310	2.345917	28.111765	2.205557	-28.111765	-5.734264	-0.101999	4.915612	0.101999	-15.058247	2.218653	
2	1.911641	1.774615	2.336795	27.410124	2.210592	-27.410124	-5.533245	0.177167	4.973078	-0.177167	-17.363450	2.243959	
3	1.785473	1.319320	2.326907	24.597289	1.855318	-24.597289	-3.967291	0.983155	4.389957	-0.983155	-18.014690	2.262786	
4	1.524553	0.734263	2.319588	21.296781	1.375851	-21.296781	-2.211614	1.877854	3.712531	-1.877854	-17.835889	2.276005	
5	1.154940	0.064046	2.316515	17.610164	0.810172	-17.610164	-0.385114	2.773708	2.996295	-2.773708	-16.891310	2.284504	
6	0.734574	-0.621985	2.318759	13.844088	0.228743	-13.844088	1.380749	3.599088	2.294225	-3.599088	-15.414025	2.289240	
7	0.298773	-1.289414	2.326732	10.088826	-0.328510	-10.088826	3.134472	4.346070	1.570010	-4.346070	-13.488998	2.291198	
8	-0.121391	-1.907413	2.340383	6.277888	-0.834034	-6.277888	4.947835	4.999023	0.773529	-4.999023	-11.211086	2.291374	
9	-0.501625	-2.455758	2.359253	2.350693	-1.273215	-2.350693	6.896056	5.542086	-0.138240	-5.542086	-8.700027	2.290685	
10	-0.823883	-2.923109	2.382568	-1.647185	-1.639733	1.647185	9.046954	5.953541	-1.185574	-5.953541	-6.097970	2.289911	
11	-1.075043	-3.299835	2.409381	-5.643683	-1.933845	5.643683	11.438222	6.186398	-2.353107	-6.186398	-3.565272	2.289680	
12	-1.249630	-3.583041	2.438709	-9.557213	-2.160216	9.557213	14.051052	6.200246	-3.593612	-6.200246	-1.242307	2.290428	
13	-1.350554	-3.785956	2.469658	-13.365574	-2.328170	13.365574	16.801010	6.003538	-4.848902	-6.003538	0.765900	2.292349	
14	-1.384023	-3.930866	2.501554	-17.181367	-2.451062	17.181367	19.571478	5.634961	-6.066499	-5.634961	2.365944	2.295347	
15	-1.356979	-4.032722	2.533940	-21.116301	-2.541375	21.116301	22.281889	5.112946	-7.204157	-5.112946	3.511216	2.299086	
16	-1.276348	-4.093821	2.566464	-25.168844	-2.607409	25.168844	24.889404	4.416339	-8.216922	-4.416339	4.213501	2.303176	
17	-1.146836	-4.112553	2.598834	-29.264156	-2.654339	29.264156	27.326102	3.517113	-9.043345	-3.517113	4.471692	2.307272	
18	-0.971084	-4.090483	2.630841	-33.256067	-2.686481	33.256067	29.497104	2.398957	-9.610610	-2.398957	4.253507	2.311045	
19	-0.754359	-4.034846	2.662366	-37.026258	-2.708682	37.026258	31.340994	1.064325	-9.861356	-1.064325	3.562427	2.314189	
20	-0.505935	-3.955821	2.693367	-40.581232	-2.723770	40.581232	32.839468	-0.443205	-9.770181	0.443205	2.464724	2.316511	
21	-0.234201	-3.857876	2.723879	-43.903413	-2.729151	43.903413	33.961171	-2.070608	-9.318853	2.070608	1.037015	2.318012	
22	0.055801	-3.739132	2.754007	-46.782082	-2.719081	46.782082	34.647961	-3.799961	-8.476145	3.799961	-0.672622	2.318855	
23	0.360309	-3.597043	2.783883	-48.817054	-2.687909	48.817054	34.853370	-5.629247	-7.209215	5.629247	-2.631233	2.319264	
24	0.675397	-3.438747	2.813641	-49.764656	-2.635467	49.764656	34.598457	-7.509551	-5.510698	7.509551	-4.795875	2.319395	
25	0.997938	-3.282279	2.843415	-49.582268	-2.569295	49.582268	34.012445	-9.356002	-3.404824	9.356002	-7.106734	2.319231	
26	1.322305	-3.119755	2.873349	-47.539555	-2.481520	47.539555	33.153014	-11.178127	-0.898181	11.178127	-9.486448	2.318707	
27	1.636920	-2.911271	2.903591	-42.308125	-2.340250	42.308125	31.816130	-13.010345	2.016440	13.010345	-11.845703	2.318039	
28	1.936528	-2.649460	2.934285	-33.817851	-2.136094	33.817851	29.793265	-14.692785	5.299410	14.692785	-14.138692	2.317692	
29	2.231669	-2.366303	2.965575	-23.340397	-1.896495	23.340397	27.071384	-16.005418	8.922468	16.005418	-16.414602	2.317954	
30	2.534179	-2.069529	2.997592	-11.366891	-1.636415	11.366891	23.589944	-16.906132	12.928034	16.906132	-18.761097	2.318747	
31	2.845525	-1.738455	3.030417	2.548176	-1.345845	-2.548176	19.151455	-17.444695	17.343427	17.444695	-21.215158	2.319808	
32	3.164724	-1.362523	3.064090	18.329462	-1.018040	-18.329462	13.594740	-17.620434	22.133917	17.620434	-23.771743	2.320799	
33	3.496321	-0.945264	3.098590	35.068318	-0.655494	-35.068318	6.831283	-17.402484	27.259579	17.402484	-26.436468	2.321253	
34	3.849056	-0.489410	3.133810	51.361677	-0.260472	-51.361677	-1.253002	-16.801543	32.717820	16.801543	-29.238694	2.320504	
35	4.229791	0.007777	3.169605	65.743820	0.170876	-65.743820	-10.767651	-15.886414	38.507360	15.886414	-32.195555	2.317683	
36	4.637820	0.553042	3.205861	77.162186	0.651628	-77.162186	-21.704522	-14.738951	44.540845	14.738951	-35.254471	2.311819	
37	5.066317	1.153960	3.242519	84.924420	1.200300	-84.924420	-33.905745	-13.430569	50.619626	13.430569	-38.294095	2.302028	
38	5.508829	1.810797	3.279535	88.414766	1.828404	-88.414766	-47.004750	-12.036486	56.482985	12.036486	-41.165376	2.287599	
39	5.960732	2.512912	3.316845	87.037379	2.533027	-87.037379	-60.420799	-10.645220	61.849832	10.645220	-43.701723	2.267898	
40	6.411867	3.248206	3.354348	80.351831	3.304866	-80.351831	-73.506420	-9.359319	66.407290	9.359319	-45.709642	2.242318	
41	6.840138	4.007900	3.391912	68.281626	4.134507	-68.281626	-85.576875	-8.279178	69.757231	8.279178	-46.951493	2.210488	
42	7.217746	4.781715	3.429392	51.136298	5.008633	-51.136298	-95.899171	-7.491914	71.456070	7.491914	-47.176196	2.172476	
43	7.524899	5.557478	3.466628	29.403344	5.910766	-29.403344	-103.825781	-7.087944	71.179197	7.087944	-46.218303	2.128743	
44	7.755450	6.320646	3.503414	3.708210	6.822708	-3.708210	-108.809485	-7.158630	68.801476	7.158630	-44.024096	2.079939	
45	7.909250	7.052172	3.539481	-25.005633	7.721116	25.005633	-110.321828	-7.766198	64.330103	7.766198	-40.593851	2.026772	
46	7.986285	7.729750	3.574518	-55.429872	8.575388	55.429872	-107.876201	-8.919719	57.859959	8.919719	-35.972424	1.970034	
47	7.992644	8.330303	3.608210	-85.941473	9.349330	85.941473	-101.106534	-10.568795	49.609098	10.568795	-30.277591	1.910619	
48	7.941741	8.832534	3.640265	-114.698533	10.008234	114.698533	-89.847078	-12.624537	39.921624	12.624537	-23.695764	1.849517	
49	7.844997	9.217268	3.670409	-139.839526	10.523585	139.839526	-74.182329	-14.990875	29.206117	14.990875	-16.451146	1.787886	
50	7.710683	9.468355	3.698413	-159.622970	10.872583	159.622970	-54.468615	-17.569376	17.903990	17.569376	-8.795780	1.727210	
51	7.551253	9.576719	3.724076	-172.489964	11.042748	172.489964	-31.356295	-20.237102	6.500535	20.237102	-1.022243	1.669352	
52	7.381580	9.540555	3.747112	-177.172493	11.034912	177.172493	-5.783816	-22.840205	-4.503844	22.840205	6.554271	1.616346	
53	7.210982	9.361462	3.767087	-172.819232	10.858158	172.819232	21.080012	-25.220437	-14.650658	25.220437	13.640225	1.570125	
54	7.043569	9.045077	3.783509	-159.169135	10.530333	159.169135	47.901804	-27.237918	-23.551310	27.237918	19.993921	1.532297	
55	6.884411	8.603435	3.795944	-136.739559	10.081729	136.739559	73.285526	-28.787564	-30.918174	28.787564	25.454643	1.503946	
56	6.739616	8.054208	3.804055	-106.924479	9.550848	106.924479	95.901453	-29.819228	-36.591067	29.819228	29.960251	1.485535	
57	6.611333	7.421166	3.807615	-72.036206	8.980538	72.036206	114.569867	-30.318877	-40.516322	30.318877	33.527180	1.476968	
58	6.496675	6.731708	3.806510	-35.100933	8.413250	35.100933	128.350113	-30.292766	-42.727003	30.292766	36.222602	1.477672	
59	6.387911	6.008847	3.800764	0.614293	7.877293	-0.614293	136.617885	-29.825765	-43.323117	29.825765	38.130734	1.486733	
60	6.269884	5.269882	3.790528	31.977231	7.378230	-31.977231	139.095671	-29.139376	-42.420917	29.139376	39.305925	1.503105	
61	6.122311	4.534458	3.776090	56.240343	6.906030	-56.240343	135.939334	-28.571066	-40.152035	28.571066	39.768542	1.525773	
62	5.931231	3.827132	3.757867	71.505267	6.448428	-71.505267	127.893467	-28.476957	-36.736150	28.476957	39.562023	1.553835	
63	5.697089	3.165864	3.736312	77.300135	6.002187	-77.300135	116.160746	-29.099574	-32.477564	29.099574	38.782243	1.586568	
