kww	// User ID
26-6-2021	// Evaluation date
p28_warmup_021	26-6-2021	09:57:15:254	// Source file name and timestamp
357.143	// Sampling rate
0.972	// Data capture period

1.880000	// height
96.900000	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-2.513303	-1.403833	1.666351	27.245645	1.379891	-27.245645	20.188788	4.332535	-14.082156	-4.332535	21.867105	2.316645	
1	-1.992555	-1.237361	1.655822	25.878418	1.488241	-25.878418	17.039030	3.477602	-11.466113	-3.477602	16.494513	2.370913	
2	-1.547642	-1.052127	1.644374	25.065772	1.629973	-25.065772	13.725903	3.087778	-9.060969	-3.087778	11.840911	2.418287	
3	-0.910277	-1.022116	1.633650	23.011118	1.761909	-23.011118	10.828721	1.513427	-5.517683	-1.513427	3.760881	2.457446	
4	-0.250656	-1.069405	1.626332	20.626741	1.901802	-20.626741	8.247484	-0.252179	-1.725980	0.252179	-5.174302	2.486621	
5	0.422846	-1.156441	1.623544	18.174185	2.043935	-18.174185	5.785636	-2.038347	2.194777	2.038347	-14.552243	2.505545	
6	1.055077	-1.254391	1.625890	15.883162	2.163395	-15.883162	3.530195	-3.647856	5.834629	3.647856	-23.342708	2.514602	
7	1.598123	-1.360495	1.633427	13.767249	2.233734	-13.767249	1.774025	-5.041996	8.825651	5.041996	-30.761568	2.514863	
8	2.033572	-1.461570	1.645883	11.886618	2.252223	-11.886618	0.653027	-6.221245	11.003524	6.221245	-36.451231	2.507724	
9	2.367798	-1.550300	1.662826	10.175627	2.233084	-10.175627	0.143245	-7.210370	12.395306	7.210370	-40.458284	2.494622	
10	2.609167	-1.638744	1.683829	8.445863	2.193719	-8.445863	0.169744	-8.002056	13.082865	8.002056	-42.959579	2.477048	
11	2.768760	-1.728589	1.708470	6.844793	2.148749	-6.844793	0.610358	-8.556243	13.181202	8.556243	-44.185002	2.456428	
12	2.867462	-1.801950	1.736280	5.754929	2.105950	-5.754929	1.312224	-8.875896	12.852971	8.875896	-44.445728	2.433778	
13	2.912957	-1.846171	1.766793	5.367501	2.063256	-5.367501	2.314886	-9.061151	12.182195	9.061151	-43.906995	2.409668	
14	2.901641	-1.862827	1.799546	5.617111	2.019607	-5.617111	3.705341	-9.195094	11.195486	9.195094	-42.620047	2.384608	
15	2.855815	-1.860110	1.833963	6.209687	1.980371	-6.209687	5.228652	-9.232812	10.051814	9.232812	-40.868967	2.359353	
16	2.814751	-1.810683	1.869419	7.037764	1.933484	-7.037764	6.561433	-9.222048	9.002433	9.222048	-39.035786	2.334677	
17	2.790155	-1.663306	1.905400	8.251937	1.847737	-8.251937	7.657451	-9.377282	8.172255	9.377282	-37.229114	2.310965	
18	2.772536	-1.437722	1.941512	9.496640	1.721597	-9.496640	8.456899	-9.705912	7.544241	9.705912	-35.431457	2.288309	
19	2.764422	-1.204236	1.977446	10.137617	1.590425	-10.137617	8.775889	-9.986123	7.100581	9.986123	-33.752454	2.266786	
